"FOLIO","VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","P2_3","FAC_HOG"
11301,3,1,1,4,6,1,60,190,1709,1,2029
11302,4,1,6,4,6,1,3,190,1709,4,2029
11302,4,1,4,4,6,1,19,190,1709,3,2029
11302,4,1,3,4,6,1,24,190,1709,5,2029
11302,4,1,2,4,6,1,37,190,1709,2,2029
11302,4,1,1,4,6,2,39,190,1709,1,2029
11302,4,1,5,4,6,2,20,190,1709,3,2029
11302,4,1,7,4,6,1,2,190,1709,4,2029
11303,5,1,2,4,6,2,21,190,1709,3,2029
11303,5,1,1,4,6,2,43,190,1709,1,2029
11304,7,1,1,4,6,1,73,190,1709,1,2029
11305,8,1,2,4,6,2,33,190,1709,2,2029
11305,8,1,1,4,6,1,43,190,1709,1,2029
11305,8,1,3,4,6,1,15,190,1709,3,2029
11305,8,1,4,4,6,2,11,190,1709,3,2029
11306,10,1,3,4,6,1,25,190,1709,3,2029
11306,10,1,4,4,6,2,91,190,1709,5,2029
11306,10,1,2,4,6,2,52,190,1709,2,2029
11306,10,1,1,4,6,1,52,190,1709,1,2029
11307,11,1,2,4,6,2,37,190,1709,2,2029
11307,11,1,3,4,6,1,12,190,1709,5,2029
11307,11,1,1,4,6,1,61,190,1709,1,2029
11308,12,1,4,4,6,2,8,190,1709,3,2029
11308,12,1,1,4,6,2,25,190,1709,1,2029
11308,12,1,2,4,6,1,31,190,1709,2,2029
11308,12,1,3,4,6,2,10,190,1709,3,2029
11308,12,1,5,4,6,2,8,190,1709,3,2029
11309,14,1,1,4,6,2,40,190,1709,1,2029
11309,14,1,3,4,6,2,14,190,1709,3,2029
11309,14,1,2,4,6,2,19,190,1709,3,2029
11309,14,1,4,4,6,1,12,190,1709,3,2029
11310,15,1,4,4,6,1,17,190,1709,3,2029
11310,15,1,3,4,6,1,21,190,1709,3,2029
11310,15,1,2,4,6,2,43,190,1709,2,2029
11310,15,1,1,4,6,1,43,190,1709,1,2029
11310,15,1,5,4,6,1,12,190,1709,3,2029
11310,15,1,6,4,6,2,21,190,1709,5,2029
11310,15,1,7,4,6,2,0,190,1709,4,2029
11311,16,1,1,4,6,1,59,190,1709,1,2029
11311,16,1,2,4,6,2,60,190,1709,2,2029
11311,16,1,3,4,6,2,6,190,1709,4,2029
11312,17,1,2,4,6,2,49,190,1709,2,2029
11312,17,1,1,4,6,1,48,190,1709,1,2029
11313,18,1,2,4,6,2,53,190,1709,2,2029
11313,18,1,1,4,6,1,59,190,1709,1,2029
11313,18,1,3,4,6,1,25,190,1709,3,2029
11314,19,1,1,4,6,1,34,190,1709,1,2029
11314,19,1,2,4,6,2,31,190,1709,2,2029
11314,19,1,3,4,6,2,12,190,1709,3,2029
11314,19,1,4,4,6,1,5,190,1709,3,2029
11315,1,1,1,1,2,1,63,199,1710,1,1729
11315,1,1,2,1,2,2,52,199,1710,2,1729
11316,2,1,2,1,2,2,79,199,1710,2,1729
11316,2,1,1,1,2,1,74,199,1710,1,1729
11317,3,1,2,1,2,2,38,199,1710,2,1729
11317,3,1,1,1,2,1,44,199,1710,1,1729
11317,3,1,3,1,2,2,8,199,1710,3,1729
11318,4,1,1,1,2,2,54,199,1710,1,1729
11318,4,1,2,1,2,1,23,199,1710,3,1729
11318,4,1,3,1,2,1,15,199,1710,3,1729
11319,5,1,1,1,2,1,37,199,1710,1,1729
11319,5,1,2,1,2,2,37,199,1710,2,1729
11320,1,1,1,1,2,1,57,199,1711,1,2247
11321,2,1,2,1,2,2,58,199,1711,2,2247
11321,2,1,3,1,2,1,18,199,1711,3,2247
11321,2,1,1,1,2,1,69,199,1711,1,2247
11322,3,1,5,1,2,1,19,199,1711,3,2247
11322,3,1,1,1,2,1,38,199,1711,1,2247
11322,3,1,2,1,2,2,34,199,1711,2,2247
11322,3,1,3,1,2,1,37,199,1711,5,2247
11322,3,1,6,1,2,1,17,199,1711,3,2247
11322,3,1,4,1,2,2,18,199,1711,3,2247
11323,5,1,2,1,2,2,58,199,1711,2,2247
11323,5,1,1,1,2,1,57,199,1711,1,2247
11324,1,1,2,1,2,2,20,199,1712,3,2326
11324,1,1,1,1,2,2,57,199,1712,1,2326
11325,2,1,2,1,2,1,30,199,1712,3,2326
11325,2,1,1,1,2,2,54,199,1712,1,2326
11326,3,1,1,1,2,2,86,199,1712,1,2326
11326,3,1,2,1,2,1,60,199,1712,3,2326
11326,3,1,3,1,2,2,45,199,1712,3,2326
11327,4,1,1,1,2,1,38,199,1712,1,2326
11327,4,1,2,1,2,2,51,199,1712,2,2326
11327,4,1,3,1,2,2,17,199,1712,5,2326
11327,4,1,4,1,2,2,2,199,1712,4,2326
11327,4,1,5,1,2,1,30,199,1712,5,2326
11328,5,1,1,1,2,1,58,199,1712,1,2326
11328,5,1,2,1,2,2,52,199,1712,2,2326
11328,5,1,3,1,2,2,33,199,1712,3,2326
11328,5,1,4,1,2,2,28,199,1712,3,2326
11328,5,1,5,1,2,2,23,199,1712,3,2326
11328,5,1,6,1,2,1,29,199,1712,5,2326
11328,5,1,7,1,2,1,0,199,1712,4,2326
11329,1,1,2,1,2,2,42,199,1713,2,1704
11329,1,1,1,1,2,1,45,199,1713,1,1704
11329,1,1,3,1,2,2,64,199,1713,6,1704
11330,2,1,1,1,2,1,42,199,1713,1,1704
11330,2,1,2,1,2,2,58,199,1713,2,1704
11331,3,1,1,1,2,1,46,199,1713,1,1704
11331,3,1,2,1,2,2,39,199,1713,2,1704
11331,3,1,3,1,2,1,12,199,1713,3,1704
11332,4,1,1,1,2,2,42,199,1713,1,1704
11332,4,1,4,1,2,1,20,199,1713,3,1704
11332,4,1,3,1,2,1,10,199,1713,3,1704
11332,4,1,2,1,2,2,80,199,1713,5,1704
11333,5,1,1,1,2,1,31,199,1713,1,1704
11334,2,1,1,1,2,2,57,199,1714,1,1986
11334,2,1,2,1,2,1,62,199,1714,2,1986
11335,3,1,1,1,2,1,33,199,1714,1,1986
11336,4,1,1,1,2,2,80,199,1714,1,1986
11336,4,1,2,1,2,2,38,199,1714,3,1986
11336,4,1,3,1,2,2,11,199,1714,3,1986
11336,4,1,4,1,2,2,6,199,1714,3,1986
11337,5,1,1,1,2,1,36,199,1714,1,1986
11337,5,1,2,1,2,2,34,199,1714,2,1986
11338,1,1,1,1,2,1,59,199,1715,1,2189
11338,1,1,2,1,2,2,58,199,1715,2,2189
11338,1,1,3,1,2,2,18,199,1715,4,2189
11338,1,1,4,1,2,2,15,199,1715,4,2189
11339,2,1,1,1,2,2,70,199,1715,1,2189
11339,2,1,2,1,2,2,29,199,1715,3,2189
11340,4,1,1,1,2,2,36,199,1715,1,2189
11340,4,1,2,1,2,2,18,199,1715,3,2189
11341,5,1,3,1,2,1,19,199,1715,3,2189
11341,5,1,2,1,2,2,24,199,1715,3,2189
11341,5,1,1,1,2,2,46,199,1715,1,2189
11342,2,1,3,1,2,2,9,198,1716,3,1379
11342,2,1,2,1,2,2,30,198,1716,2,1379
11342,2,1,4,1,2,2,7,198,1716,3,1379
11342,2,1,1,1,2,1,33,198,1716,1,1379
11343,3,1,4,1,2,2,19,198,1716,3,1379
11343,3,1,1,1,2,1,73,198,1716,1,1379
11343,3,1,3,1,2,1,22,198,1716,3,1379
11343,3,1,2,1,2,2,46,198,1716,2,1379
11343,3,1,5,1,2,2,11,198,1716,3,1379
11344,4,1,4,1,2,1,4,198,1716,3,1379
11344,4,1,2,1,2,2,27,198,1716,2,1379
11344,4,1,1,1,2,1,32,198,1716,1,1379
11344,4,1,3,1,2,1,9,198,1716,3,1379
11345,5,1,4,1,2,2,13,198,1716,3,1379
11345,5,1,3,1,2,1,23,198,1716,3,1379
11345,5,1,1,1,2,1,50,198,1716,1,1379
11345,5,1,2,1,2,2,48,198,1716,2,1379
11346,2,1,2,1,2,2,75,200,1717,2,2133
11346,2,1,1,1,2,1,79,200,1717,1,2133
11347,4,1,2,1,2,1,41,200,1717,2,2133
11347,4,1,1,1,2,1,40,200,1717,1,2133
11348,5,1,3,1,2,1,21,200,1717,3,2133
11348,5,1,1,1,2,2,61,200,1717,1,2133
11348,5,1,2,1,2,1,62,200,1717,2,2133
11349,2,1,2,1,2,2,32,200,1718,2,1759
11349,2,1,3,1,2,1,2,200,1718,3,1759
11349,2,1,1,1,2,1,29,200,1718,1,1759
11350,3,1,1,1,2,1,54,200,1718,1,1759
11350,3,1,2,1,2,2,50,200,1718,2,1759
11350,3,1,3,1,2,2,24,200,1718,3,1759
11351,4,1,1,1,2,1,46,200,1718,1,1759
11351,4,1,2,1,2,2,46,200,1718,2,1759
11351,4,1,3,1,2,2,19,200,1718,3,1759
11352,5,1,1,1,2,2,60,200,1718,1,1759
11353,1,1,1,1,2,1,42,200,1719,1,1767
11353,1,1,2,1,2,2,43,200,1719,2,1767
11353,1,1,3,1,2,1,19,200,1719,3,1767
11354,3,1,1,1,2,2,85,200,1719,1,1767
11354,3,1,2,1,2,1,52,200,1719,3,1767
11355,5,1,1,1,2,2,57,200,1719,1,1767
11356,1,1,1,1,2,1,86,200,1720,1,1976
11357,2,1,2,1,2,1,44,200,1720,2,1976
11357,2,1,1,1,2,2,45,200,1720,1,1976
11357,2,1,3,1,2,2,21,200,1720,3,1976
11358,3,1,1,1,2,2,72,200,1720,1,1976
11358,3,1,2,1,2,2,33,200,1720,3,1976
11358,3,1,3,1,2,1,13,200,1720,4,1976
11358,3,1,4,1,2,2,53,200,1720,3,1976
11359,5,1,1,1,2,2,50,200,1720,1,1976
11360,2,1,1,1,2,1,35,199,1721,1,1955
11360,2,1,2,1,2,2,31,199,1721,2,1955
11361,3,1,3,1,2,2,18,199,1721,3,1955
11361,3,1,1,1,2,2,39,199,1721,1,1955
11361,3,1,2,1,2,2,12,199,1721,3,1955
11362,4,1,1,1,2,1,53,199,1721,1,1955
11362,4,1,2,1,2,2,30,199,1721,2,1955
11363,5,1,4,1,2,1,20,199,1721,3,1955
11363,5,1,5,1,2,2,15,199,1721,3,1955
11363,5,1,3,1,2,2,22,199,1721,3,1955
11363,5,1,1,1,2,2,38,199,1721,1,1955
11363,5,1,2,1,2,1,42,199,1721,2,1955
11364,1,1,1,1,2,1,55,199,1722,1,2000
11364,1,1,2,1,2,2,51,199,1722,2,2000
11365,2,1,4,1,2,2,11,199,1722,3,2000
11365,2,1,5,1,2,1,9,199,1722,3,2000
11365,2,1,3,1,2,2,17,199,1722,3,2000
11365,2,1,1,1,2,1,54,199,1722,1,2000
11365,2,1,2,1,2,2,39,199,1722,2,2000
11366,3,1,1,1,2,2,70,199,1722,1,2000
11367,4,1,4,1,2,1,4,199,1722,3,2000
11367,4,1,3,1,2,2,9,199,1722,3,2000
11367,4,1,5,1,2,1,1,199,1722,3,2000
11367,4,1,2,1,2,2,29,199,1722,2,2000
11367,4,1,1,1,2,1,29,199,1722,1,2000
11368,5,1,4,1,2,2,18,199,1722,3,2000
11368,5,1,3,1,2,1,24,199,1722,3,2000
11368,5,1,1,1,2,2,45,199,1722,1,2000
11368,5,1,2,1,2,1,40,199,1722,2,2000
11369,1,1,1,1,2,1,47,201,1723,1,1965
11370,4,1,1,1,2,2,60,201,1723,1,1965
11370,4,1,2,1,2,2,15,201,1723,3,1965
11371,5,1,2,1,2,2,30,201,1723,2,1965
11371,5,1,3,1,2,2,2,201,1723,3,1965
11371,5,1,4,1,2,1,3,201,1723,3,1965
11371,5,1,1,1,2,1,36,201,1723,1,1965
11372,1,1,2,1,2,2,38,199,1724,2,2483
11372,1,1,1,1,2,1,39,199,1724,1,2483
11372,1,1,4,1,2,2,14,199,1724,3,2483
11372,1,1,3,1,2,1,16,199,1724,3,2483
11373,2,1,6,1,2,2,12,199,1724,4,2483
11373,2,1,7,1,2,2,10,199,1724,4,2483
11373,2,1,8,1,2,1,7,199,1724,4,2483
11373,2,1,5,1,2,2,13,199,1724,4,2483
11373,2,1,4,1,2,1,47,199,1724,3,2483
11373,2,1,3,1,2,1,67,199,1724,6,2483
11373,2,1,1,1,2,1,63,199,1724,1,2483
11373,2,1,2,1,2,2,70,199,1724,2,2483
11374,3,1,2,1,2,1,26,199,1724,5,2483
11374,3,1,1,1,2,1,53,199,1724,1,2483
11375,4,1,1,1,2,2,76,199,1724,1,2483
11376,5,1,2,1,2,2,84,199,1724,2,2483
11376,5,1,1,1,2,1,94,199,1724,1,2483
11377,1,1,3,1,2,2,5,199,1725,3,1377
11377,1,1,2,1,2,2,44,199,1725,2,1377
11377,1,1,1,1,2,1,46,199,1725,1,1377
11378,1,1,3,1,2,1,34,200,1726,3,1596
11378,1,1,2,1,2,2,56,200,1726,2,1596
11378,1,1,1,1,2,1,58,200,1726,1,1596
11378,1,1,4,1,2,1,30,200,1726,3,1596
11379,2,1,1,1,2,1,61,200,1726,1,1596
11379,2,1,2,1,2,2,51,200,1726,2,1596
11379,2,1,3,1,2,1,22,200,1726,3,1596
11379,2,1,4,1,2,1,87,200,1726,5,1596
11380,3,1,1,1,2,1,70,200,1726,1,1596
11380,3,1,2,1,2,2,71,200,1726,2,1596
11381,4,1,1,1,2,1,36,200,1726,1,1596
11382,5,1,1,1,2,2,43,200,1726,1,1596
11382,5,1,2,1,2,1,60,200,1726,2,1596
11383,1,1,1,1,2,1,30,199,1727,1,2057
11383,1,1,2,1,2,2,26,199,1727,2,2057
11383,1,1,5,1,2,2,1,199,1727,3,2057
11383,1,1,4,1,2,1,4,199,1727,3,2057
11383,1,1,3,1,2,1,8,199,1727,3,2057
11384,4,1,2,1,2,2,72,199,1727,2,2057
11384,4,1,1,1,2,1,39,199,1727,1,2057
11385,5,1,1,1,2,2,65,199,1727,1,2057
11385,5,1,2,1,2,1,79,199,1727,2,2057
11386,2,1,3,1,2,2,18,200,1728,3,2340
11386,2,1,4,1,2,2,17,200,1728,3,2340
11386,2,1,5,1,2,1,12,200,1728,3,2340
11386,2,1,6,1,2,2,7,200,1728,3,2340
11386,2,1,1,1,2,1,38,200,1728,1,2340
11386,2,1,2,1,2,2,37,200,1728,2,2340
11387,3,1,1,1,2,2,37,200,1728,1,2340
11387,3,1,3,1,2,2,3,200,1728,3,2340
11387,3,1,2,1,2,1,7,200,1728,3,2340
11388,4,1,1,1,2,1,71,200,1728,1,2340
11388,4,1,2,1,2,2,68,200,1728,2,2340
11389,5,1,4,1,2,1,16,200,1728,3,2340
11389,5,1,1,1,2,1,50,200,1728,1,2340
11389,5,1,2,1,2,2,48,200,1728,2,2340
11389,5,1,3,1,2,2,28,200,1728,3,2340
11390,1,1,3,1,2,1,86,199,1729,5,2049
11390,1,1,4,1,2,1,52,199,1729,5,2049
11390,1,1,2,1,2,2,11,199,1729,3,2049
11390,1,1,1,1,2,2,46,199,1729,1,2049
11391,2,1,2,1,2,2,58,199,1729,2,2049
11391,2,1,1,1,2,1,65,199,1729,1,2049
11392,3,1,1,1,2,1,40,199,1729,1,2049
11392,3,1,2,1,2,2,45,199,1729,2,2049
11392,3,1,3,1,2,1,10,199,1729,3,2049
11393,4,1,1,1,2,1,72,199,1729,1,2049
11393,4,1,2,1,2,1,98,199,1729,5,2049
11394,1,1,4,1,2,2,25,200,1730,3,2065
11394,1,1,2,1,2,2,53,200,1730,2,2065
11394,1,1,1,1,2,1,53,200,1730,1,2065
11394,1,1,3,1,2,1,19,200,1730,3,2065
11395,2,1,1,1,2,1,26,200,1730,1,2065
11396,4,1,2,1,2,2,25,200,1730,3,2065
11396,4,1,3,1,2,2,20,200,1730,3,2065
11396,4,1,1,1,2,1,49,200,1730,1,2065
11397,1,1,2,1,2,2,64,199,1731,2,2268
11397,1,1,1,1,2,1,66,199,1731,1,2268
11398,2,1,2,1,2,1,29,199,1731,3,2268
11398,2,1,1,1,2,2,62,199,1731,1,2268
11399,3,1,1,1,2,1,59,199,1731,1,2268
11399,3,1,2,1,2,2,59,199,1731,2,2268
11399,3,1,3,1,2,2,32,199,1731,3,2268
11399,3,1,4,1,2,2,14,199,1731,4,2268
11399,3,1,5,1,2,2,8,199,1731,4,2268
11400,5,1,2,1,2,2,47,199,1731,2,2268
11400,5,1,1,1,2,1,48,199,1731,1,2268
11401,1,1,2,1,2,2,73,200,1732,2,1982
11401,1,1,1,1,2,1,75,200,1732,1,1982
11402,2,1,1,1,2,1,33,200,1732,1,1982
11403,3,1,1,1,2,1,40,200,1732,1,1982
11403,3,1,2,1,2,2,37,200,1732,2,1982
11403,3,1,3,1,2,1,10,200,1732,3,1982
11403,3,1,4,1,2,1,2,200,1732,3,1982
11404,4,1,4,1,2,2,11,200,1732,4,1982
11404,4,1,3,1,2,2,30,200,1732,3,1982
11404,4,1,2,1,2,2,35,200,1732,3,1982
11404,4,1,1,1,2,2,64,200,1732,1,1982
11404,4,1,5,1,2,1,10,200,1732,4,1982
11404,4,1,6,1,2,1,7,200,1732,4,1982
11405,5,1,2,1,2,1,38,200,1732,6,1982
11405,5,1,1,1,2,1,59,200,1732,1,1982
11406,1,1,1,1,2,1,36,199,1733,1,2048
11406,1,1,2,1,2,2,34,199,1733,2,2048
11407,2,1,2,1,2,1,42,199,1733,3,2048
11407,2,1,1,1,2,1,75,199,1733,1,2048
11407,2,1,3,1,2,2,38,199,1733,3,2048
11407,2,1,5,1,2,1,9,199,1733,4,2048
11407,2,1,4,1,2,1,14,199,1733,4,2048
11408,4,1,1,1,2,1,79,199,1733,1,2048
11408,4,1,2,1,2,2,69,199,1733,2,2048
11409,1,1,1,1,2,2,60,199,1734,1,1758
11409,1,1,2,1,2,1,28,199,1734,3,1758
11410,2,1,1,1,2,2,28,199,1734,1,1758
11410,2,1,2,1,2,2,7,199,1734,3,1758
11411,4,1,2,1,2,2,49,199,1734,2,1758
11411,4,1,1,1,2,1,49,199,1734,1,1758
11411,4,1,4,1,2,1,26,199,1734,6,1758
11411,4,1,3,1,2,2,25,199,1734,3,1758
11411,4,1,5,1,2,2,13,199,1734,3,1758
11411,4,1,6,1,2,2,7,199,1734,4,1758
11411,4,1,7,1,2,2,0,199,1734,4,1758
11412,2,1,1,1,2,2,75,199,1735,1,2030
11413,3,1,2,1,2,2,50,199,1735,2,2030
11413,3,1,3,1,2,2,16,199,1735,3,2030
11413,3,1,1,1,2,1,45,199,1735,1,2030
11414,4,1,4,1,2,1,17,199,1735,3,2030
11414,4,1,5,1,2,1,15,199,1735,6,2030
11414,4,1,3,1,2,2,30,199,1735,6,2030
11414,4,1,1,1,2,1,48,199,1735,1,2030
11414,4,1,6,1,2,2,13,199,1735,6,2030
11414,4,1,2,1,2,2,48,199,1735,2,2030
11415,5,1,5,1,2,1,17,199,1735,3,2030
11415,5,1,4,1,2,1,16,199,1735,3,2030
11415,5,1,3,1,2,2,23,199,1735,3,2030
11415,5,1,2,1,2,1,52,199,1735,1,2030
11415,5,1,1,1,2,2,42,199,1735,2,2030
11416,1,1,1,1,2,2,67,198,1736,1,1320
11416,1,1,2,1,2,2,36,198,1736,3,1320
11416,1,1,3,1,2,1,38,198,1736,3,1320
11416,1,1,4,1,2,2,6,198,1736,4,1320
11417,2,1,3,1,2,1,16,198,1736,5,1320
11417,2,1,1,1,2,1,27,198,1736,1,1320
11417,2,1,2,1,2,2,35,198,1736,2,1320
11417,2,1,4,1,2,2,14,198,1736,5,1320
11417,2,1,5,1,2,2,1,198,1736,3,1320
11418,3,1,1,1,2,2,23,198,1736,1,1320
11419,4,1,4,1,2,1,11,198,1736,3,1320
11419,4,1,3,1,2,2,12,198,1736,3,1320
11419,4,1,5,1,2,1,4,198,1736,3,1320
11419,4,1,2,1,2,2,28,198,1736,2,1320
11419,4,1,1,1,2,1,29,198,1736,1,1320
11420,5,1,1,1,2,2,35,198,1736,1,1320
11420,5,1,2,1,2,1,34,198,1736,2,1320
11420,5,1,3,1,2,1,13,198,1736,3,1320
11420,5,1,4,1,2,2,11,198,1736,3,1320
11420,5,1,5,1,2,2,3,198,1736,3,1320
11421,1,1,2,1,2,1,43,201,1737,1,2972
11421,1,1,1,1,2,2,40,201,1737,2,2972
11421,1,1,3,1,2,1,16,201,1737,3,2972
11421,1,1,4,1,2,2,10,201,1737,3,2972
11422,3,1,1,1,2,2,28,201,1737,3,2972
11422,3,1,2,1,2,2,55,201,1737,1,2972
11422,3,1,3,1,2,1,17,201,1737,3,2972
11423,4,1,1,1,2,1,37,201,1737,1,2972
11423,4,1,2,1,2,2,38,201,1737,2,2972
11423,4,1,3,1,2,1,6,201,1737,3,2972
11424,2,1,2,1,2,1,42,199,1738,2,2105
11424,2,1,1,1,2,2,43,199,1738,1,2105
11424,2,1,3,1,2,2,16,199,1738,3,2105
11424,2,1,4,1,2,2,14,199,1738,3,2105
11425,3,1,1,1,2,2,43,199,1738,1,2105
11425,3,1,2,1,2,1,51,199,1738,2,2105
11426,4,1,1,1,2,1,39,199,1738,1,2105
11426,4,1,2,1,2,2,33,199,1738,2,2105
11426,4,1,3,1,2,1,9,199,1738,3,2105
11426,4,1,4,1,2,2,1,199,1738,3,2105
11427,5,1,1,1,2,2,22,199,1738,1,2105
11427,5,1,2,1,2,1,44,199,1738,2,2105
11428,1,1,1,1,2,1,35,201,1739,1,2667
11428,1,1,2,1,2,2,32,201,1739,2,2667
11428,1,1,3,1,2,2,10,201,1739,3,2667
11429,2,1,1,1,2,1,48,201,1739,1,2667
11429,2,1,2,1,2,2,44,201,1739,2,2667
11429,2,1,3,1,2,1,18,201,1739,3,2667
11429,2,1,4,1,2,2,14,201,1739,3,2667
11429,2,1,5,1,2,2,13,201,1739,3,2667
11430,5,1,2,1,2,2,30,201,1739,2,2667
11430,5,1,3,1,2,2,12,201,1739,3,2667
11430,5,1,1,1,2,1,31,201,1739,1,2667
11431,2,1,2,1,2,2,35,199,1740,2,1875
11431,2,1,3,1,2,1,15,199,1740,3,1875
11431,2,1,4,1,2,2,11,199,1740,3,1875
11431,2,1,5,1,2,2,7,199,1740,3,1875
11431,2,1,1,1,2,1,35,199,1740,1,1875
11432,3,1,3,1,2,1,21,199,1740,3,1875
11432,3,1,1,1,2,1,49,199,1740,1,1875
11432,3,1,5,1,2,2,0,199,1740,3,1875
11432,3,1,4,1,2,1,14,199,1740,3,1875
11432,3,1,2,1,2,2,41,199,1740,2,1875
11433,4,1,3,1,2,2,19,199,1740,3,1875
11433,4,1,2,1,2,2,44,199,1740,2,1875
11433,4,1,1,1,2,1,55,199,1740,1,1875
11433,4,1,4,1,2,1,16,199,1740,3,1875
11433,4,1,5,1,2,1,11,199,1740,3,1875
11434,1,1,2,1,2,2,47,200,1741,2,1930
11434,1,1,3,1,2,2,15,200,1741,3,1930
11434,1,1,4,1,2,1,11,200,1741,3,1930
11434,1,1,1,1,2,1,53,200,1741,1,1930
11435,2,1,1,1,2,1,21,200,1741,1,1930
11436,3,1,2,1,2,2,38,200,1741,2,1930
11436,3,1,3,1,2,1,3,200,1741,3,1930
11436,3,1,1,1,2,1,46,200,1741,1,1930
11437,4,1,4,1,2,2,0,200,1741,3,1930
11437,4,1,3,1,2,1,2,200,1741,3,1930
11437,4,1,2,1,2,2,25,200,1741,2,1930
11437,4,1,1,1,2,1,28,200,1741,1,1930
11438,5,1,2,1,2,2,49,200,1741,2,1930
11438,5,1,1,1,2,1,53,200,1741,1,1930
11439,1,1,1,1,2,1,39,199,1742,1,1836
11439,1,1,2,1,2,2,39,199,1742,2,1836
11439,1,1,3,1,2,2,16,199,1742,3,1836
11439,1,1,4,1,2,1,14,199,1742,3,1836
11440,3,1,1,1,2,1,44,199,1742,1,1836
11440,3,1,2,1,2,2,44,199,1742,2,1836
11441,5,1,1,1,2,1,42,199,1742,1,1836
11441,5,1,2,1,2,1,16,199,1742,3,1836
11442,1,1,1,1,2,1,54,199,1743,1,3030
11442,1,1,2,1,2,2,52,199,1743,2,3030
11442,1,1,3,1,2,2,20,199,1743,3,3030
11443,2,1,1,1,2,1,67,199,1743,1,3030
11443,2,1,2,1,2,2,59,199,1743,2,3030
11443,2,1,3,1,2,2,35,199,1743,3,3030
11444,3,1,1,1,2,1,41,199,1743,1,3030
11444,3,1,2,1,2,2,38,199,1743,2,3030
11444,3,1,3,1,2,2,15,199,1743,3,3030
11444,3,1,4,1,2,1,12,199,1743,3,3030
11445,4,1,1,1,2,1,43,199,1743,1,3030
11445,4,1,2,1,2,2,24,199,1743,2,3030
11445,4,1,3,1,2,1,1,199,1743,3,3030
11446,5,1,1,1,2,1,48,199,1743,1,3030
11446,5,1,5,1,2,2,7,199,1743,3,3030
11446,5,1,4,1,2,1,9,199,1743,3,3030
11446,5,1,3,1,2,2,21,199,1743,3,3030
11446,5,1,2,1,2,2,27,199,1743,2,3030
11447,1,1,1,1,2,1,45,200,1744,1,1898
11447,1,1,2,1,2,1,26,200,1744,3,1898
11447,1,1,3,1,2,1,24,200,1744,3,1898
11447,1,1,4,1,2,1,73,200,1744,5,1898
11447,1,1,5,1,2,2,19,200,1744,3,1898
11448,3,1,1,1,2,1,42,200,1744,1,1898
11448,3,1,2,1,2,2,37,200,1744,2,1898
11448,3,1,3,1,2,1,4,200,1744,3,1898
11449,4,1,4,1,2,1,5,200,1744,6,1898
11449,4,1,3,1,2,2,9,200,1744,6,1898
11449,4,1,2,1,2,2,31,200,1744,2,1898
11449,4,1,1,1,2,1,49,200,1744,1,1898
11449,4,1,5,1,2,1,0,200,1744,3,1898
11450,5,1,1,1,2,1,34,200,1744,1,1898
11450,5,1,2,1,2,2,35,200,1744,2,1898
11450,5,1,3,1,2,1,6,200,1744,3,1898
11450,5,1,4,1,2,1,2,200,1744,3,1898
11451,1,1,4,1,2,1,13,199,1745,3,2021
11451,1,1,1,1,2,2,52,199,1745,1,2021
11451,1,1,2,1,2,1,50,199,1745,2,2021
11451,1,1,3,1,2,2,20,199,1745,3,2021
11452,2,2,3,1,2,2,19,199,1745,3,2021
11452,2,2,2,1,2,2,39,199,1745,2,2021
11452,2,2,5,1,2,1,25,199,1745,5,2021
11452,2,2,4,1,2,1,5,199,1745,3,2021
11452,2,1,1,1,2,2,23,199,1745,1,2021
11452,2,1,2,1,2,1,22,199,1745,2,2021
11452,2,1,3,1,2,2,2,199,1745,3,2021
11452,2,2,1,1,2,1,44,199,1745,1,2021
11453,3,1,3,1,2,1,3,199,1745,3,2021
11453,3,1,1,1,2,1,22,199,1745,1,2021
11453,3,1,2,1,2,2,24,199,1745,2,2021
11454,4,1,2,1,2,2,43,199,1745,2,2021
11454,4,1,1,1,2,1,42,199,1745,1,2021
11454,4,1,3,1,2,2,13,199,1745,3,2021
11455,5,1,4,1,2,1,13,199,1745,3,2021
11455,5,1,3,1,2,1,16,199,1745,3,2021
11455,5,1,2,1,2,2,51,199,1745,2,2021
11455,5,1,1,1,2,1,49,199,1745,1,2021
11456,1,1,1,1,2,2,83,199,1746,1,1547
11456,1,1,2,1,2,2,48,199,1746,4,1547
11457,2,1,2,1,2,2,22,199,1746,2,1547
11457,2,1,1,1,2,1,23,199,1746,1,1547
11458,3,1,3,1,2,2,24,199,1746,4,1547
11458,3,1,4,1,2,1,2,199,1746,5,1547
11458,3,1,2,1,2,1,24,199,1746,6,1547
11458,3,1,1,1,2,2,70,199,1746,1,1547
11459,4,1,1,1,2,1,22,199,1746,1,1547
11459,4,1,2,1,2,2,21,199,1746,2,1547
11460,5,1,1,1,2,1,47,199,1746,1,1547
11461,1,1,1,1,2,1,42,200,1747,1,1335
11462,2,1,4,1,2,1,16,200,1747,3,1335
11462,2,1,1,1,2,2,46,200,1747,1,1335
11462,2,1,2,1,2,1,52,200,1747,2,1335
11462,2,1,5,1,2,1,13,200,1747,3,1335
11462,2,1,6,1,2,1,11,200,1747,3,1335
11462,2,1,3,1,2,1,53,200,1747,6,1335
11463,3,1,1,1,2,1,56,200,1747,1,1335
11464,1,1,6,1,2,2,10,199,1748,3,1746
