"VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","FAC_HOG","UPM"
4,1,1,1,6,1,36,20,198,408,400692
4,1,2,1,6,2,33,20,198,408,400692
4,1,3,1,6,2,30,20,198,408,400692
4,1,4,1,6,1,3,20,198,408,400692
5,1,1,1,6,1,81,20,198,408,400692
1,1,1,1,6,1,29,20,199,706,400699
1,1,2,1,6,2,27,20,199,706,400699
1,1,3,1,6,2,4,20,199,706,400699
2,1,1,1,6,1,61,20,199,706,400699
2,1,2,1,6,2,50,20,199,706,400699
2,1,3,1,6,1,29,20,199,706,400699
2,1,4,1,6,2,25,20,199,706,400699
2,1,5,1,6,1,9,20,199,706,400699
2,1,6,1,6,2,4,20,199,706,400699
3,1,1,1,6,1,56,20,199,706,400699
4,1,1,1,6,1,69,20,199,706,400699
4,1,2,1,6,2,69,20,199,706,400699
5,1,1,1,6,2,24,20,199,706,400699
5,1,2,1,6,1,27,20,199,706,400699
1,1,1,1,6,1,54,20,200,649,400709
1,1,2,1,6,2,54,20,200,649,400709
2,1,1,1,6,1,35,20,200,649,400709
2,1,2,1,6,1,2,20,200,649,400709
2,1,3,1,6,2,35,20,200,649,400709
2,1,4,1,6,2,10,20,200,649,400709
4,1,1,1,6,1,68,20,200,649,400709
4,1,2,1,6,2,44,20,200,649,400709
4,1,3,1,6,2,17,20,200,649,400709
5,1,1,1,6,1,57,20,200,649,400709
5,1,2,1,6,2,59,20,200,649,400709
5,1,3,1,6,2,25,20,200,649,400709
5,1,4,1,6,2,27,20,200,649,400709
5,1,5,1,6,1,20,20,200,649,400709
5,1,6,1,6,2,18,20,200,649,400709
2,1,1,1,6,2,37,20,201,739,400755
2,1,2,1,6,2,13,20,201,739,400755
2,1,3,1,6,1,16,20,201,739,400755
2,1,4,1,6,1,17,20,201,739,400755
3,1,1,1,6,1,50,20,201,739,400755
3,1,2,1,6,2,38,20,201,739,400755
3,1,3,1,6,2,20,20,201,739,400755
3,1,4,1,6,2,19,20,201,739,400755
3,1,5,1,6,1,16,20,201,739,400755
3,1,6,1,6,1,23,20,201,739,400755
4,1,1,1,6,2,44,20,201,739,400755
4,1,3,1,6,2,21,20,201,739,400755
4,1,4,1,6,1,14,20,201,739,400755
4,1,5,1,6,1,20,20,201,739,400755
4,1,6,1,6,1,7,20,201,739,400755
4,1,7,1,6,1,0,20,201,739,400755
4,1,8,1,6,2,0,20,201,739,400755
4,1,9,1,6,1,2,20,201,739,400755
4,1,10,1,6,2,18,20,201,739,400755
1,1,1,1,6,1,66,20,202,578,400766
1,1,2,1,6,2,65,20,202,578,400766
1,1,3,1,6,2,44,20,202,578,400766
1,1,4,1,6,2,11,20,202,578,400766
2,1,1,1,6,2,78,20,202,578,400766
2,1,2,1,6,1,43,20,202,578,400766
2,1,3,1,6,2,36,20,202,578,400766
2,1,4,1,6,2,18,20,202,578,400766
2,1,5,1,6,1,15,20,202,578,400766
3,2,1,1,6,1,64,20,202,578,400766
3,2,2,1,6,2,56,20,202,578,400766
5,1,1,1,6,2,33,20,202,578,400766
5,1,2,1,6,2,14,20,202,578,400766
5,1,3,1,6,1,13,20,202,578,400766
5,1,4,1,6,2,6,20,202,578,400766
1,1,1,1,6,1,61,20,203,919,400767
1,1,2,1,6,2,50,20,203,919,400767
1,1,3,1,6,2,9,20,203,919,400767
1,1,4,1,6,1,8,20,203,919,400767
2,1,1,1,6,2,64,20,203,919,400767
2,1,2,1,6,2,6,20,203,919,400767
3,1,1,1,6,1,38,20,203,919,400767
3,1,2,1,6,2,31,20,203,919,400767
3,1,3,1,6,1,11,20,203,919,400767
3,1,4,1,6,2,7,20,203,919,400767
3,1,5,1,6,1,3,20,203,919,400767
3,1,6,1,6,2,1,20,203,919,400767
4,1,1,1,6,1,50,20,203,919,400767
4,1,2,1,6,1,27,20,203,919,400767
4,1,3,1,6,2,50,20,203,919,400767
4,1,4,1,6,2,24,20,203,919,400767
4,1,5,1,6,2,23,20,203,919,400767
4,1,6,1,6,2,16,20,203,919,400767
4,1,7,1,6,2,8,20,203,919,400767
4,1,8,1,6,2,6,20,203,919,400767
4,1,9,1,6,1,5,20,203,919,400767
5,1,1,1,6,1,43,20,203,919,400767
5,1,2,1,6,2,33,20,203,919,400767
5,1,3,1,6,2,45,20,203,919,400767
5,1,4,1,6,1,5,20,203,919,400767
1,1,1,1,6,1,39,20,204,945,400776
1,1,2,1,6,2,36,20,204,945,400776
1,1,3,1,6,2,19,20,204,945,400776
1,1,4,1,6,2,13,20,204,945,400776
2,1,1,1,6,2,58,20,204,945,400776
2,1,2,1,6,2,30,20,204,945,400776
2,1,3,1,6,1,13,20,204,945,400776
2,1,4,1,6,1,27,20,204,945,400776
2,1,5,1,6,2,23,20,204,945,400776
2,1,6,1,6,1,3,20,204,945,400776
2,1,7,1,6,2,0,20,204,945,400776
3,1,1,1,6,1,51,20,204,945,400776
3,1,2,1,6,2,47,20,204,945,400776
3,1,3,1,6,1,21,20,204,945,400776
3,1,4,1,6,1,19,20,204,945,400776
3,1,5,1,6,2,19,20,204,945,400776
3,1,6,1,6,1,13,20,204,945,400776
3,1,7,1,6,1,0,20,204,945,400776
4,1,1,1,6,1,42,20,204,945,400776
4,1,2,1,6,2,42,20,204,945,400776
4,1,3,1,6,1,22,20,204,945,400776
4,1,4,1,6,1,16,20,204,945,400776
4,1,5,1,6,1,13,20,204,945,400776
5,1,1,1,6,1,59,20,204,945,400776
5,1,2,1,6,2,59,20,204,945,400776
5,1,3,1,6,2,29,20,204,945,400776
5,1,4,1,6,1,28,20,204,945,400776
5,1,5,1,6,2,8,20,204,945,400776
5,1,6,1,6,2,5,20,204,945,400776
1,1,1,1,6,2,69,20,205,812,400779
1,1,2,1,6,1,20,20,205,812,400779
2,1,1,1,6,1,60,20,205,812,400779
3,1,1,1,6,2,88,20,205,812,400779
3,1,2,1,6,1,20,20,205,812,400779
3,1,3,1,6,2,63,20,205,812,400779
4,1,1,1,6,1,24,20,205,812,400779
4,1,2,1,6,2,41,20,205,812,400779
4,1,3,1,6,1,17,20,205,812,400779
5,1,1,1,6,2,55,20,205,812,400779
5,1,2,1,6,2,37,20,205,812,400779
3,1,1,1,6,1,56,20,206,696,400826
3,1,2,1,6,2,56,20,206,696,400826
4,1,1,1,6,1,80,20,206,696,400826
4,1,2,1,6,2,75,20,206,696,400826
5,1,1,1,6,1,42,20,206,696,400826
5,1,2,1,6,2,39,20,206,696,400826
5,1,3,1,6,2,21,20,206,696,400826
5,1,4,1,6,2,14,20,206,696,400826
5,1,5,1,6,1,20,20,206,696,400826
1,1,1,1,6,1,62,20,207,680,400840
1,1,2,1,6,2,56,20,207,680,400840
2,1,1,1,6,1,44,20,207,680,400840
2,1,2,1,6,2,43,20,207,680,400840
2,1,3,1,6,1,1,20,207,680,400840
2,1,4,1,6,2,15,20,207,680,400840
2,1,5,1,6,2,9,20,207,680,400840
4,2,1,1,6,2,64,20,207,680,400840
4,2,2,1,6,2,50,20,207,680,400840
2,2,1,1,6,1,33,20,208,387,400851
2,2,2,1,6,2,29,20,208,387,400851
3,1,1,1,6,2,32,20,208,387,400851
3,1,2,1,6,1,25,20,208,387,400851
3,1,3,1,6,2,27,20,208,387,400851
3,1,4,1,6,1,0,20,208,387,400851
3,1,5,1,6,1,4,20,208,387,400851
1,1,1,1,6,1,58,22,209,481,400870
1,1,2,1,6,2,57,22,209,481,400870
1,1,3,1,6,1,29,22,209,481,400870
1,1,4,1,6,2,19,22,209,481,400870
2,1,1,1,6,2,62,22,209,481,400870
3,1,1,1,6,1,46,22,209,481,400870
3,1,2,1,6,2,37,22,209,481,400870
3,1,3,1,6,2,15,22,209,481,400870
3,1,4,1,6,2,11,22,209,481,400870
4,1,1,1,6,1,47,22,209,481,400870
4,1,2,1,6,2,41,22,209,481,400870
4,1,3,1,6,2,14,22,209,481,400870
4,1,4,1,6,2,1,22,209,481,400870
5,1,1,1,6,1,61,22,209,481,400870
5,1,2,1,6,2,58,22,209,481,400870
1,1,1,1,6,2,32,20,210,690,400898
1,1,2,1,6,1,33,20,210,690,400898
1,1,3,1,6,2,15,20,210,690,400898
1,1,4,1,6,2,8,20,210,690,400898
2,1,1,1,6,1,58,20,210,690,400898
2,1,2,1,6,2,44,20,210,690,400898
2,1,3,1,6,1,27,20,210,690,400898
2,1,4,1,6,1,25,20,210,690,400898
2,1,5,1,6,2,25,20,210,690,400898
2,1,6,1,6,2,16,20,210,690,400898
2,1,7,1,6,1,5,20,210,690,400898
2,1,8,1,6,2,1,20,210,690,400898
3,1,1,1,6,2,59,20,210,690,400898
3,1,2,1,6,1,36,20,210,690,400898
3,1,3,1,6,1,30,20,210,690,400898
3,1,4,1,6,2,40,20,210,690,400898
3,1,5,1,6,1,36,20,210,690,400898
3,1,6,1,6,2,24,20,210,690,400898
3,1,7,1,6,1,9,20,210,690,400898
3,1,8,1,6,2,4,20,210,690,400898
4,1,1,1,6,1,49,20,210,690,400898
4,1,2,1,6,1,19,20,210,690,400898
5,1,1,1,6,1,58,20,210,690,400898
5,1,2,1,6,2,21,20,210,690,400898
5,1,3,1,6,1,8,20,210,690,400898
5,1,4,1,6,2,3,20,210,690,400898
1,1,1,1,6,1,39,22,211,710,401021
1,1,2,1,6,2,98,22,211,710,401021
1,1,3,1,6,2,5,22,211,710,401021
1,1,4,1,6,2,2,22,211,710,401021
1,1,5,1,6,2,17,22,211,710,401021
2,1,1,1,6,1,46,22,211,710,401021
2,1,2,1,6,2,39,22,211,710,401021
2,1,3,1,6,2,12,22,211,710,401021
3,1,1,1,6,1,43,22,211,710,401021
3,1,2,1,6,2,40,22,211,710,401021
3,1,3,1,6,1,29,22,211,710,401021
3,1,4,1,6,2,32,22,211,710,401021
3,1,5,1,6,1,22,22,211,710,401021
3,1,6,1,6,1,17,22,211,710,401021
3,1,7,1,6,2,16,22,211,710,401021
3,1,8,1,6,2,9,22,211,710,401021
4,1,1,1,6,2,38,22,211,710,401021
4,1,2,1,6,2,7,22,211,710,401021
4,1,3,1,6,2,10,22,211,710,401021
4,1,4,1,6,2,4,22,211,710,401021
4,1,5,1,6,1,38,22,211,710,401021
5,1,1,1,6,1,34,22,211,710,401021
5,1,2,1,6,2,38,22,211,710,401021
1,1,1,1,6,1,25,20,212,648,401042
1,1,2,1,6,2,25,20,212,648,401042
1,1,3,1,6,2,57,20,212,648,401042
2,1,1,1,6,1,36,20,212,648,401042
2,1,2,1,6,1,44,20,212,648,401042
2,2,1,1,6,1,35,20,212,648,401042
3,1,1,1,6,1,50,20,212,648,401042
4,1,1,1,6,1,48,20,212,648,401042
4,1,2,1,6,2,45,20,212,648,401042
4,1,3,1,6,1,20,20,212,648,401042
4,1,4,1,6,1,18,20,212,648,401042
1,1,1,2,6,1,49,18,213,1362,401093
2,1,1,2,6,1,56,18,213,1362,401093
2,1,2,2,6,2,46,18,213,1362,401093
3,1,1,2,6,1,30,18,213,1362,401093
3,1,2,2,6,2,37,18,213,1362,401093
3,1,3,2,6,2,10,18,213,1362,401093
3,1,4,2,6,2,9,18,213,1362,401093
3,1,5,2,6,2,2,18,213,1362,401093
4,1,1,2,6,1,53,18,213,1362,401093
5,1,1,2,6,1,48,18,213,1362,401093
5,1,2,2,6,2,49,18,213,1362,401093
6,1,1,2,6,2,47,18,213,1362,401093
6,1,2,2,6,1,46,18,213,1362,401093
6,1,3,2,6,2,21,18,213,1362,401093
7,1,1,2,6,1,54,18,213,1362,401093
7,1,2,2,6,2,53,18,213,1362,401093
8,1,1,2,6,1,26,18,213,1362,401093
8,1,2,2,6,2,20,18,213,1362,401093
8,1,3,2,6,1,2,18,213,1362,401093
9,1,1,2,6,1,59,18,213,1362,401093
9,1,2,2,6,2,52,18,213,1362,401093
11,1,1,2,6,1,55,18,213,1362,401093
11,1,2,2,6,2,53,18,213,1362,401093
11,1,3,2,6,2,32,18,213,1362,401093
11,1,4,2,6,1,31,18,213,1362,401093
11,1,5,2,6,2,24,18,213,1362,401093
11,1,6,2,6,1,6,18,213,1362,401093
12,1,1,2,6,1,53,18,213,1362,401093
12,1,2,2,6,2,53,18,213,1362,401093
12,1,3,2,6,1,22,18,213,1362,401093
13,1,1,2,6,1,51,18,213,1362,401093
13,1,2,2,6,2,51,18,213,1362,401093
13,1,3,2,6,2,26,18,213,1362,401093
13,1,4,2,6,2,21,18,213,1362,401093
14,1,1,2,6,2,38,18,213,1362,401093
14,1,2,2,6,1,4,18,213,1362,401093
14,1,3,2,6,2,7,18,213,1362,401093
15,1,1,2,6,2,19,18,213,1362,401093
15,1,2,2,6,1,21,18,213,1362,401093
16,1,1,2,6,2,64,18,213,1362,401093
17,1,1,2,6,2,66,18,213,1362,401093
17,1,2,2,6,1,65,18,213,1362,401093
18,1,1,2,6,1,41,18,213,1362,401093
18,1,2,2,6,2,44,18,213,1362,401093
18,1,3,2,6,2,13,18,213,1362,401093
19,1,1,2,6,1,54,18,213,1362,401093
19,1,2,2,6,2,55,18,213,1362,401093
20,1,1,2,6,2,47,18,213,1362,401093
20,1,2,2,6,2,16,18,213,1362,401093
20,1,3,2,6,1,2,18,213,1362,401093
20,1,4,2,6,2,22,18,213,1362,401093
1,1,1,3,6,1,36,20,214,782,401274
1,1,2,3,6,2,30,20,214,782,401274
1,1,3,3,6,2,13,20,214,782,401274
2,1,1,3,6,1,56,20,214,782,401274
2,1,2,3,6,2,46,20,214,782,401274
2,1,3,3,6,1,24,20,214,782,401274
2,1,4,3,6,1,23,20,214,782,401274
3,1,1,3,6,2,40,20,214,782,401274
3,1,2,3,6,2,58,20,214,782,401274
3,1,3,3,6,1,31,20,214,782,401274
3,1,4,3,6,2,25,20,214,782,401274
3,1,5,3,6,1,22,20,214,782,401274
3,1,6,3,6,2,17,20,214,782,401274
3,1,7,3,6,1,25,20,214,782,401274
4,1,1,3,6,1,51,20,214,782,401274
4,1,2,3,6,1,25,20,214,782,401274
4,1,3,3,6,1,32,20,214,782,401274
5,1,1,3,6,1,54,20,214,782,401274
5,1,2,3,6,2,46,20,214,782,401274
5,1,3,3,6,2,17,20,214,782,401274
5,1,4,3,6,1,15,20,214,782,401274
1,1,1,3,6,2,53,17,215,658,401301
1,1,2,3,6,1,29,17,215,658,401301
2,1,1,3,6,1,33,17,215,658,401301
2,1,2,3,6,2,30,17,215,658,401301
2,1,3,3,6,2,9,17,215,658,401301
2,1,4,3,6,1,6,17,215,658,401301
3,1,1,3,6,2,55,17,215,658,401301
3,1,2,3,6,1,9,17,215,658,401301
4,1,1,3,6,2,50,17,215,658,401301
4,1,2,3,6,2,21,17,215,658,401301
4,1,3,3,6,1,18,17,215,658,401301
4,1,4,3,6,1,26,17,215,658,401301
5,1,1,3,6,1,40,17,215,658,401301
5,1,2,3,6,2,31,17,215,658,401301
5,1,3,3,6,1,9,17,215,658,401301
5,1,4,3,6,2,7,17,215,658,401301
5,1,5,3,6,2,4,17,215,658,401301
6,1,1,3,6,1,57,17,215,658,401301
7,1,1,3,6,2,63,17,215,658,401301
7,1,2,3,6,2,27,17,215,658,401301
7,1,3,3,6,1,29,17,215,658,401301
7,1,4,3,6,1,6,17,215,658,401301
7,1,5,3,6,1,1,17,215,658,401301
8,1,1,3,6,1,53,17,215,658,401301
8,1,2,3,6,2,52,17,215,658,401301
8,1,3,3,6,1,33,17,215,658,401301
9,1,1,3,6,2,23,17,215,658,401301
9,1,2,3,6,1,42,17,215,658,401301
9,1,3,3,6,1,6,17,215,658,401301
9,1,4,3,6,2,3,17,215,658,401301
9,1,5,3,6,2,0,17,215,658,401301
10,1,1,3,6,2,29,17,215,658,401301
10,1,2,3,6,1,33,17,215,658,401301
10,1,3,3,6,1,9,17,215,658,401301
10,1,4,3,6,2,4,17,215,658,401301
11,1,1,3,6,1,47,17,215,658,401301
11,1,2,3,6,2,39,17,215,658,401301
11,1,3,3,6,1,17,17,215,658,401301
11,1,4,3,6,2,11,17,215,658,401301
12,1,1,3,6,2,39,17,215,658,401301
12,1,2,3,6,1,16,17,215,658,401301
12,1,3,3,6,1,43,17,215,658,401301
13,1,1,3,6,1,39,17,215,658,401301
13,1,2,3,6,2,29,17,215,658,401301
13,1,3,3,6,1,16,17,215,658,401301
13,1,4,3,6,1,0,17,215,658,401301
14,1,1,3,6,1,28,17,215,658,401301
14,1,2,3,6,2,28,17,215,658,401301
14,1,3,3,6,1,6,17,215,658,401301
15,1,1,3,6,1,69,17,215,658,401301
15,1,2,3,6,2,69,17,215,658,401301
16,1,1,3,6,1,69,17,215,658,401301
16,1,2,3,6,2,60,17,215,658,401301
17,1,1,3,6,2,52,17,215,658,401301
17,1,2,3,6,2,17,17,215,658,401301
17,1,3,3,6,2,9,17,215,658,401301
17,1,4,3,6,1,7,17,215,658,401301
17,1,5,3,6,1,6,17,215,658,401301
18,1,1,3,6,1,38,17,215,658,401301
18,1,2,3,6,2,40,17,215,658,401301
19,1,1,3,6,2,46,17,215,658,401301
19,1,2,3,6,1,50,17,215,658,401301
19,1,3,3,6,1,23,17,215,658,401301
19,1,4,3,6,1,20,17,215,658,401301
19,1,5,3,6,1,0,17,215,658,401301
19,1,6,3,6,1,1,17,215,658,401301
19,1,7,3,6,2,23,17,215,658,401301
19,1,8,3,6,1,25,17,215,658,401301
20,1,1,3,6,2,25,17,215,658,401301
20,1,2,3,6,1,38,17,215,658,401301
20,1,3,3,6,2,9,17,215,658,401301
20,1,4,3,6,2,4,17,215,658,401301
1,1,1,3,6,1,36,18,216,953,401379
1,1,2,3,6,2,36,18,216,953,401379
1,1,3,3,6,2,3,18,216,953,401379
2,1,1,3,6,1,29,18,216,953,401379
2,1,2,3,6,2,32,18,216,953,401379
2,1,3,3,6,1,3,18,216,953,401379
3,1,1,3,6,1,28,18,216,953,401379
3,1,2,3,6,2,24,18,216,953,401379
3,1,3,3,6,1,1,18,216,953,401379
4,1,1,3,6,2,60,18,216,953,401379
4,1,2,3,6,1,20,18,216,953,401379
4,1,3,3,6,1,28,18,216,953,401379
5,1,1,3,6,1,50,18,216,953,401379
5,1,2,3,6,2,55,18,216,953,401379
5,1,3,3,6,2,19,18,216,953,401379
6,1,1,3,6,1,54,18,216,953,401379
6,1,2,3,6,2,43,18,216,953,401379
6,1,3,3,6,1,12,18,216,953,401379
7,1,1,3,6,1,75,18,216,953,401379
7,1,2,3,6,2,30,18,216,953,401379
7,1,3,3,6,2,64,18,216,953,401379
8,1,1,3,6,2,50,18,216,953,401379
8,1,2,3,6,1,29,18,216,953,401379
8,1,3,3,6,2,25,18,216,953,401379
8,1,4,3,6,1,18,18,216,953,401379
8,1,5,3,6,1,8,18,216,953,401379
8,1,6,3,6,1,5,18,216,953,401379
9,1,1,3,6,1,56,18,216,953,401379
9,1,2,3,6,2,56,18,216,953,401379
10,1,1,3,6,1,53,18,216,953,401379
10,1,2,3,6,2,54,18,216,953,401379
10,1,3,3,6,2,16,18,216,953,401379
12,1,1,3,6,1,86,18,216,953,401379
12,1,2,3,6,2,79,18,216,953,401379
13,1,1,3,6,1,36,18,216,953,401379
13,1,2,3,6,2,38,18,216,953,401379
13,1,3,3,6,2,15,18,216,953,401379
13,1,4,3,6,1,8,18,216,953,401379
13,1,5,3,6,1,4,18,216,953,401379
14,1,1,3,6,1,27,18,216,953,401379
14,1,2,3,6,2,31,18,216,953,401379
15,1,1,3,6,2,74,18,216,953,401379
16,1,1,3,6,1,52,18,216,953,401379
16,1,2,3,6,2,46,18,216,953,401379
16,1,3,3,6,2,22,18,216,953,401379
16,1,4,3,6,2,15,18,216,953,401379
16,1,5,3,6,1,14,18,216,953,401379
16,1,6,3,6,1,86,18,216,953,401379
17,1,1,3,6,1,44,18,216,953,401379
17,1,2,3,6,2,42,18,216,953,401379
17,1,3,3,6,2,15,18,216,953,401379
17,1,4,3,6,2,10,18,216,953,401379
18,1,1,3,6,1,35,18,216,953,401379
18,1,2,3,6,2,34,18,216,953,401379
18,1,3,3,6,2,94,18,216,953,401379
18,1,4,3,6,2,12,18,216,953,401379
18,1,5,3,6,2,7,18,216,953,401379
19,1,1,3,6,1,28,18,216,953,401379
19,1,2,3,6,2,26,18,216,953,401379
19,1,3,3,6,1,0,18,216,953,401379
20,1,1,3,6,1,54,18,216,953,401379
20,1,2,3,6,2,49,18,216,953,401379
20,1,3,3,6,2,24,18,216,953,401379
20,1,4,3,6,1,17,18,216,953,401379
1,1,1,3,6,1,66,17,217,680,401445
1,1,2,3,6,2,64,17,217,680,401445
1,1,3,3,6,2,31,17,217,680,401445
1,1,4,3,6,2,27,17,217,680,401445
1,1,5,3,6,2,25,17,217,680,401445
1,1,6,3,6,1,27,17,217,680,401445
1,1,7,3,6,1,1,17,217,680,401445
2,1,1,3,6,1,54,17,217,680,401445
2,1,2,3,6,2,29,17,217,680,401445
2,1,3,3,6,2,6,17,217,680,401445
2,1,4,3,6,2,4,17,217,680,401445
2,1,5,3,6,1,2,17,217,680,401445
3,1,1,3,6,1,53,17,217,680,401445
3,1,2,3,6,2,49,17,217,680,401445
3,1,3,3,6,1,28,17,217,680,401445
3,1,4,3,6,1,25,17,217,680,401445
3,1,5,3,6,2,19,17,217,680,401445
4,1,1,3,6,1,40,17,217,680,401445
4,1,2,3,6,2,40,17,217,680,401445
4,1,3,3,6,2,18,17,217,680,401445
4,1,4,3,6,1,12,17,217,680,401445
5,1,1,3,6,1,50,17,217,680,401445
5,1,2,3,6,2,49,17,217,680,401445
5,1,3,3,6,2,21,17,217,680,401445
5,1,4,3,6,1,14,17,217,680,401445
5,2,1,3,6,1,32,17,217,680,401445
5,2,2,3,6,2,24,17,217,680,401445
5,2,3,3,6,1,3,17,217,680,401445
5,2,4,3,6,1,0,17,217,680,401445
6,1,1,3,6,1,31,17,217,680,401445
6,1,2,3,6,2,30,17,217,680,401445
6,1,3,3,6,1,3,17,217,680,401445
7,1,1,3,6,2,52,17,217,680,401445
7,1,2,3,6,1,55,17,217,680,401445
7,1,3,3,6,2,27,17,217,680,401445
7,1,4,3,6,1,6,17,217,680,401445
8,1,1,3,6,1,30,17,217,680,401445
8,1,2,3,6,2,22,17,217,680,401445
8,1,3,3,6,2,1,17,217,680,401445
9,1,1,3,6,2,46,17,217,680,401445
9,1,2,3,6,2,76,17,217,680,401445
9,1,3,3,6,2,20,17,217,680,401445
9,1,4,3,6,1,20,17,217,680,401445
9,1,5,3,6,2,1,17,217,680,401445
10,1,1,3,6,2,87,17,217,680,401445
11,1,1,3,6,2,44,17,217,680,401445
11,1,2,3,6,2,27,17,217,680,401445
11,1,3,3,6,2,9,17,217,680,401445
11,1,4,3,6,1,8,17,217,680,401445
11,1,5,3,6,2,6,17,217,680,401445
12,1,1,3,6,1,72,17,217,680,401445
12,1,2,3,6,2,66,17,217,680,401445
12,1,3,3,6,1,32,17,217,680,401445
12,1,4,3,6,2,28,17,217,680,401445
12,1,5,3,6,2,8,17,217,680,401445
13,1,1,3,6,1,24,17,217,680,401445
13,1,2,3,6,2,17,17,217,680,401445
13,2,1,3,6,1,25,17,217,680,401445
13,2,2,3,6,2,21,17,217,680,401445
13,2,3,3,6,1,21,17,217,680,401445
13,2,4,3,6,1,6,17,217,680,401445
13,2,5,3,6,2,5,17,217,680,401445
14,1,1,3,6,1,44,17,217,680,401445
14,1,2,3,6,2,37,17,217,680,401445
14,1,3,3,6,2,20,17,217,680,401445
14,1,4,3,6,2,18,17,217,680,401445
14,1,5,3,6,2,15,17,217,680,401445
14,1,6,3,6,1,10,17,217,680,401445
15,1,1,3,6,1,55,17,217,680,401445
15,1,2,3,6,2,46,17,217,680,401445
15,1,3,3,6,2,19,17,217,680,401445
16,1,1,3,6,1,36,17,217,680,401445
16,1,2,3,6,2,28,17,217,680,401445
16,1,3,3,6,1,13,17,217,680,401445
16,1,4,3,6,2,11,17,217,680,401445
16,1,5,3,6,2,2,17,217,680,401445
17,1,1,3,6,1,80,17,217,680,401445
17,1,2,3,6,2,75,17,217,680,401445
17,1,3,3,6,2,52,17,217,680,401445
17,2,1,3,6,1,42,17,217,680,401445
17,2,2,3,6,2,43,17,217,680,401445
17,2,3,3,6,2,19,17,217,680,401445
18,1,1,3,6,1,34,17,217,680,401445
18,1,2,3,6,2,35,17,217,680,401445
18,1,3,3,6,2,7,17,217,680,401445
19,1,1,3,6,2,30,17,217,680,401445
19,1,2,3,6,1,37,17,217,680,401445
19,1,3,3,6,1,13,17,217,680,401445
19,1,4,3,6,2,2,17,217,680,401445
20,1,1,3,6,2,26,17,217,680,401445
20,1,2,3,6,1,28,17,217,680,401445
20,1,3,3,6,1,11,17,217,680,401445
20,1,4,3,6,1,9,17,217,680,401445
1,1,1,4,6,1,42,19,218,755,460081
2,1,1,4,6,1,72,19,218,755,460081
2,1,2,4,6,2,68,19,218,755,460081
3,1,1,4,6,2,58,19,218,755,460081
3,1,2,4,6,2,24,19,218,755,460081
3,1,3,4,6,2,6,19,218,755,460081
3,1,4,4,6,1,1,19,218,755,460081
4,1,1,4,6,1,45,19,218,755,460081
4,1,2,4,6,2,58,19,218,755,460081
4,1,3,4,6,1,22,19,218,755,460081
4,1,4,4,6,2,88,19,218,755,460081
6,1,1,4,6,1,51,19,218,755,460081
6,1,2,4,6,2,46,19,218,755,460081
6,1,3,4,6,1,14,19,218,755,460081
7,1,1,4,6,2,75,19,218,755,460081
8,1,1,4,6,2,69,19,218,755,460081
8,1,2,4,6,1,36,19,218,755,460081
10,1,1,4,6,1,30,19,218,755,460081
10,1,2,4,6,2,26,19,218,755,460081
10,1,3,4,6,1,3,19,218,755,460081
11,1,1,4,6,1,39,19,218,755,460081
11,1,2,4,6,2,37,19,218,755,460081
11,1,3,4,6,2,15,19,218,755,460081
11,1,4,4,6,1,8,19,218,755,460081
12,1,1,4,6,1,76,19,218,755,460081
12,1,2,4,6,2,97,19,218,755,460081
13,1,1,4,6,1,45,19,218,755,460081
13,1,2,4,6,2,42,19,218,755,460081
13,1,3,4,6,2,18,19,218,755,460081
13,1,4,4,6,2,13,19,218,755,460081
14,1,1,4,6,1,56,19,218,755,460081
14,1,2,4,6,2,50,19,218,755,460081
15,1,1,4,6,1,54,19,218,755,460081
15,1,2,4,6,2,46,19,218,755,460081
15,1,3,4,6,1,22,19,218,755,460081
16,1,1,4,6,2,53,19,218,755,460081
16,1,2,4,6,1,16,19,218,755,460081
16,1,3,4,6,2,32,19,218,755,460081
17,1,1,4,6,1,84,19,218,755,460081
17,1,2,4,6,2,49,19,218,755,460081
17,1,3,4,6,2,12,19,218,755,460081
19,1,1,4,6,1,46,19,218,755,460081
19,1,2,4,6,2,44,19,218,755,460081
19,1,3,4,6,1,22,19,218,755,460081
19,1,4,4,6,2,19,19,218,755,460081
19,1,5,4,6,1,15,19,218,755,460081
19,1,6,4,6,2,14,19,218,755,460081
20,1,1,4,6,1,52,19,218,755,460081
1,1,1,4,6,1,52,19,219,794,460127
1,1,2,4,6,2,44,19,219,794,460127
2,1,1,4,6,1,32,19,219,794,460127
2,1,2,4,6,2,28,19,219,794,460127
2,1,3,4,6,1,14,19,219,794,460127
2,1,4,4,6,1,7,19,219,794,460127
2,1,5,4,6,1,5,19,219,794,460127
3,1,1,4,6,2,64,19,219,794,460127
3,1,2,4,6,1,58,19,219,794,460127
4,1,1,4,6,1,30,19,219,794,460127
4,1,2,4,6,2,27,19,219,794,460127
6,1,1,4,6,1,58,19,219,794,460127
6,1,2,4,6,2,55,19,219,794,460127
6,1,3,4,6,1,18,19,219,794,460127
7,1,1,4,6,1,35,19,219,794,460127
7,1,2,4,6,2,28,19,219,794,460127
7,1,3,4,6,2,5,19,219,794,460127
8,1,1,4,6,1,34,19,219,794,460127
8,1,2,4,6,2,27,19,219,794,460127
8,1,3,4,6,1,9,19,219,794,460127
8,1,4,4,6,1,0,19,219,794,460127
