UPM,VIV_SEL,HOGAR,R_SEL,TLOC,EST_DIS,UPM_DIS,FACTOR,SEXO,EDAD,FAC_PER,GRA,NIV,P3_1,P3_11,P3_2,P3_3,P3_5,P4_1,P4_3,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_8,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_3,P5_31,P5_4,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_4,P6_20,P7_1,P8_1,P9_1,P10_1,P10_17,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_1_9,P12_1,P12_3_1,P12_3_2,P12_3_3,P12_3_4,P12_3_5,P12_3_6
1800938,3,1,2,1,2,466,5592,2,37,11184,3,8,2,1,5,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2
1800918,2,1,2,1,2,465,4683,1,34,9366,3,6,1,1,5,1,1,2,4,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2
1800918,1,1,2,1,2,465,4683,2,30,9366,3,3,2,1,5,1,1,1,3,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,9,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2
1860119,17,1,1,4,12,473,4022,1,47,8044,6,2,1,1,5,1,1,2,3,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2
1860119,11,1,2,4,12,473,4022,2,28,8044,0,0,2,2,5,2,5,2,3,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1860119,6,1,2,4,12,473,4022,1,30,8044,2,3,2,1,5,1,1,2,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860119,7,1,3,4,12,473,4022,2,22,8044,2,6,4,1,6,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
1860119,14,1,1,4,12,473,4022,1,43,8044,3,2,1,2,5,1,1,2,3,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1800709,1,1,4,1,3,460,5321,2,22,21300,5,8,3,1,6,1,1,1,4,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
1860119,12,1,1,4,12,473,4022,1,28,8044,3,6,1,1,5,1,1,2,3,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
1860119,5,1,2,4,12,473,4022,2,29,8044,4,8,3,1,6,1,3,2,5,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2
1800420,2,1,2,1,3,458,4705,2,48,9417,3,3,2,1,1,1,1,2,5,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2
1800420,3,1,1,1,3,458,4705,1,23,9417,3,3,1,1,1,1,1,2,3,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
1800420,5,1,1,1,3,458,4705,2,54,9417,5,8,1,1,2,1,6,2,3,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1
1800420,1,1,1,1,3,458,4705,1,45,14126,3,4,1,1,5,1,1,1,3,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2
1800938,5,1,1,1,2,466,5592,1,31,5592,3,3,1,1,6,1,1,1,3,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2
1800563,4,1,3,1,4,459,6120,2,20,12286,2,8,3,1,6,1,4,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
1800198,3,1,2,1,3,455,5632,2,66,5636,6,2,2,1,5,1,8,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
1800198,1,1,1,1,3,455,5632,1,64,11273,4,8,1,2,5,1,6,1,5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1
1800198,2,1,1,1,3,455,5632,2,40,5636,3,3,1,1,2,1,1,2,5,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2
1800414,3,1,3,1,2,457,6140,1,23,18420,3,6,3,1,6,1,1,2,3,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
1800414,1,1,2,1,2,457,6140,2,33,12280,3,4,2,1,1,1,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
1800414,4,1,1,1,2,457,6140,1,48,12280,4,2,1,1,5,1,1,2,5,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,3,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2
1800719,4,1,1,1,3,463,5561,2,19,11131,3,6,1,1,6,1,4,1,5,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2
1801288,14,1,1,2,5,471,4026,2,64,8093,0,0,1,2,4,2,5,2,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2
1801288,12,1,1,2,5,471,4026,2,51,4046,5,8,1,1,2,1,5,2,5,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
1801288,18,1,2,2,5,471,4026,1,56,4046,1,2,3,2,6,2,8,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
1801288,3,1,2,2,5,471,4026,2,37,8093,5,8,2,1,5,1,1,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2
1801288,16,1,1,2,5,471,4026,2,24,4046,2,6,1,1,6,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2
1801288,13,1,1,2,5,471,4026,1,35,8093,4,8,1,1,5,1,1,2,3,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2
1801288,15,1,3,2,5,471,4026,2,21,20232,2,8,3,1,6,1,1,2,5,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1800918,5,1,1,1,2,465,4683,1,27,9366,3,4,1,1,5,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2
1800709,5,1,1,1,3,460,5321,1,38,10650,2,6,1,1,5,1,1,2,4,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
1800563,2,1,1,1,4,459,6120,1,29,6143,2,6,1,1,6,1,1,2,5,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
1800563,2,2,2,1,4,459,6120,2,27,12286,3,3,2,1,1,1,5,2,5,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1
1800563,1,1,3,1,4,459,6120,1,19,18429,1,8,3,1,6,1,4,1,3,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,3,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2
1801288,10,1,3,2,5,471,4026,2,50,4046,3,3,5,1,1,1,1,2,4,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
1801288,11,1,3,2,5,471,4026,2,37,8093,3,3,3,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2
1801288,20,1,1,2,5,471,4026,1,56,12139,6,2,1,2,1,1,8,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1801288,7,1,2,2,5,471,4026,2,57,8093,3,4,2,1,5,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
1860119,13,1,2,4,12,473,4022,2,51,8044,3,3,2,2,5,1,5,2,3,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
1801288,8,1,1,2,5,471,4026,2,50,12139,4,8,1,1,3,1,6,1,3,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2
1800563,3,1,2,1,4,459,6120,2,45,12286,2,9,1,1,5,1,1,2,4,2,2,1,1,1,1,2,2,3,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1
1800414,2,1,1,1,2,457,6140,1,40,12280,4,8,1,1,5,1,1,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2
1800563,5,1,3,1,4,459,6120,1,21,18429,3,8,3,1,6,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,9,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2
1801039,8,1,2,2,6,470,9790,1,25,19580,3,7,3,2,6,1,3,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1801039,12,1,1,2,6,470,9790,1,35,9790,5,8,1,1,2,1,1,2,3,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,9,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2
1801039,7,1,1,2,6,470,9790,1,32,19580,3,6,1,1,5,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2
1801039,11,1,1,2,6,470,9790,1,39,39160,3,3,1,2,1,1,1,2,4,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2
1801039,16,1,2,2,6,470,9790,2,26,19580,3,3,2,2,5,1,1,2,4,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1801039,10,1,2,2,6,470,9790,1,30,29370,2,3,3,1,6,1,1,1,3,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
1801039,13,1,3,2,6,470,9790,1,35,39160,3,6,3,2,1,1,1,2,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
1801034,17,1,2,2,5,469,4397,2,31,8839,3,6,2,1,5,1,5,2,3,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,3,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2
1801034,5,1,2,2,5,469,4397,2,65,8839,6,2,2,1,5,1,5,2,5,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2
1801034,10,1,1,2,5,469,4397,2,57,8839,6,2,1,1,1,1,8,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2
1801034,4,1,1,2,5,469,4397,1,40,8839,4,2,1,2,1,1,1,2,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2
1801039,17,1,2,2,6,470,9790,2,45,29370,3,3,5,1,3,1,7,2,3,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2
1801034,3,1,1,2,5,469,4397,1,52,8839,4,8,1,2,5,1,1,1,3,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2
1801034,18,1,1,2,5,469,4397,2,23,4419,3,6,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
1801034,20,1,2,2,5,469,4397,2,37,8839,3,3,2,2,5,1,5,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
1801034,9,1,7,2,5,469,4397,1,42,22096,3,3,3,1,6,1,1,2,5,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
1801039,4,1,1,2,6,470,9790,1,63,19580,3,6,1,1,2,1,1,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2
1801039,18,1,1,2,6,470,9790,1,60,39160,6,2,1,1,5,1,6,2,3,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2
1801039,1,1,1,2,6,470,9790,1,30,19580,3,8,1,1,1,1,1,2,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,3,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2
1801039,9,1,2,2,6,470,9790,2,33,29370,3,6,3,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
1801039,2,1,3,2,6,470,9790,1,27,39160,3,7,3,1,1,1,1,1,3,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1
1801039,5,1,3,2,6,470,9790,1,25,39160,4,8,3,1,1,1,1,1,3,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
1801039,19,1,1,2,6,470,9790,2,62,19580,3,2,1,2,2,1,5,2,5,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
1801039,20,1,1,2,6,470,9790,1,56,39160,1,6,1,1,5,1,1,2,4,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2
1801034,19,1,1,2,5,469,4397,2,43,13258,3,4,1,1,2,1,1,2,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2
1801034,6,1,3,2,5,469,4397,1,22,17677,3,3,5,2,6,1,3,2,3,2,1,1,1,1,1,2,2,3,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2
1801034,7,1,1,2,5,469,4397,1,65,4419,6,2,1,1,2,1,7,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1801034,15,1,1,2,5,469,4397,1,58,13258,2,3,1,2,5,1,1,2,5,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2
1801039,3,1,2,2,6,470,9790,2,23,29370,4,8,3,1,6,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2
1801034,11,1,2,2,5,469,4397,1,42,4419,6,2,3,1,6,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
1801034,13,1,1,2,5,469,4397,1,33,8839,4,8,1,1,5,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2
1801039,6,1,1,2,6,470,9790,1,22,19580,3,6,1,1,1,1,1,2,3,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1801034,12,1,1,2,5,469,4397,1,32,8839,3,6,1,1,5,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2
1801288,1,1,2,2,5,471,4026,2,47,8093,5,8,2,1,5,1,5,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2
1800913,2,1,2,1,4,464,9863,2,43,19800,5,8,2,1,1,1,5,1,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2
1800913,5,1,2,1,4,464,9863,2,35,19800,3,6,2,1,5,1,5,1,3,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2
1800913,3,1,1,1,4,464,9863,1,41,19800,3,7,1,1,5,1,1,2,5,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,3,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2
1800913,1,1,1,1,4,464,9863,2,36,19800,6,8,1,1,5,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
1800198,5,1,1,1,3,455,5632,1,36,11273,3,3,1,1,5,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2
1860400,12,1,2,4,11,474,4043,2,50,8086,3,2,2,1,5,1,5,2,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860400,19,1,2,4,11,474,4043,2,49,12129,3,3,2,1,5,1,1,2,3,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2
1860400,20,1,2,4,11,474,4043,2,25,8086,3,6,2,1,5,1,5,2,3,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2
1860400,1,1,2,4,11,474,4043,2,46,8086,6,2,2,1,5,1,1,1,4,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860400,3,1,2,4,11,474,4043,2,18,8086,2,6,3,1,6,1,1,2,5,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1860400,16,1,1,4,11,474,4043,1,50,8086,6,2,1,2,1,1,3,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860400,15,1,2,4,11,474,4043,2,27,8086,3,3,2,2,1,1,1,2,3,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2
1860400,11,1,2,4,11,474,4043,1,46,4043,3,3,3,2,6,1,1,1,3,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1860400,18,1,1,4,11,474,4043,1,51,12129,1,2,1,2,5,1,8,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860400,7,1,2,4,11,474,4043,2,56,8086,3,3,2,1,5,1,1,2,3,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2
1801034,14,1,1,2,5,469,4397,1,31,8839,3,3,1,1,1,1,8,2,5,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2
1860119,15,1,1,4,12,473,4022,2,32,4022,3,7,1,1,2,1,1,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2
1800227,4,1,1,1,4,456,5987,2,60,12019,1,6,1,2,2,1,7,2,5,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1800227,2,1,2,1,4,456,5987,2,21,12019,2,8,4,1,6,1,4,2,3,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
1800227,5,1,2,1,4,456,5987,2,40,12019,4,8,3,1,6,1,1,1,3,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1
1800227,1,1,1,1,4,456,5987,1,36,12019,5,8,1,1,5,1,1,1,5,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2
1860400,8,1,1,4,11,474,4043,1,38,8086,6,2,1,2,5,1,1,2,5,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2
1860400,9,1,3,4,11,474,4043,1,23,12129,2,7,3,1,6,1,1,2,3,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1860400,4,1,1,4,11,474,4043,1,29,8086,3,6,1,1,5,1,1,2,3,2,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2
1860400,17,1,2,4,11,474,4043,2,25,8086,2,6,2,1,5,1,5,2,5,2,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1860400,2,1,1,4,11,474,4043,1,45,20215,3,3,1,1,5,1,1,2,5,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1860400,14,1,1,4,11,474,4043,1,62,8086,3,2,1,2,5,1,1,2,3,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2
