UPM,VIV_SEL,HOGAR,N_REN,EDAD,SEXO,REGION,TLOC,EST_DIS,UPM_DIS,FAC_PER,GRA,NIV,P3_1,P3_12,P3_2,P3_3,P3_5,P4_1,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_7,P4_8_1,P4_8_2,P4_8_3,P4_8_4,P4_9_1,P4_9_2,P4_9_3,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_29,P5_3,P5_4,P6_18,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_3,P10_1,P10_13,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_2_1,P11_2_2,P11_2_3,P11_2_4,P11_2_9,P12_1,P12_2,P12_3,P12_4,P13_1,P13_2_1,P13_2_2,P13_2_3,P13_2_4,P7_1_1,P7_1_2,P7_1_3,P7_1_4,P7_1_5,P7_1_6,P7_1_7,P8_1,P9_1,P9_9_1,P9_9_2,P9_9_3,P9_9_4,P9_9_5
1002504,1,1,4,27,2,1,2,52,729,3941,4,8,3,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,0,0,0,0,1,1,1,1.0,2,3,2,1,2,2,3,1,9,9,9,9,1,1,1,1,1,2,2,2
1002504,3,1,2,32,2,1,2,52,729,2235,6,2,2,1,5,0,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,0,1,1,2,2.0,1,2,2,2,2,2,1,1,9,1,1,1,1,2,1,1,1,1,1,2
1002504,4,1,3,20,2,1,2,52,729,2956,3,6,3,1,6,0,4,2,2,2,1,1,2,1,2,1,2,1,3,2,2,1,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,4,2,2,2,2,1,1,9,9,9,9,1,2,2,2,1,1,2,2
1002519,1,1,1,26,1,1,2,52,730,2128,3,3,1,1,1,3,1,2,2,2,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,3,2,1,2,2,1,1,9,1,1,1,9,2,1,2,1,1,1,2
1002519,2,1,3,39,2,1,2,52,730,2907,3,3,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,9,1,2,1,1,1,2,1,2
1002519,4,1,4,18,1,1,2,52,730,4256,2,6,3,1,6,0,3,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,9,9,1,2,2,2,1,1,2,2
1002778,2,1,2,55,2,1,2,49,731,1390,3,6,3,2,6,1,5,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,3,3.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,2,2,2,1,2
1002778,3,1,3,24,2,1,2,49,731,3772,3,3,3,1,6,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,3,2,2,2,2,2,2,1,1,2,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,9,1,9,9,2,1,2,1,1,1,2
1002778,4,1,2,52,2,1,2,49,731,4170,3,6,2,1,5,1,5,2,1,2,1,2,1,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,1,1,2,1,1,9,1,1,3,9,2,2,1,2,1,1,2
1002778,5,1,3,18,2,1,2,49,731,2515,2,6,3,1,6,0,5,2,2,2,2,1,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,1.0,3,3,2,2,2,2,1,1,9,9,9,9,9,2,2,2,1,1,2,2
1002778,6,1,2,34,2,1,2,49,731,2853,3,7,2,1,5,0,5,2,2,2,2,1,2,2,2,2,2,1,1,3,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,0,1,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,1,1,9,9,2,1,2,1,2,1,2
1002778,7,1,1,40,2,1,2,49,731,2642,3,3,1,1,5,0,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,9,1,2,2,2,2,2,2,2
1002778,8,1,3,30,1,1,2,49,731,6412,5,8,5,1,5,2,1,1,1,1,2,2,2,2,2,1,1,1,2,3,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,0,0,1,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,9,1,1,2,1,2,1,2
1002778,9,1,2,55,2,1,2,49,731,4170,3,3,5,2,4,0,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,9,,2,1,1,2,2,2,1,1,9,1,1,1,9,2,2,1,2,2,1,2
1002778,10,1,4,20,2,1,2,49,731,3772,3,6,3,1,6,0,4,2,2,2,2,2,2,1,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,0,0,1,0,0,1,1,1.0,3,2,2,2,2,2,1,9,9,9,9,9,1,1,2,1,1,2,1,2
1002778,12,1,2,23,1,1,2,49,731,3133,6,2,3,2,6,0,1,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2.0,3,1,2,2,2,2,1,9,9,9,9,9,9,2,2,2,1,2,2,2
1002778,13,1,1,65,2,1,2,49,731,4286,4,2,1,1,4,0,1,2,2,2,2,1,2,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,9,,3,2,1,2,2,2,1,1,9,9,1,9,9,2,2,2,2,2,2,2
1002778,14,1,2,28,2,1,2,49,731,2515,3,3,2,1,5,0,5,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,1,1,3,3.0,3,2,2,1,2,2,1,1,1,9,1,1,1,2,2,2,2,2,1,2
1002778,16,1,2,46,2,1,2,49,731,1321,3,3,3,1,6,0,5,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,1,0,0,0,1,3,3.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,2,2,2,1,1,2
1002778,17,1,2,35,2,1,2,49,731,2853,3,7,2,1,5,0,5,2,2,2,1,1,2,2,2,1,2,1,1,2,3,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,2,2,2,2,2,2,1,1,9,9,1,1,1,2,1,2,2,1,1,2
1002778,18,1,1,54,1,1,2,49,731,6135,5,2,1,2,5,1,1,2,1,2,2,2,2,2,2,1,2,1,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2.0,3,2,1,2,2,2,1,1,9,1,1,1,9,2,2,1,2,2,1,2
1002778,19,1,2,40,2,1,2,49,731,5284,3,3,2,1,1,4,5,2,2,2,1,1,2,1,2,1,2,1,1,3,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0,1,0,1,1,1.0,3,2,2,2,2,2,1,1,9,1,1,1,9,2,2,1,2,2,1,2
1002778,20,1,1,24,2,1,2,49,731,2515,3,3,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,1.0,3,1,2,1,2,2,1,1,1,9,1,1,9,1,1,1,1,2,1,2
1002832,1,1,1,40,1,1,3,49,732,3784,3,3,1,1,5,1,1,1,1,2,2,2,2,2,2,1,2,1,1,3,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0,0,1,1,2,1.0,3,3,2,2,2,2,1,1,9,9,9,9,9,1,1,1,1,2,1,2
1002832,2,1,2,41,2,1,3,49,732,3324,3,7,5,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,0,0,1,1,2.0,3,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2
1002832,3,1,2,24,2,1,3,49,732,3164,3,8,2,1,5,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,1,9,1,9,1,2,2,2,1,2,2,2
1002832,4,1,3,48,1,1,3,49,732,3784,3,3,3,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,1,2,2.0,3,3,1,1,1,2,1,1,9,1,1,1,9,1,1,1,1,2,2,2
1002832,5,1,2,46,2,1,3,49,732,6648,2,9,2,1,5,3,1,1,2,1,1,1,1,2,2,1,2,2,1,3,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,0,1,0,0,0,1,2,1.0,3,2,1,1,2,2,1,2,9,9,1,3,9,1,1,1,1,1,1,2
1002832,6,1,2,22,1,1,3,49,732,1970,3,3,6,1,6,0,1,2,1,2,2,2,2,2,2,1,2,1,1,1,3,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,0,0,0,0,1,1,2,1.0,3,2,2,2,2,2,1,1,9,9,9,9,9,2,1,2,2,2,1,2
1002832,7,1,1,27,1,1,3,49,732,3941,3,4,1,1,1,3,1,2,1,1,2,1,1,2,2,2,2,2,1,3,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,0,1,0,0,0,1,2,1.0,3,2,1,1,2,2,1,3,9,1,1,1,9,1,1,2,1,1,2,2
1002832,8,1,1,29,2,1,3,49,732,3164,3,7,1,1,6,2,1,2,1,1,1,2,2,2,2,2,2,1,1,3,3,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,1,1,3,1.0,3,1,2,2,2,2,1,1,9,1,1,1,9,2,2,2,2,2,2,2
1002832,10,1,2,64,2,1,3,49,732,3595,2,6,2,1,5,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,0,0,0,1,2,1.0,3,2,2,2,2,2,1,3,9,1,1,1,9,2,2,2,1,1,1,2
1002832,11,1,3,30,1,1,3,49,732,4033,5,8,3,1,6,2,1,1,1,2,2,1,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,1,1,1,9,2,2,1,1,1,2,2
1002832,12,1,1,65,1,1,3,49,732,3238,3,3,1,1,5,2,6,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,1,2,2,2,0,0,0,0,1,1,1,1.0,3,2,1,2,2,2,1,1,9,1,1,1,9,2,2,2,1,2,1,2
1002832,13,1,2,18,1,1,3,49,732,3941,3,6,3,1,6,0,8,2,1,2,2,2,1,2,2,1,2,1,1,3,1,1,1,2,2,2,2,1,2,1,1,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,0,0,1,2,3.0,3,3,2,2,2,2,1,1,9,9,9,9,9,1,2,1,1,2,2,2
1002832,14,1,2,30,2,1,3,49,732,3589,4,8,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,3,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,0,0,1,0,0,1,3,2.0,3,2,2,2,1,2,1,1,1,9,1,3,9,2,2,2,2,1,2,2
1002832,17,1,1,69,1,1,3,49,732,3238,3,7,1,1,2,5,6,2,2,1,2,1,2,1,2,1,2,1,1,3,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,1,3.0,3,2,1,1,2,2,2,2,9,1,1,1,1,1,2,1,1,1,1,2
1002832,20,1,3,37,2,1,3,49,732,7178,2,6,3,2,1,3,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,0,0,0,1,0,1,9,,9,2,2,2,2,2,1,1,9,1,1,9,9,2,1,1,1,2,1,2
1002933,1,1,4,43,1,1,3,49,733,8707,6,2,3,2,6,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,1,1.0,3,2,2,2,2,2,1,1,9,9,9,9,9,2,2,1,2,1,2,2
1002933,2,1,2,39,2,1,3,49,733,6195,3,3,2,1,5,1,5,1,1,2,2,2,2,1,2,2,2,1,1,3,2,1,1,1,2,2,2,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1.0,3,1,2,2,2,2,1,1,9,9,1,9,1,2,2,1,2,2,2,2
1002933,3,1,2,29,2,1,3,49,733,5461,3,3,3,1,1,5,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,1,2,1,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,9,1,9,1,1,1,2,1,2,1,2
1002933,4,1,1,62,1,1,3,49,733,3726,6,2,1,1,5,1,6,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0,0,1,1,1,2.0,3,2,1,1,2,2,1,1,9,1,1,9,9,2,2,2,1,2,1,2
1002933,7,1,1,55,2,1,3,49,733,2012,6,2,1,1,3,2,1,2,2,2,2,1,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,1,2,2,2,0,0,0,0,1,1,9,,1,1,1,2,1,2,1,1,9,9,1,9,1,2,1,2,1,2,2,2
1002933,8,1,1,33,1,1,3,49,733,2320,3,3,1,1,6,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,1,0,0,1,1,2.0,3,1,1,2,2,2,1,1,9,9,1,9,9,2,1,1,1,1,1,2
1002933,9,1,4,21,1,1,3,49,733,9069,3,6,3,1,5,3,1,1,2,2,1,1,2,1,2,2,2,1,1,3,1,1,1,1,2,2,2,1,2,2,2,1,1,3,2,1,1,1,2,2,2,2,1,2,2,2,0,1,0,0,0,1,3,2.0,3,2,2,2,2,2,1,1,9,2,1,1,1,1,1,1,1,2,1,2
1002933,10,1,2,22,2,1,3,49,733,7281,2,6,3,1,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,0,0,0,0,1,1,1.0,3,1,2,2,2,2,1,1,9,1,1,1,1,2,1,1,1,2,1,2
1002933,11,1,2,34,2,1,3,49,733,4130,4,8,2,1,5,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,3,2,1,2,2,2,2,2,1,1,2,2,1,0,1,0,0,0,1,2,2.0,1,1,2,1,1,2,1,1,9,9,1,1,9,2,1,2,1,2,2,2
1002933,11,2,1,53,2,1,3,49,733,2012,6,2,1,1,3,0,5,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,2,1,1,2,2,2,2,2,0,0,0,0,1,1,1,1.0,1,1,2,2,1,2,1,1,9,9,1,9,1,2,2,2,2,2,1,2
1002933,12,1,1,59,1,1,3,49,733,2960,6,2,1,1,5,0,1,2,2,1,1,1,2,2,2,2,2,2,1,3,3,1,1,1,2,1,2,2,1,1,2,2,1,3,2,2,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0,1,2,2.0,3,2,1,1,2,2,1,1,9,1,1,9,1,2,1,1,1,1,2,2
1002933,13,1,1,28,1,1,3,49,733,4534,3,3,1,1,5,3,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,0,0,0,0,1,1,2,2.0,3,2,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,2,2
1002933,15,1,2,51,1,1,3,49,733,1480,6,2,3,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,9,,3,1,2,2,2,2,1,1,9,9,1,1,9,2,1,1,1,2,2,2
1002933,16,1,1,49,1,1,3,49,733,6531,6,2,1,2,5,4,1,2,2,1,1,1,1,1,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,0,0,0,0,1,1,3,3.0,3,1,1,1,1,2,2,1,9,2,1,1,1,1,1,1,1,1,1,2
1002933,17,1,1,45,2,1,3,49,733,1912,6,2,1,1,3,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,0,0,0,0,1,3,2.0,2,1,1,2,2,2,1,1,9,1,1,1,9,1,1,2,1,2,2,2
1002933,18,1,1,40,1,1,3,49,733,2177,3,3,1,1,2,3,1,2,2,2,1,1,2,1,2,1,2,2,1,2,3,1,1,1,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,1,1,2,2,2,1,1,9,1,1,9,1,2,1,2,1,2,2,2
1002933,19,1,1,62,1,1,3,49,733,3726,1,4,1,1,5,2,6,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,1,2,2,1,1,9,1,1,1,1,2,2,1,1,2,1,2
1060009,1,1,1,61,2,1,4,50,734,1156,6,2,1,2,4,0,5,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,1.0,1,1,1,2,2,2,1,1,9,1,1,9,1,2,2,2,2,2,1,2
1060009,2,1,2,43,1,1,4,50,734,1217,6,2,3,1,2,3,1,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,1,1,1.0,1,2,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,1,1,2
1060009,3,1,2,22,2,1,4,50,734,2035,6,2,2,1,1,3,5,2,1,2,2,2,2,2,2,2,2,1,2,1,3,1,1,1,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,1,2.0,2,2,2,2,2,2,1,1,9,1,1,9,1,2,2,1,2,2,1,2
1060009,4,1,1,63,1,1,4,50,734,2083,1,2,1,1,5,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,1,1,3,9.0,3,2,1,1,1,2,1,1,9,1,1,1,1,2,9,1,2,2,1,2
1060009,5,1,1,67,2,1,4,50,734,1156,6,2,1,2,6,0,5,1,2,2,1,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,3,2.0,1,1,1,2,1,2,1,1,9,1,1,9,1,2,2,1,2,1,1,2
1060009,6,1,3,28,2,1,4,50,734,3052,6,2,2,1,1,0,5,1,1,2,1,1,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,3.0,3,1,2,2,2,2,1,1,9,9,1,1,9,2,2,2,2,2,1,2
1060009,7,1,1,65,1,1,4,50,734,1041,1,6,1,1,2,3,1,2,2,2,2,1,2,1,2,1,1,2,1,3,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,0,0,0,0,1,1,3,3.0,3,1,1,1,2,2,1,1,9,9,1,1,9,2,1,1,2,2,1,2
1060009,8,1,2,25,2,1,4,50,734,2035,3,3,2,1,1,2,5,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,1,1,2,2,1,2
1060009,9,1,1,40,2,1,4,50,734,1069,3,3,1,2,5,1,5,2,2,2,1,1,2,2,2,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,2,2,2,2,0,0,0,0,1,1,1,1.0,3,1,2,2,2,2,1,1,9,1,1,9,1,2,9,2,2,2,1,2
1060009,10,1,2,49,2,1,4,50,734,2138,3,6,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,3,3.0,2,2,2,2,2,2,1,1,9,1,1,1,1,2,1,1,1,1,1,2
1060009,11,1,11,26,2,1,4,50,734,7121,1,6,3,1,1,1,5,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,0,0,0,0,1,1,2,1.0,1,2,2,2,2,2,1,1,9,1,1,1,1,2,2,1,2,2,1,2
1060009,13,1,3,24,2,1,4,50,734,3052,6,2,5,1,5,2,5,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,0,1,1,2,3.0,3,2,1,2,2,2,1,1,9,9,1,1,1,2,1,1,1,1,1,2
1060009,14,1,1,65,1,1,4,50,734,2083,5,2,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,3,1,3,3,1,1,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,1,0,0,0,0,1,3,3.0,3,3,1,1,1,2,1,1,9,1,1,1,1,2,2,1,2,1,1,2
1060009,15,1,2,36,2,1,4,50,734,2308,6,2,2,2,1,0,5,2,2,2,2,1,2,1,2,1,2,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,3.0,1,2,2,2,2,2,1,1,9,1,1,9,1,2,2,1,2,2,2,2
1060009,17,1,3,25,2,1,4,50,734,3052,3,6,5,1,1,0,5,2,1,2,2,1,2,2,2,1,2,1,1,2,3,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,0,1,1,2,3.0,1,2,2,2,2,2,1,1,9,9,1,1,9,2,2,1,2,2,2,2
1060009,18,1,2,49,2,1,4,50,734,2138,6,2,2,1,1,0,5,2,2,2,1,1,2,1,2,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,1,1,2,1,2
1060009,19,1,1,52,2,1,4,50,734,1124,3,3,1,2,2,0,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,1,1,3,2.0,3,1,2,2,1,2,1,9,9,9,1,9,1,2,9,1,2,2,2,2
1060009,20,1,1,49,1,1,4,50,734,2433,6,2,1,1,5,3,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,1,2,2,1,1,9,1,1,9,9,2,2,1,2,2,2,2
1060091,1,1,1,35,1,1,4,51,735,3166,3,3,1,1,1,4,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,3,2,2,2,1,2,1,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,1,9,1,1,1,2,1,2,2,1,2,2
1060091,2,1,2,65,2,1,4,51,735,4233,3,3,2,2,5,0,5,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,2,2,2,0,0,0,0,1,1,9,,3,2,2,2,1,2,1,1,9,9,1,1,1,2,2,2,2,1,1,2
1060091,3,1,1,42,1,1,4,51,735,4456,0,0,1,1,1,3,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,1,0,0,0,1,2,2.0,3,2,2,1,2,2,1,1,9,9,1,1,9,2,2,2,1,2,2,2
1060091,4,1,2,52,2,1,4,51,735,4118,3,3,2,1,1,1,5,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,3,2,2,1,2,2,2,2,1,2,2,2,2,0,1,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,2,2,2,2,1,2
