UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,REGION,TLOC,EST_DIS,UPM_DIS,FAC_HOG
101779,4,1,3,1,9,3,1,3,38,950
101779,4,1,4,2,7,3,1,3,38,950
101779,4,1,5,2,5,3,1,3,38,950
101779,5,1,1,2,40,3,1,3,38,950
101779,5,1,2,1,66,3,1,3,38,950
101779,5,1,3,2,17,3,1,3,38,950
101779,5,1,4,1,12,3,1,3,38,950
101791,1,1,1,2,48,3,1,3,39,951
101791,1,1,2,2,14,3,1,3,39,951
101791,2,1,1,1,30,3,1,3,39,951
101791,2,1,2,2,29,3,1,3,39,951
101791,2,1,3,2,64,3,1,3,39,951
101791,2,1,4,1,8,3,1,3,39,951
101791,2,1,5,2,3,3,1,3,39,951
101791,2,1,6,2,0,3,1,3,39,951
101791,3,1,2,2,30,3,1,3,39,951
101791,3,1,3,2,12,3,1,3,39,951
101791,3,1,4,2,7,3,1,3,39,951
101791,3,1,5,2,5,3,1,3,39,951
101791,3,1,6,2,3,3,1,3,39,951
101791,4,1,1,1,38,3,1,3,39,951
101791,4,1,2,1,74,3,1,3,39,951
101791,4,1,3,1,19,3,1,3,39,951
101791,4,1,4,2,20,3,1,3,39,951
101791,4,1,5,2,16,3,1,3,39,951
101791,4,1,6,2,11,3,1,3,39,951
101791,5,1,1,2,44,3,1,3,39,951
101791,5,1,2,1,26,3,1,3,39,951
101830,1,1,1,2,48,3,1,3,40,1011
101830,1,1,2,1,25,3,1,3,40,1011
101830,1,1,3,1,16,3,1,3,40,1011
101830,2,1,1,2,55,3,1,3,40,1011
101830,3,1,1,2,37,3,1,3,40,1011
101830,3,1,2,2,20,3,1,3,40,1011
101830,3,1,3,1,16,3,1,3,40,1011
101830,3,1,4,2,19,3,1,3,40,1011
101830,3,1,5,2,3,3,1,3,40,1011
101830,3,1,6,2,1,3,1,3,40,1011
101830,4,1,1,1,36,3,1,3,40,1011
101830,4,1,2,2,34,3,1,3,40,1011
101830,4,1,3,1,14,3,1,3,40,1011
101830,4,1,4,1,9,3,1,3,40,1011
101830,5,1,1,1,33,3,1,3,40,1011
101830,5,1,2,2,33,3,1,3,40,1011
101830,5,1,3,2,9,3,1,3,40,1011
101830,5,1,4,1,11,3,1,3,40,1011
101858,1,1,1,1,51,3,1,5,41,1361
101858,1,1,2,2,34,3,1,5,41,1361
101858,1,1,3,2,14,3,1,5,41,1361
101858,1,1,4,2,11,3,1,5,41,1361
101858,1,1,5,1,9,3,1,5,41,1361
101858,2,1,1,2,35,3,1,5,41,1361
101858,2,1,2,2,14,3,1,5,41,1361
101858,2,1,3,2,13,3,1,5,41,1361
101858,3,1,1,1,59,3,1,5,41,1361
101858,3,1,2,2,57,3,1,5,41,1361
101858,3,1,3,2,34,3,1,5,41,1361
101858,4,1,1,1,35,3,1,5,41,1361
101858,4,1,2,2,35,3,1,5,41,1361
101858,4,1,3,2,11,3,1,5,41,1361
101858,4,1,4,1,5,3,1,5,41,1361
101858,5,1,1,1,26,3,1,5,41,1361
101858,5,1,2,2,22,3,1,5,41,1361
101858,5,1,3,1,4,3,1,5,41,1361
101858,5,1,4,2,0,3,1,5,41,1361
101923,1,1,1,2,37,3,1,3,42,1128
101923,1,1,2,1,41,3,1,3,42,1128
101923,1,1,3,1,7,3,1,3,42,1128
101923,1,1,4,1,4,3,1,3,42,1128
101923,1,1,5,2,2,3,1,3,42,1128
101923,2,1,1,2,49,3,1,3,42,1128
101923,2,1,2,2,24,3,1,3,42,1128
101923,2,1,3,1,12,3,1,3,42,1128
101923,2,1,4,2,8,3,1,3,42,1128
101923,2,1,5,1,2,3,1,3,42,1128
101923,3,1,1,1,41,3,1,3,42,1128
101923,3,1,2,2,36,3,1,3,42,1128
101923,3,1,3,2,16,3,1,3,42,1128
101923,3,1,4,1,16,3,1,3,42,1128
101923,3,1,5,1,14,3,1,3,42,1128
101923,3,1,6,1,16,3,1,3,42,1128
101923,4,1,1,1,36,3,1,3,42,1128
101923,4,1,2,2,41,3,1,3,42,1128
101923,4,1,3,1,17,3,1,3,42,1128
101923,4,1,4,1,15,3,1,3,42,1128
101923,5,1,1,1,29,3,1,3,42,1128
101923,5,1,2,2,27,3,1,3,42,1128
101923,5,1,3,1,11,3,1,3,42,1128
101923,5,1,4,2,3,3,1,3,42,1128
101931,1,1,1,1,67,3,1,5,43,1416
101931,1,1,2,2,67,3,1,5,43,1416
101931,1,1,3,2,47,3,1,5,43,1416
101931,1,1,4,2,36,3,1,5,43,1416
101931,2,1,1,1,47,3,1,5,43,1416
101931,2,1,2,2,53,3,1,5,43,1416
101931,2,1,3,2,19,3,1,5,43,1416
101931,2,1,4,2,21,3,1,5,43,1416
101931,3,1,1,1,51,3,1,5,43,1416
101931,3,1,2,2,53,3,1,5,43,1416
101931,3,1,3,1,80,3,1,5,43,1416
101931,4,1,1,1,61,3,1,5,43,1416
101931,4,1,2,2,59,3,1,5,43,1416
101931,4,1,3,1,24,3,1,5,43,1416
101931,5,1,1,2,41,3,1,5,43,1416
101931,5,1,2,1,40,3,1,5,43,1416
101988,1,1,1,1,24,3,1,3,44,1093
101988,1,1,2,2,24,3,1,3,44,1093
101988,1,1,3,2,3,3,1,3,44,1093
101988,1,1,4,1,1,3,1,3,44,1093
101988,2,1,1,1,37,3,1,3,44,1093
101988,2,1,2,2,35,3,1,3,44,1093
101988,2,1,3,2,9,3,1,3,44,1093
101988,2,1,4,1,11,3,1,3,44,1093
101988,2,1,5,1,6,3,1,3,44,1093
101988,2,1,6,2,1,3,1,3,44,1093
101988,4,1,2,1,40,3,1,3,44,1093
101988,5,1,1,2,28,3,1,3,44,1093
102023,1,1,1,1,40,3,2,3,45,1058
102023,1,1,2,2,40,3,2,3,45,1058
102023,1,1,3,1,11,3,2,3,45,1058
102023,1,1,4,1,10,3,2,3,45,1058
102023,1,1,5,2,7,3,2,3,45,1058
102023,2,1,1,1,35,3,2,3,45,1058
102023,2,1,2,2,20,3,2,3,45,1058
102023,2,1,3,2,10,3,2,3,45,1058
102023,2,1,4,1,2,3,2,3,45,1058
102023,2,1,5,1,1,3,2,3,45,1058
102023,3,1,1,2,51,3,2,3,45,1058
102023,3,1,2,1,54,3,2,3,45,1058
102023,3,1,3,2,21,3,2,3,45,1058
102023,3,1,4,1,16,3,2,3,45,1058
102023,4,1,1,1,51,3,2,3,45,1058
102023,4,1,2,2,50,3,2,3,45,1058
102023,4,1,3,2,29,3,2,3,45,1058
102023,4,1,4,2,27,3,2,3,45,1058
102023,4,1,5,2,24,3,2,3,45,1058
102023,4,1,6,1,21,3,2,3,45,1058
102023,4,1,7,1,17,3,2,3,45,1058
102023,4,1,8,2,7,3,2,3,45,1058
102023,4,1,9,2,4,3,2,3,45,1058
102023,4,1,10,1,7,3,2,3,45,1058
102023,4,1,11,1,3,3,2,3,45,1058
102023,5,1,1,1,31,3,2,3,45,1058
102023,5,1,2,2,33,3,2,3,45,1058
102023,5,1,3,1,14,3,2,3,45,1058
102023,5,1,4,1,9,3,2,3,45,1058
102023,5,1,5,2,7,3,2,3,45,1058
102062,1,1,1,2,43,3,2,3,46,1010
102062,1,1,2,2,19,3,2,3,46,1010
102062,1,1,3,2,23,3,2,3,46,1010
102062,1,1,4,2,2,3,2,3,46,1010
102062,2,1,1,1,56,3,2,3,46,1010
102062,2,1,2,1,16,3,2,3,46,1010
102062,2,1,3,2,48,3,2,3,46,1010
102062,3,1,1,2,53,3,2,3,46,1010
102062,3,1,2,1,27,3,2,3,46,1010
102062,3,1,3,1,16,3,2,3,46,1010
102062,3,1,4,2,20,3,2,3,46,1010
102062,3,1,5,1,2,3,2,3,46,1010
102062,4,1,1,1,44,3,2,3,46,1010
102062,4,1,2,2,43,3,2,3,46,1010
102062,4,1,3,2,23,3,2,3,46,1010
102062,4,1,4,2,20,3,2,3,46,1010
102062,4,1,5,1,4,3,2,3,46,1010
102062,4,1,6,2,3,3,2,3,46,1010
102062,5,1,1,1,31,3,2,3,46,1010
102062,5,1,2,2,33,3,2,3,46,1010
102062,5,1,3,2,11,3,2,3,46,1010
102062,5,1,4,2,11,3,2,3,46,1010
102062,5,1,5,2,10,3,2,3,46,1010
102062,5,1,6,2,8,3,2,3,46,1010
102062,5,1,7,1,3,3,2,3,46,1010
102157,1,1,1,1,53,3,2,1,47,1294
102157,1,1,2,2,48,3,2,1,47,1294
102157,1,1,3,2,18,3,2,1,47,1294
102157,1,1,4,2,18,3,2,1,47,1294
102157,1,1,5,2,14,3,2,1,47,1294
102157,2,1,1,1,22,3,2,1,47,1294
102157,2,1,2,2,21,3,2,1,47,1294
102157,2,1,3,1,0,3,2,1,47,1294
102157,3,1,1,1,51,3,2,1,47,1294
102157,3,1,2,2,39,3,2,1,47,1294
102157,3,1,3,1,20,3,2,1,47,1294
102157,3,1,4,1,13,3,2,1,47,1294
102157,3,1,5,1,10,3,2,1,47,1294
102157,4,1,1,1,49,3,2,1,47,1294
102157,4,1,2,2,19,3,2,1,47,1294
102157,5,1,1,1,40,3,2,1,47,1294
102157,5,1,2,2,40,3,2,1,47,1294
102157,5,1,3,1,17,3,2,1,47,1294
102157,5,1,4,2,15,3,2,1,47,1294
102157,5,1,5,2,14,3,2,1,47,1294
102157,5,1,6,2,6,3,2,1,47,1294
102157,6,1,1,1,49,3,2,1,47,1294
102157,6,1,2,2,47,3,2,1,47,1294
102157,7,1,1,1,40,3,2,1,47,1294
102157,7,1,2,2,37,3,2,1,47,1294
102157,7,1,3,1,16,3,2,1,47,1294
102157,8,1,1,1,21,3,2,1,47,1294
102157,8,1,2,2,22,3,2,1,47,1294
102157,9,1,1,1,29,3,2,1,47,1294
102157,9,1,2,2,27,3,2,1,47,1294
102157,9,1,3,2,10,3,2,1,47,1294
102157,9,1,4,2,3,3,2,1,47,1294
102157,10,1,1,1,33,3,2,1,47,1294
102157,10,1,2,2,33,3,2,1,47,1294
102157,10,1,3,1,5,3,2,1,47,1294
102157,10,1,4,1,1,3,2,1,47,1294
102157,11,1,1,1,32,3,2,1,47,1294
102157,11,1,2,2,30,3,2,1,47,1294
102157,11,1,3,1,6,3,2,1,47,1294
102157,11,1,4,1,2,3,2,1,47,1294
102157,12,1,1,2,39,3,2,1,47,1294
102157,12,1,2,1,36,3,2,1,47,1294
102157,13,1,1,1,30,3,2,1,47,1294
102157,13,1,2,2,23,3,2,1,47,1294
102157,14,1,1,1,36,3,2,1,47,1294
102157,15,1,1,1,36,3,2,1,47,1294
102157,15,1,2,2,32,3,2,1,47,1294
102157,15,1,3,1,17,3,2,1,47,1294
102157,15,1,4,2,16,3,2,1,47,1294
102157,15,1,5,2,10,3,2,1,47,1294
102157,15,1,6,1,8,3,2,1,47,1294
102157,16,1,1,1,26,3,2,1,47,1294
102157,16,1,2,2,25,3,2,1,47,1294
102157,16,1,3,1,5,3,2,1,47,1294
102157,16,1,4,1,1,3,2,1,47,1294
102157,17,1,1,2,45,3,2,1,47,1294
102157,17,1,2,1,39,3,2,1,47,1294
102157,17,1,3,1,14,3,2,1,47,1294
102157,18,1,1,2,64,3,2,1,47,1294
102157,18,1,2,2,43,3,2,1,47,1294
102157,18,1,3,1,37,3,2,1,47,1294
102157,18,1,4,2,32,3,2,1,47,1294
102157,18,1,5,1,24,3,2,1,47,1294
102157,18,1,6,1,17,3,2,1,47,1294
102157,18,1,7,1,13,3,2,1,47,1294
102157,18,1,8,2,14,3,2,1,47,1294
102157,18,1,9,2,8,3,2,1,47,1294
102157,19,1,1,2,46,3,2,1,47,1294
102157,19,1,2,2,21,3,2,1,47,1294
102157,19,1,4,1,56,3,2,1,47,1294
102157,19,1,5,2,23,3,2,1,47,1294
102157,20,1,1,1,33,3,2,1,47,1294
102157,20,1,2,2,29,3,2,1,47,1294
102157,20,1,3,1,4,3,2,1,47,1294
102284,1,1,1,1,77,3,3,4,48,1237
102284,1,1,2,2,75,3,3,4,48,1237
102284,2,1,1,2,45,3,3,4,48,1237
102284,4,1,1,1,47,3,3,4,48,1237
102284,4,1,2,2,47,3,3,4,48,1237
102284,4,1,3,1,13,3,3,4,48,1237
102366,1,1,1,2,41,3,3,1,49,1331
102366,1,1,2,1,38,3,3,1,49,1331
102366,1,1,3,2,8,3,3,1,49,1331
102366,1,1,4,1,7,3,3,1,49,1331
102366,1,1,5,1,7,3,3,1,49,1331
102366,2,1,1,1,37,3,3,1,49,1331
102366,2,1,2,2,36,3,3,1,49,1331
102366,2,1,3,2,19,3,3,1,49,1331
102366,2,1,4,1,16,3,3,1,49,1331
102366,2,1,5,1,10,3,3,1,49,1331
102366,2,1,6,1,2,3,3,1,49,1331
102366,3,1,1,1,30,3,3,1,49,1331
102366,3,1,3,2,8,3,3,1,49,1331
102366,3,1,4,1,5,3,3,1,49,1331
102366,4,1,1,1,39,3,3,1,49,1331
102366,4,1,2,2,36,3,3,1,49,1331
102366,4,1,3,1,21,3,3,1,49,1331
102366,4,1,4,1,17,3,3,1,49,1331
102366,4,1,5,2,14,3,3,1,49,1331
102366,5,1,1,2,42,3,3,1,49,1331
102366,5,1,2,2,6,3,3,1,49,1331
102366,6,1,1,2,54,3,3,1,49,1331
102366,6,1,2,2,25,3,3,1,49,1331
102366,6,1,3,1,14,3,3,1,49,1331
102366,6,1,4,2,3,3,3,1,49,1331
102366,6,1,5,1,2,3,3,1,49,1331
102366,7,1,1,1,40,3,3,1,49,1331
102366,7,1,2,2,45,3,3,1,49,1331
102366,7,1,3,1,19,3,3,1,49,1331
102366,7,1,4,2,15,3,3,1,49,1331
102366,7,1,5,2,12,3,3,1,49,1331
102366,7,1,6,1,7,3,3,1,49,1331
102366,8,1,1,1,43,3,3,1,49,1331
102366,8,1,2,2,44,3,3,1,49,1331
102366,8,1,3,1,21,3,3,1,49,1331
102366,8,1,4,2,13,3,3,1,49,1331
102366,9,1,1,1,44,3,3,1,49,1331
102366,9,1,2,2,43,3,3,1,49,1331
102366,9,1,3,2,19,3,3,1,49,1331
102366,9,1,4,1,13,3,3,1,49,1331
102366,9,1,5,1,12,3,3,1,49,1331
102366,11,1,1,1,43,3,3,1,49,1331
102366,11,1,2,2,42,3,3,1,49,1331
102366,11,1,3,1,20,3,3,1,49,1331
102366,11,1,4,1,11,3,3,1,49,1331
102366,12,1,1,1,39,3,3,1,49,1331
102366,12,1,2,2,38,3,3,1,49,1331
102366,12,1,3,2,16,3,3,1,49,1331
102366,12,1,4,1,14,3,3,1,49,1331
102366,12,1,5,1,7,3,3,1,49,1331
102366,13,1,1,1,24,3,3,1,49,1331
102366,13,1,2,2,27,3,3,1,49,1331
102366,15,1,1,1,55,3,3,1,49,1331
102366,15,1,2,2,54,3,3,1,49,1331
102366,15,1,3,1,23,3,3,1,49,1331
102366,15,1,4,1,22,3,3,1,49,1331
102366,16,1,1,1,39,3,3,1,49,1331
102366,16,1,2,2,36,3,3,1,49,1331
102366,16,1,3,1,4,3,3,1,49,1331
102366,17,1,1,2,51,3,3,1,49,1331
102366,17,1,2,1,48,3,3,1,49,1331
102366,17,1,3,1,35,3,3,1,49,1331
102366,17,1,4,1,41,3,3,1,49,1331
102366,17,1,5,2,23,3,3,1,49,1331
102366,17,1,6,1,9,3,3,1,49,1331
102366,17,1,7,1,8,3,3,1,49,1331
102366,17,1,8,2,4,3,3,1,49,1331
102366,18,1,1,1,53,3,3,1,49,1331
102366,18,1,2,2,42,3,3,1,49,1331
102366,18,1,3,2,20,3,3,1,49,1331
102366,18,1,4,1,14,3,3,1,49,1331
102366,18,1,5,2,13,3,3,1,49,1331
102366,19,1,1,2,38,3,3,1,49,1331
102366,19,1,2,2,10,3,3,1,49,1331
102366,19,1,3,1,9,3,3,1,49,1331
102366,20,1,1,2,34,3,3,1,49,1331
102366,20,1,2,1,14,3,3,1,49,1331
102366,20,1,3,1,10,3,3,1,49,1331
102366,20,1,4,1,9,3,3,1,49,1331
160041,1,1,1,1,67,3,4,2,50,1563
160041,1,1,2,2,56,3,4,2,50,1563
160041,1,1,3,1,24,3,4,2,50,1563
160041,1,1,4,1,22,3,4,2,50,1563
160041,2,1,1,1,58,3,4,2,50,1563
160041,3,1,1,1,65,3,4,2,50,1563
160041,4,1,1,1,40,3,4,2,50,1563
160041,4,1,2,2,38,3,4,2,50,1563
160041,4,1,3,1,11,3,4,2,50,1563
160041,4,1,4,1,7,3,4,2,50,1563
160041,4,1,5,2,3,3,4,2,50,1563
160041,5,1,1,1,70,3,4,2,50,1563
160041,5,1,2,2,63,3,4,2,50,1563
160041,6,1,1,1,54,3,4,2,50,1563
160041,6,1,2,2,53,3,4,2,50,1563
160041,7,1,1,1,30,3,4,2,50,1563
160041,7,1,2,2,23,3,4,2,50,1563
160041,7,1,3,2,2,3,4,2,50,1563
160041,8,1,1,2,18,3,4,2,50,1563
160041,8,1,2,2,2,3,4,2,50,1563
160041,9,1,1,1,59,3,4,2,50,1563
160041,9,1,2,2,54,3,4,2,50,1563
160041,9,1,3,1,15,3,4,2,50,1563
160041,9,1,4,2,13,3,4,2,50,1563
160041,10,1,1,2,53,3,4,2,50,1563
160041,10,1,2,1,21,3,4,2,50,1563
160041,10,1,3,2,17,3,4,2,50,1563
160041,11,1,1,2,72,3,4,2,50,1563
160041,12,1,1,2,62,3,4,2,50,1563
160041,12,1,2,2,21,3,4,2,50,1563
160041,12,1,3,1,24,3,4,2,50,1563
160041,12,1,4,1,2,3,4,2,50,1563
160041,13,1,1,2,64,3,4,2,50,1563
160041,14,1,1,2,26,3,4,2,50,1563
160041,14,1,2,1,8,3,4,2,50,1563
160041,14,1,3,1,5,3,4,2,50,1563
160041,14,1,4,2,4,3,4,2,50,1563
160041,15,1,1,1,38,3,4,2,50,1563
160041,15,1,2,2,13,3,4,2,50,1563
160041,15,1,3,1,8,3,4,2,50,1563
160041,15,1,4,2,4,3,4,2,50,1563
160041,17,1,1,2,57,3,4,2,50,1563
160041,19,1,1,1,67,3,4,2,50,1563
160041,19,1,2,2,64,3,4,2,50,1563
160041,20,1,1,1,56,3,4,2,50,1563
160041,20,1,2,2,49,3,4,2,50,1563
160041,20,1,3,2,22,3,4,2,50,1563
160041,20,1,4,2,18,3,4,2,50,1563
160041,20,1,5,2,14,3,4,2,50,1563
160041,20,1,6,1,9,3,4,2,50,1563
160060,1,1,1,1,62,3,4,2,51,1801
160060,1,1,2,2,63,3,4,2,51,1801
160060,2,1,1,1,45,3,4,2,51,1801
160060,2,1,2,1,25,3,4,2,51,1801
160060,2,1,3,1,25,3,4,2,51,1801
160060,2,1,4,2,23,3,4,2,51,1801
160060,2,1,5,1,4,3,4,2,51,1801
160060,3,1,1,1,42,3,4,2,51,1801
160060,3,1,2,2,41,3,4,2,51,1801
160060,3,1,3,2,21,3,4,2,51,1801
160060,3,1,4,2,18,3,4,2,51,1801
160060,3,1,5,2,15,3,4,2,51,1801
160060,3,1,6,1,13,3,4,2,51,1801
160060,3,1,7,1,8,3,4,2,51,1801
160060,4,1,1,1,79,3,4,2,51,1801
160060,4,1,2,2,71,3,4,2,51,1801
160060,4,1,3,2,40,3,4,2,51,1801
160060,4,2,1,1,35,3,4,2,51,1801
160060,4,2,2,2,32,3,4,2,51,1801
160060,4,2,3,2,8,3,4,2,51,1801
160060,4,2,4,2,5,3,4,2,51,1801
160060,4,2,5,1,0,3,4,2,51,1801
160060,4,3,1,1,48,3,4,2,51,1801
160060,4,3,2,2,40,3,4,2,51,1801
160060,4,3,3,1,19,3,4,2,51,1801
160060,4,3,4,2,17,3,4,2,51,1801
160060,4,3,5,1,11,3,4,2,51,1801
160060,4,3,6,1,5,3,4,2,51,1801
160060,4,3,7,1,3,3,4,2,51,1801
160060,5,1,1,2,49,3,4,2,51,1801
160060,5,1,2,1,98,3,4,2,51,1801
160060,5,1,3,1,38,3,4,2,51,1801
160060,6,1,1,1,70,3,4,2,51,1801
160060,6,1,2,2,69,3,4,2,51,1801
160060,6,1,3,1,36,3,4,2,51,1801
160060,6,1,4,2,24,3,4,2,51,1801
160060,7,1,1,2,67,3,4,2,51,1801
160060,8,1,1,1,30,3,4,2,51,1801
160060,8,1,2,2,33,3,4,2,51,1801
160060,8,1,3,2,72,3,4,2,51,1801
160060,8,1,4,1,8,3,4,2,51,1801
160060,8,1,5,1,1,3,4,2,51,1801
160060,9,1,1,2,81,3,4,2,51,1801
160060,10,1,1,1,45,3,4,2,51,1801
160060,10,1,2,2,35,3,4,2,51,1801
160060,10,1,3,2,75,3,4,2,51,1801
160060,10,1,4,1,6,3,4,2,51,1801
160060,10,1,5,1,5,3,4,2,51,1801
160060,11,1,1,2,59,3,4,2,51,1801
160060,11,1,2,2,17,3,4,2,51,1801
160060,11,1,3,1,16,3,4,2,51,1801
160060,11,1,4,2,12,3,4,2,51,1801
160060,12,1,1,1,50,3,4,2,51,1801
160060,12,1,2,1,36,3,4,2,51,1801
160060,12,1,3,2,22,3,4,2,51,1801
160060,12,1,4,2,2,3,4,2,51,1801
160060,13,1,1,2,67,3,4,2,51,1801
160060,13,1,2,2,40,3,4,2,51,1801
160060,14,1,1,1,26,3,4,2,51,1801
160060,14,1,2,2,24,3,4,2,51,1801
160060,14,1,3,2,3,3,4,2,51,1801
160060,15,1,1,1,53,3,4,2,51,1801
160060,15,1,2,2,54,3,4,2,51,1801
160060,15,1,3,1,11,3,4,2,51,1801
160060,16,1,1,1,44,3,4,2,51,1801
160060,16,1,2,1,9,3,4,2,51,1801
160060,16,1,3,2,32,3,4,2,51,1801
160060,16,1,4,2,12,3,4,2,51,1801
160060,17,1,1,2,18,3,4,2,51,1801
160060,17,1,2,2,0,3,4,2,51,1801
160060,18,1,1,1,58,3,4,2,51,1801
160060,18,1,2,2,57,3,4,2,51,1801
160060,18,1,3,1,22,3,4,2,51,1801
160060,19,1,1,1,37,3,4,2,51,1801
160060,19,1,2,2,35,3,4,2,51,1801
160060,19,1,3,1,16,3,4,2,51,1801
160060,19,1,4,2,11,3,4,2,51,1801
160060,19,1,5,1,0,3,4,2,51,1801
160060,20,1,1,1,30,3,4,2,51,1801
160060,20,1,2,2,23,3,4,2,51,1801
160060,20,1,3,2,3,3,4,2,51,1801
160060,20,1,4,2,1,3,4,2,51,1801
160192,5,1,1,1,63,3,4,2,52,847
160192,5,1,2,2,60,3,4,2,52,847
160192,5,1,3,2,32,3,4,2,52,847
160192,5,1,4,2,8,3,4,2,52,847
160192,5,1,5,1,6,3,4,2,52,847
160192,6,1,1,1,36,3,4,2,52,847
160192,6,1,2,2,35,3,4,2,52,847
160192,6,1,3,1,6,3,4,2,52,847
160192,6,1,4,2,42,3,4,2,52,847
160192,7,1,1,1,25,3,4,2,52,847
160192,7,1,2,2,24,3,4,2,52,847
160192,9,1,1,1,30,3,4,2,52,847
160192,9,1,2,2,29,3,4,2,52,847
160192,10,1,1,1,33,3,4,2,52,847
160192,10,1,2,2,34,3,4,2,52,847
160192,10,1,3,2,5,3,4,2,52,847
160192,10,1,4,2,2,3,4,2,52,847
160192,10,1,5,1,0,3,4,2,52,847
160192,12,1,1,1,25,3,4,2,52,847
160192,12,1,2,2,25,3,4,2,52,847
160192,13,1,1,1,46,3,4,2,52,847
160192,13,1,2,2,43,3,4,2,52,847
160192,13,1,3,2,55,3,4,2,52,847
160192,13,1,4,2,3,3,4,2,52,847
160192,14,1,1,1,32,3,4,2,52,847
160192,14,1,2,2,34,3,4,2,52,847
160192,14,1,3,1,0,3,4,2,52,847
160192,15,1,1,2,31,3,4,2,52,847
160192,16,1,1,2,26,3,4,2,52,847
160192,17,1,1,2,40,3,4,2,52,847
160192,17,1,2,1,25,3,4,2,52,847
160192,19,1,1,1,51,3,4,2,52,847
160192,20,1,1,1,48,3,4,2,52,847
160192,20,1,2,2,46,3,4,2,52,847
160192,20,1,3,1,20,3,4,2,52,847
160192,20,1,4,1,15,3,4,2,52,847
200028,1,1,1,1,37,1,1,9,53,3014
200028,1,1,2,2,4,1,1,9,53,3014
200028,2,1,1,1,54,1,1,9,53,3014
200028,3,1,1,1,52,1,1,9,53,3014
200028,3,1,2,2,50,1,1,9,53,3014
200028,4,1,1,1,26,1,1,9,53,3014
200028,4,1,2,1,11,1,1,9,53,3014
200028,4,1,3,2,14,1,1,9,53,3014
200028,4,1,4,2,30,1,1,9,53,3014
200028,4,1,5,2,0,1,1,9,53,3014
200030,2,1,1,2,36,1,1,10,54,3309
200030,2,1,2,1,37,1,1,10,54,3309
200030,2,1,3,2,1,1,1,10,54,3309
200030,3,1,1,1,30,1,1,10,54,3309
200030,3,1,2,2,29,1,1,10,54,3309
200030,4,1,1,1,53,1,1,10,54,3309
200030,4,1,2,2,46,1,1,10,54,3309
200030,4,1,3,1,22,1,1,10,54,3309
200030,4,1,4,2,17,1,1,10,54,3309
200030,5,1,1,1,45,1,1,10,54,3309
200030,5,1,2,2,39,1,1,10,54,3309
200030,5,1,3,1,9,1,1,10,54,3309
200199,1,1,1,2,65,1,1,9,55,2413
200199,1,1,2,2,67,1,1,9,55,2413
200199,1,1,3,2,88,1,1,9,55,2413
200199,2,1,1,2,80,1,1,9,55,2413
200199,3,1,1,2,82,1,1,9,55,2413
200199,4,1,1,2,39,1,1,9,55,2413
200199,4,1,2,2,21,1,1,9,55,2413
200199,4,1,3,1,12,1,1,9,55,2413
200199,4,1,4,2,3,1,1,9,55,2413
200199,5,1,1,1,76,1,1,9,55,2413
200199,5,1,2,2,66,1,1,9,55,2413
200235,2,1,1,2,31,1,1,9,56,2445
200235,2,1,2,1,44,1,1,9,56,2445
200235,2,1,3,2,6,1,1,9,56,2445
200235,2,1,4,1,3,1,1,9,56,2445
200235,3,1,1,1,55,1,1,9,56,2445
200235,3,1,2,2,50,1,1,9,56,2445
200235,3,1,3,1,22,1,1,9,56,2445
200235,3,1,4,1,21,1,1,9,56,2445
200235,3,1,5,1,16,1,1,9,56,2445
200235,3,1,6,1,11,1,1,9,56,2445
200235,4,1,2,2,30,1,1,9,56,2445
200235,4,1,3,2,13,1,1,9,56,2445
200235,4,1,4,2,9,1,1,9,56,2445
200235,4,1,5,2,7,1,1,9,56,2445
200429,1,1,1,1,29,1,1,8,57,3137
200429,2,1,1,1,68,1,1,8,57,3137
200429,2,1,2,2,62,1,1,8,57,3137
200429,4,1,1,1,83,1,1,8,57,3137
200429,5,1,1,1,24,1,1,8,57,3137
200429,5,1,2,2,23,1,1,8,57,3137
200429,5,1,3,2,5,1,1,8,57,3137
200429,5,1,4,1,1,1,1,8,57,3137
200548,1,1,1,2,20,1,1,10,58,2407
200548,1,1,2,2,21,1,1,10,58,2407
200548,2,1,1,1,51,1,1,10,58,2407
200548,2,1,2,2,44,1,1,10,58,2407
200548,2,1,3,2,13,1,1,10,58,2407
200548,2,1,4,1,19,1,1,10,58,2407
200548,3,1,1,2,27,1,1,10,58,2407
200548,3,1,2,1,27,1,1,10,58,2407
200636,1,1,1,1,53,1,1,8,59,2366
200636,1,1,2,2,49,1,1,8,59,2366
200636,3,1,1,1,31,1,1,8,59,2366
200636,3,1,2,2,31,1,1,8,59,2366
200636,3,1,3,2,6,1,1,8,59,2366
200636,3,1,4,1,11,1,1,8,59,2366
200636,5,1,1,1,50,1,1,8,59,2366
200752,1,1,1,1,40,1,1,9,60,2225
200752,1,1,2,2,38,1,1,9,60,2225
200752,1,1,4,1,16,1,1,9,60,2225
200752,1,1,5,2,9,1,1,9,60,2225
200752,2,1,1,1,31,1,1,9,60,2225
200752,2,1,2,2,26,1,1,9,60,2225
200752,2,1,3,1,0,1,1,9,60,2225
200752,3,1,1,1,51,1,1,9,60,2225
200752,3,1,2,2,50,1,1,9,60,2225
200752,3,1,3,1,21,1,1,9,60,2225
200752,3,1,4,1,18,1,1,9,60,2225
200752,3,1,5,2,14,1,1,9,60,2225
200752,4,1,1,1,68,1,1,9,60,2225
200752,4,1,2,2,60,1,1,9,60,2225
