"VIV_SEL","FOLIO","FAC_VIV","P1_1","P1_2"
14,4981,2643,2,1
15,4982,2643,4,1
16,4983,2643,2,1
17,4984,2643,2,1
18,4985,2643,2,1
19,4986,2643,4,1
20,4987,2643,6,1
2,4988,2257,2,1
3,4989,2257,2,1
5,4990,2257,7,1
6,4991,2257,2,1
7,4992,2257,4,1
8,4993,2257,3,1
9,4994,2257,2,1
10,4995,2257,2,1
12,4996,2257,6,1
13,4997,2257,3,1
14,4998,2257,1,1
15,4999,2257,6,1
16,5000,2257,2,1
17,5001,2257,2,1
19,5002,2257,4,1
1,5003,1926,3,1
2,5004,1926,5,1
3,5005,1926,2,1
5,5006,1926,4,1
6,5007,1926,3,1
7,5008,1926,2,1
8,5009,1926,2,1
10,5010,1926,2,1
11,5011,1926,3,1
15,5012,1926,4,1
17,5013,1926,2,1
18,5014,1926,4,1
19,5015,1926,6,2
20,5016,1926,8,1
2,5017,2870,5,1
5,5018,2870,3,1
6,5019,2870,4,1
7,5020,2870,4,1
9,5021,2870,5,1
10,5022,2870,3,1
11,5023,2870,3,1
12,5024,2870,4,1
14,5025,2870,4,1
15,5026,2870,3,1
16,5027,2870,2,1
17,5028,2870,3,1
18,5029,2870,2,1
19,5030,2870,5,1
20,5031,2870,5,1
1,5032,3192,4,1
2,5033,3192,3,1
3,5034,3192,6,1
4,5035,3192,4,1
5,5036,3192,1,1
6,5037,3192,6,1
7,5038,3192,5,1
8,5039,3192,1,1
9,5040,3192,2,1
10,5041,3192,3,1
11,5042,3192,1,1
12,5043,3192,5,1
13,5044,3192,8,1
14,5045,3192,5,1
15,5046,3192,5,1
16,5047,3192,5,1
17,5048,3192,3,1
18,5049,3192,1,1
19,5050,3192,5,2
20,5051,3192,7,1
1,5052,2898,6,1
2,5053,2898,7,1
3,5054,2898,2,1
4,5055,2898,1,1
5,5056,2898,4,1
7,5057,2898,5,1
8,5058,2898,9,1
9,5059,2898,3,1
10,5060,2898,7,1
11,5061,2898,2,1
12,5062,2898,3,1
13,5063,2898,5,1
14,5064,2898,5,1
15,5065,2898,6,1
17,5066,2898,1,1
18,5067,2898,2,1
19,5068,2898,5,1
20,5069,2898,3,1
1,5070,3255,2,1
2,5071,3255,2,1
3,5072,3255,1,1
4,5073,3255,2,1
5,5074,3255,5,1
6,5075,3255,2,1
7,5076,3255,2,1
10,5077,3255,2,1
11,5078,3255,2,1
12,5079,3255,1,1
13,5080,3255,5,1
14,5081,3255,3,1
15,5082,3255,5,1
16,5083,3255,4,1
17,5084,3255,6,1
19,5085,3255,5,1
20,5086,3255,1,1
21,5087,3255,5,1
1,5088,1792,4,1
2,5089,1792,2,1
3,5090,1792,1,1
4,5091,1792,8,1
5,5092,1792,1,1
6,5093,1792,7,1
8,5094,1792,1,1
9,5095,1792,7,1
10,5096,1792,3,1
11,5097,1792,3,1
12,5098,1792,6,1
13,5099,1792,3,1
14,5100,1792,3,1
16,5101,1792,6,1
17,5102,1792,1,1
18,5103,1792,3,1
19,5104,1792,4,1
20,5105,1792,4,1
2,5106,2949,3,1
3,5107,2949,9,1
4,5108,2949,9,1
5,5109,2949,4,1
7,5110,2949,1,1
8,5111,2949,3,1
9,5112,2949,4,2
11,5113,2949,2,1
12,5114,2949,8,1
13,5115,2949,2,1
14,5116,2949,3,1
15,5117,2949,2,1
16,5118,2949,7,1
17,5119,2949,3,1
18,5120,2949,3,1
20,5121,2949,2,1
1,5122,3174,4,1
2,5123,3174,6,1
3,5124,3174,2,1
4,5125,3174,6,1
5,5126,3174,4,1
6,5127,3174,2,1
8,5128,3174,2,1
9,5129,3174,4,1
11,5130,3174,4,1
12,5131,3174,1,1
13,5132,3174,1,1
14,5133,3174,3,1
16,5134,3174,4,1
17,5135,3174,1,1
18,5136,3174,4,1
19,5137,3174,4,1
20,5138,3174,5,1
22,5139,3174,9,1
23,5140,3174,4,1
2,5141,3615,12,1
5,5142,3615,7,1
7,5143,3615,3,1
9,5144,3615,4,1
10,5145,3615,5,1
13,5146,3615,11,1
20,5147,3615,4,1
2,5148,3098,3,1
3,5149,3098,1,1
4,5150,3098,3,1
5,5151,3098,2,1
6,5152,3098,3,1
7,5153,3098,2,1
8,5154,3098,1,1
9,5155,3098,4,1
10,5156,3098,2,1
11,5157,3098,7,1
12,5158,3098,6,2
14,5159,3098,3,1
16,5160,3098,1,1
18,5161,3098,3,1
19,5162,3098,6,1
20,5163,3098,3,1
1,5164,2205,1,1
2,5165,2205,5,1
3,5166,2205,4,1
4,5167,2205,3,1
5,5168,2205,3,1
6,5169,2205,6,1
8,5170,2205,2,1
9,5171,2205,2,1
10,5172,2205,2,2
11,5173,2205,2,1
12,5174,2205,4,1
13,5175,2205,4,1
14,5176,2205,4,1
15,5177,2205,4,1
16,5178,2205,3,1
17,5179,2205,4,1
18,5180,2205,1,1
20,5181,2205,4,1
1,5182,4047,3,1
2,5183,4047,5,1
3,5184,4047,2,1
4,5185,4047,2,1
5,5186,4047,5,1
6,5187,4047,5,1
7,5188,4047,2,1
9,5189,4047,3,1
10,5190,4047,3,1
11,5191,4047,11,1
12,5192,4047,12,1
13,5193,4047,5,1
14,5194,4047,1,1
15,5195,4047,4,1
16,5196,4047,7,1
17,5197,4047,4,1
18,5198,4047,7,1
19,5199,4047,5,1
20,5200,4047,6,1
2,5201,1629,4,1
3,5202,1629,5,1
4,5203,1629,4,1
5,5204,1629,1,1
1,5205,2001,1,1
2,5206,2001,4,1
3,5207,2001,2,1
4,5208,2001,3,1
5,5209,2001,3,1
1,5210,1949,2,1
2,5211,1949,3,1
3,5212,1949,5,1
4,5213,1949,4,1
1,5214,2445,3,1
2,5215,2445,4,1
3,5216,2445,4,1
4,5217,2445,5,1
5,5218,2445,2,1
2,5219,2450,5,1
3,5220,2450,1,1
4,5221,2450,3,1
5,5222,2450,3,1
1,5223,2732,3,1
2,5224,2732,1,1
3,5225,2732,8,2
4,5226,2732,2,1
5,5227,2732,4,1
1,5228,2413,1,1
2,5229,2413,4,1
3,5230,2413,2,1
4,5231,2413,3,1
5,5232,2413,1,1
1,5233,1566,3,1
2,5234,1566,4,1
3,5235,1566,3,1
5,5236,1566,2,1
1,5237,2176,1,1
2,5238,2176,2,1
3,5239,2176,1,1
4,5240,2176,5,1
5,5241,2176,3,1
1,5242,1487,4,1
2,5243,1487,2,1
3,5244,1487,3,1
4,5245,1487,2,1
1,5246,1726,4,1
2,5247,1726,1,1
3,5248,1726,4,1
4,5249,1726,2,1
5,5250,1726,4,1
1,5251,2982,1,1
2,5252,2982,4,1
3,5253,2982,3,1
4,5254,2982,8,1
5,5255,2982,4,1
2,5256,2105,3,1
3,5257,2105,3,1
4,5258,2105,2,1
1,5259,2072,5,1
2,5260,2072,4,1
3,5261,2072,4,1
4,5262,2072,5,1
5,5263,2072,5,1
1,5264,1616,1,1
2,5265,1616,4,1
3,5266,1616,1,1
4,5267,1616,4,1
5,5268,1616,4,1
1,5269,1784,3,1
2,5270,1784,3,1
3,5271,1784,3,1
4,5272,1784,3,1
5,5273,1784,4,1
1,5274,2526,4,1
2,5275,2526,1,1
3,5276,2526,5,1
4,5277,2526,5,1
2,5278,3057,1,1
3,5279,3057,2,1
5,5280,3057,5,1
6,5281,3057,5,1
7,5282,3057,5,1
8,5283,3057,4,1
9,5284,3057,5,1
10,5285,3057,2,1
11,5286,3057,3,1
12,5287,3057,3,1
13,5288,3057,2,1
14,5289,3057,2,1
15,5290,3057,8,1
16,5291,3057,2,1
19,5292,3057,1,1
20,5293,3057,1,1
1,5294,1731,9,1
3,5295,1731,4,1
4,5296,1731,3,1
5,5297,1731,1,1
6,5298,1731,6,1
8,5299,1731,3,1
9,5300,1731,2,1
10,5301,1731,2,1
13,5302,1731,4,1
15,5303,1731,4,1
16,5304,1731,4,1
17,5305,1731,3,1
18,5306,1731,5,1
19,5307,1731,4,1
20,5308,1731,3,1
1,5309,2235,2,1
2,5310,2235,2,1
3,5311,2235,3,1
4,5312,2235,2,1
5,5313,2235,3,1
6,5314,2235,2,1
7,5315,2235,2,1
8,5316,2235,5,1
9,5317,2235,2,1
10,5318,2235,1,1
12,5319,2235,4,1
13,5320,2235,4,1
14,5321,2235,1,1
15,5322,2235,4,1
16,5323,2235,2,1
18,5324,2235,3,1
19,5325,2235,2,1
20,5326,2235,2,1
1,5327,1847,3,1
2,5328,1847,5,1
3,5329,1847,4,1
4,5330,1847,4,1
5,5331,1847,6,1
6,5332,1847,4,1
9,5333,1847,4,1
10,5334,1847,4,1
11,5335,1847,3,1
13,5336,1847,3,1
14,5337,1847,6,1
15,5338,1847,6,1
16,5339,1847,7,1
17,5340,1847,6,1
18,5341,1847,4,1
19,5342,1847,5,1
20,5343,1847,2,1
3,5344,1860,1,1
4,5345,1860,5,1
5,5346,1860,5,1
1,5347,1931,1,1
2,5348,1931,6,1
3,5349,1931,1,1
5,5350,1931,2,1
6,5351,1931,3,1
7,5352,1931,2,1
8,5353,1931,5,1
9,5354,1931,4,1
10,5355,1931,1,1
11,5356,1931,4,1
12,5357,1931,2,1
13,5358,1931,2,1
14,5359,1931,3,1
15,5360,1931,2,1
16,5361,1931,2,1
17,5362,1931,6,1
18,5363,1931,2,1
19,5364,1931,4,1
20,5365,1931,5,1
1,5366,1880,2,1
2,5367,1880,1,1
4,5368,1880,5,1
5,5369,1880,7,1
6,5370,1880,3,1
7,5371,1880,3,1
8,5372,1880,3,1
9,5373,1880,4,1
10,5374,1880,4,1
11,5375,1880,1,1
12,5376,1880,1,1
13,5377,1880,2,1
14,5378,1880,4,1
15,5379,1880,2,1
16,5380,1880,7,2
17,5381,1880,2,1
18,5382,1880,6,2
19,5383,1880,6,1
20,5384,1880,6,1
1,5385,1913,2,1
2,5386,1913,4,1
4,5387,1913,2,1
5,5388,1913,4,1
6,5389,1913,4,1
7,5390,1913,2,1
8,5391,1913,3,1
9,5392,1913,4,1
10,5393,1913,3,1
11,5394,1913,2,1
12,5395,1913,4,1
13,5396,1913,4,1
14,5397,1913,5,1
15,5398,1913,3,1
16,5399,1913,4,1
17,5400,1913,2,1
18,5401,1913,3,1
19,5402,1913,4,1
20,5403,1913,2,1
1,5404,1754,4,1
2,5405,1754,2,1
3,5406,1754,3,1
4,5407,1754,9,1
5,5408,1754,1,1
6,5409,1754,4,1
7,5410,1754,5,1
8,5411,1754,4,1
9,5412,1754,5,1
10,5413,1754,5,1
11,5414,1754,3,1
12,5415,1754,4,1
13,5416,1754,5,1
14,5417,1754,3,1
15,5418,1754,1,1
16,5419,1754,2,1
17,5420,1754,5,1
18,5421,1754,1,1
19,5422,1754,6,1
20,5423,1754,4,1
1,5424,1315,3,1
2,5425,1315,2,1
3,5426,1315,6,1
4,5427,1315,3,1
5,5428,1315,3,1
1,5429,2178,5,1
2,5430,2178,4,1
4,5431,2178,3,1
5,5432,2178,6,1
1,5433,2775,2,1
2,5434,2775,4,1
3,5435,2775,5,1
4,5436,2775,4,1
5,5437,2775,2,1
6,5438,2775,5,1
7,5439,2775,5,1
8,5440,2775,5,1
9,5441,2775,3,1
10,5442,2775,1,1
11,5443,2775,5,1
12,5444,2775,3,1
13,5445,2775,2,1
14,5446,2775,5,1
15,5447,2775,5,1
16,5448,2775,2,1
17,5449,2775,4,1
18,5450,2775,4,1
20,5451,2775,3,1
1,5452,2082,4,1
2,5453,2082,5,1
3,5454,2082,2,1
4,5455,2082,5,1
5,5456,2082,4,1
6,5457,2082,3,1
7,5458,2082,4,1
8,5459,2082,5,1
9,5460,2082,3,1
11,5461,2082,2,1
12,5462,2082,6,1
13,5463,2082,4,1
14,5464,2082,1,1
15,5465,2082,8,1
16,5466,2082,4,1
17,5467,2082,4,1
18,5468,2082,3,1
19,5469,2082,14,1
20,5470,2082,5,1
2,5471,2549,2,1
3,5472,2549,4,1
4,5473,2549,2,1
6,5474,2549,2,1
9,5475,2549,3,1
10,5476,2549,3,1
11,5477,2549,3,1
12,5478,2549,5,1
13,5479,2549,1,1
15,5480,2549,5,1
17,5481,2549,3,1
18,5482,2549,5,1
19,5483,2549,4,1
20,5484,2549,4,1
1,5485,2079,5,1
2,5486,2079,3,1
3,5487,2079,1,1
4,5488,2079,3,1
5,5489,2079,4,1
6,5490,2079,2,1
7,5491,2079,3,1
8,5492,2079,3,1
9,5493,2079,5,1
10,5494,2079,9,2
11,5495,2079,3,1
12,5496,2079,4,1
13,5497,2079,2,1
14,5498,2079,1,1
15,5499,2079,3,1
16,5500,2079,2,1
17,5501,2079,3,1
18,5502,2079,4,1
19,5503,2079,4,1
20,5504,2079,5,1
1,5505,2411,1,1
2,5506,2411,3,1
3,5507,2411,3,1
4,5508,2411,3,1
5,5509,2411,2,1
6,5510,2411,2,1
9,5511,2411,3,1
10,5512,2411,4,1
11,5513,2411,3,1
13,5514,2411,2,1
14,5515,2411,5,1
15,5516,2411,5,1
16,5517,2411,2,1
17,5518,2411,3,1
18,5519,2411,5,1
19,5520,2411,3,1
20,5521,2411,1,1
1,5522,2273,1,1
2,5523,2273,1,1
3,5524,2273,3,1
4,5525,2273,3,1
5,5526,2273,4,1
6,5527,2273,1,1
7,5528,2273,5,1
8,5529,2273,1,1
10,5530,2273,8,1
11,5531,2273,3,1
12,5532,2273,3,1
13,5533,2273,4,1
14,5534,2273,3,1
15,5535,2273,4,1
16,5536,2273,5,1
17,5537,2273,4,1
18,5538,2273,6,1
20,5539,2273,2,1
1,5540,1972,4,1
2,5541,1972,3,1
3,5542,1972,5,1
4,5543,1972,2,1
5,5544,1972,3,1
6,5545,1972,4,1
7,5546,1972,5,1
8,5547,1972,2,1
9,5548,1972,3,1
10,5549,1972,4,1
11,5550,1972,5,1
12,5551,1972,4,1
13,5552,1972,4,1
14,5553,1972,3,1
15,5554,1972,2,1
16,5555,1972,3,1
17,5556,1972,1,1
18,5557,1972,4,1
19,5558,1972,1,1
20,5559,1972,1,1
1,5560,2319,3,1
3,5561,2319,8,1
4,5562,2319,3,1
6,5563,2319,7,1
7,5564,2319,3,1
8,5565,2319,7,1
9,5566,2319,3,1
10,5567,2319,3,1
11,5568,2319,2,1
12,5569,2319,7,1
13,5570,2319,1,1
14,5571,2319,3,1
15,5572,2319,4,1
16,5573,2319,6,1
17,5574,2319,4,1
18,5575,2319,3,1
19,5576,2319,3,1
21,5577,2319,4,1
1,5578,2131,4,1
2,5579,2131,5,1
3,5580,2131,4,1
5,5581,2131,5,1
6,5582,2131,5,1
7,5583,2131,4,1
8,5584,2131,6,1
9,5585,2131,4,1
10,5586,2131,2,1
11,5587,2131,4,1
12,5588,2131,1,1
13,5589,2131,1,1
14,5590,2131,8,1
15,5591,2131,7,1
16,5592,2131,5,1
18,5593,2131,3,1
20,5594,2131,3,1
2,5595,2654,5,1
3,5596,2654,4,1
4,5597,2654,4,1
5,5598,2654,7,1
6,5599,2654,4,1
7,5600,2654,1,1
8,5601,2654,4,1
9,5602,2654,4,1
10,5603,2654,4,1
11,5604,2654,3,1
12,5605,2654,4,1
13,5606,2654,3,1
14,5607,2654,1,1
15,5608,2654,5,1
16,5609,2654,3,1
17,5610,2654,2,1
18,5611,2654,3,1
19,5612,2654,3,1
20,5613,2654,5,1
1,5614,6459,5,1
2,5615,6459,8,1
3,5616,6459,3,1
4,5617,6459,2,1
5,5618,6459,3,1
1,5619,6394,1,1
2,5620,6394,3,1
3,5621,6394,2,1
4,5622,6394,2,1
5,5623,6394,4,1
1,5624,5941,8,1
2,5625,5941,4,1
3,5626,5941,3,1
4,5627,5941,4,1
5,5628,5941,5,1
1,5629,7078,4,1
2,5630,7078,3,1
3,5631,7078,2,1
5,5632,7078,4,1
1,5633,6314,2,1
2,5634,6314,3,1
3,5635,6314,5,2
4,5636,6314,4,1
5,5637,6314,3,1
1,5638,5594,3,1
2,5639,5594,1,1
3,5640,5594,4,1
5,5641,5594,1,1
1,5642,6638,4,1
2,5643,6638,6,1
3,5644,6638,5,1
4,5645,6638,4,1
5,5646,6638,7,1
1,5647,6134,3,1
2,5648,6134,9,1
3,5649,6134,4,1
5,5650,6134,3,1
1,5651,7057,3,1
2,5652,7057,2,1
3,5653,7057,6,1
4,5654,7057,2,1
5,5655,7057,4,1
1,5656,6332,3,1
2,5657,6332,2,1
1,5658,7207,5,1
2,5659,7207,8,1
3,5660,7207,8,1
4,5661,7207,3,1
5,5662,7207,3,1
1,5663,5425,2,1
2,5664,5425,2,1
3,5665,5425,4,1
5,5666,5425,2,1
1,5667,6152,3,1
2,5668,6152,2,1
3,5669,6152,4,1
4,5670,6152,4,1
5,5671,6152,4,1
1,5672,10795,3,1
2,5673,10795,5,1
3,5674,10795,3,1
5,5675,10795,7,1
2,5676,5522,5,1
3,5677,5522,1,1
4,5678,5522,5,1
5,5679,5522,4,1
1,5680,6500,5,1
2,5681,6500,4,1
4,5682,6500,5,1
5,5683,6500,5,1
1,5684,6932,4,1
2,5685,6932,4,1
3,5686,6932,2,1
4,5687,6932,6,2
5,5688,6932,4,1
2,5689,8329,4,1
3,5690,8329,10,1
4,5691,8329,6,1
5,5692,8329,2,1
1,5693,11745,6,1
2,5694,11745,2,1
3,5695,11745,8,1
4,5696,11745,3,1
5,5697,11745,5,1
1,5698,10445,9,1
2,5699,10445,3,1
3,5700,10445,5,1
5,5701,10445,9,1
1,5702,7799,2,1
2,5703,7799,4,1
3,5704,7799,5,1
5,5705,7799,4,1
1,5706,7692,5,1
2,5707,7692,5,1
3,5708,7692,1,1
4,5709,7692,6,1
5,5710,7692,8,1
1,5711,7002,4,1
2,5712,7002,5,1
3,5713,7002,4,1
4,5714,7002,10,1
5,5715,7002,2,1
1,5716,6568,9,2
2,5717,6568,5,1
3,5718,6568,1,1
4,5719,6568,1,1
5,5720,6568,3,1
1,5721,6014,3,1
2,5722,6014,2,1
3,5723,6014,3,1
4,5724,6014,4,1
5,5725,6014,6,1
1,5726,6414,3,1
2,5727,6414,2,1
3,5728,6414,2,1
5,5729,6414,3,1
1,5730,8221,1,1
2,5731,8221,2,1
3,5732,8221,2,1
4,5733,8221,2,1
1,5734,7814,6,1
2,5735,7814,3,1
3,5736,7814,3,1
4,5737,7814,1,1
5,5738,7814,2,1
1,5739,6567,1,1
2,5740,6567,1,1
3,5741,6567,3,1
4,5742,6567,6,1
5,5743,6567,2,1
1,5744,5294,3,1
2,5745,5294,4,1
3,5746,5294,1,1
4,5747,5294,1,1
5,5748,5294,3,1
2,5749,5703,2,1
3,5750,5703,4,1
5,5751,5703,2,1
1,5752,8225,2,1
3,5753,8225,2,1
4,5754,8225,3,1
5,5755,8225,1,1
1,5756,7837,2,1
2,5757,7837,1,1
3,5758,7837,2,1
4,5759,7837,2,1
5,5760,7837,4,1
1,5761,7136,4,1
2,5762,7136,3,1
4,5763,7136,2,1
5,5764,7136,3,1
1,5765,6498,6,1
2,5766,6498,5,1
3,5767,6498,3,1
4,5768,6498,6,1
5,5769,6498,2,1
1,5770,5336,3,1
2,5771,5336,2,1
3,5772,5336,3,1
4,5773,5336,4,1
5,5774,5336,9,1
1,5775,8462,4,1
2,5776,8462,7,1
3,5777,8462,3,1
4,5778,8462,4,1
5,5779,8462,1,1
3,5780,6392,4,1
4,5781,6392,5,1
5,5782,6392,4,1
1,5783,4852,2,1
2,5784,4852,3,1
3,5785,4852,3,1
4,5786,4852,4,1
5,5787,4852,4,1
6,5788,4852,16,1
7,5789,4852,2,1
8,5790,4852,3,1
9,5791,4852,4,1
10,5792,4852,5,1
11,5793,4852,4,1
12,5794,4852,2,1
13,5795,4852,4,1
14,5796,4852,5,1
15,5797,4852,3,1
16,5798,4852,3,1
17,5799,4852,5,1
18,5800,4852,5,1
19,5801,4852,4,1
20,5802,4852,4,1
1,5803,5154,4,1
2,5804,5154,1,1
4,5805,5154,4,1
5,5806,5154,3,1
6,5807,5154,4,1
7,5808,5154,3,1
8,5809,5154,5,1
9,5810,5154,4,1
10,5811,5154,2,1
12,5812,5154,3,1
13,5813,5154,5,1
15,5814,5154,2,1
16,5815,5154,3,1
18,5816,5154,3,1
1,5817,6439,6,1
2,5818,6439,1,1
3,5819,6439,2,1
4,5820,6439,3,1
6,5821,6439,4,1
7,5822,6439,4,1
8,5823,6439,5,1
9,5824,6439,6,1
10,5825,6439,5,1
11,5826,6439,3,1
12,5827,6439,4,1
13,5828,6439,4,1
14,5829,6439,6,1
15,5830,6439,2,1
16,5831,6439,6,1
17,5832,6439,2,1
18,5833,6439,6,1
19,5834,6439,7,1
20,5835,6439,7,1
1,5836,7292,4,1
2,5837,7292,5,1
3,5838,7292,4,1
4,5839,7292,1,1
5,5840,7292,3,1
1,5841,3800,2,1
2,5842,3800,3,1
3,5843,3800,1,1
4,5844,3800,2,1
7,5845,3800,5,1
8,5846,3800,2,1
9,5847,3800,7,1
12,5848,3800,4,1
13,5849,3800,3,1
14,5850,3800,5,1
15,5851,3800,4,1
16,5852,3800,6,1
17,5853,3800,3,1
18,5854,3800,1,1
19,5855,3800,3,1
20,5856,3800,6,1
1,5857,8008,5,1
2,5858,8008,3,1
3,5859,8008,5,1
5,5860,8008,2,1
6,5861,8008,2,1
7,5862,8008,2,1
8,5863,8008,3,1
9,5864,8008,2,1
10,5865,8008,2,1
11,5866,8008,5,1
12,5867,8008,6,1
13,5868,8008,1,1
14,5869,8008,2,1
15,5870,8008,4,1
16,5871,8008,2,1
17,5872,8008,4,1
18,5873,8008,1,1
19,5874,8008,3,1
20,5875,8008,3,1
2,5876,7577,4,1
3,5877,7577,2,1
4,5878,7577,2,1
5,5879,7577,2,1
6,5880,7577,4,1
7,5881,7577,1,1
8,5882,7577,2,1
9,5883,7577,7,1
10,5884,7577,1,1
11,5885,7577,4,1
12,5886,7577,8,1
13,5887,7577,4,1
14,5888,7577,1,1
15,5889,7577,3,1
16,5890,7577,3,1
18,5891,7577,4,1
19,5892,7577,7,1
20,5893,7577,6,1
1,5894,10716,6,1
2,5895,10716,3,1
3,5896,10716,3,1
4,5897,10716,4,1
5,5898,10716,4,1
6,5899,10716,4,1
7,5900,10716,4,1
8,5901,10716,4,1
9,5902,10716,7,1
10,5903,10716,1,1
11,5904,10716,1,1
12,5905,10716,5,1
13,5906,10716,4,1
14,5907,10716,3,1
15,5908,10716,4,1
16,5909,10716,3,1
17,5910,10716,2,1
18,5911,10716,5,1
19,5912,10716,2,1
20,5913,10716,2,1
21,5914,10716,5,1
1,5915,8209,2,1
2,5916,8209,4,1
3,5917,8209,2,1
4,5918,8209,5,1
5,5919,8209,4,1
6,5920,8209,2,1
7,5921,8209,5,1
8,5922,8209,2,1
9,5923,8209,6,1
10,5924,8209,3,1
11,5925,8209,5,1
12,5926,8209,2,1
13,5927,8209,5,1
14,5928,8209,5,1
15,5929,8209,2,1
16,5930,8209,5,1
17,5931,8209,3,1
19,5932,8209,4,1
20,5933,8209,3,1
21,5934,8209,1,1
22,5935,8209,2,1
1,5936,16043,1,1
2,5937,16043,2,1
3,5938,16043,1,1
4,5939,16043,2,1
5,5940,16043,3,1
1,5941,7566,2,1
2,5942,7566,4,1
3,5943,7566,2,1
4,5944,7566,1,1
5,5945,7566,4,1
2,5946,15441,2,1
3,5947,15441,2,1
4,5948,15441,4,1
5,5949,15441,5,1
1,5950,10057,7,2
2,5951,10057,6,1
3,5952,10057,6,1
4,5953,10057,9,1
5,5954,10057,4,1
1,5955,9508,6,1
2,5956,9508,1,1
3,5957,9508,4,1
4,5958,9508,5,1
5,5959,9508,7,1
1,5960,8138,4,1
2,5961,8138,4,1
3,5962,8138,2,1
4,5963,8138,2,1
5,5964,8138,4,1
1,5965,8557,5,1
2,5966,8557,4,1
3,5967,8557,6,1
4,5968,8557,3,1
5,5969,8557,2,1
1,5970,17335,6,2
2,5971,17335,3,1
3,5972,17335,5,1
4,5973,17335,3,1
5,5974,17335,2,1
1,5975,9355,2,1
2,5976,9355,2,1
3,5977,9355,1,1
4,5978,9355,3,1
5,5979,9355,4,1
1,5980,8906,4,1
2,5981,8906,1,1
3,5982,8906,5,1
4,5983,8906,5,1
5,5984,8906,4,1
2,5985,9878,5,1
3,5986,9878,2,1
4,5987,9878,5,1
5,5988,9878,4,1
1,5989,8551,7,1
2,5990,8551,2,1
3,5991,8551,3,1
4,5992,8551,4,1
5,5993,8551,3,1
1,5994,9158,4,1
2,5995,9158,3,1
3,5996,9158,2,1
4,5997,9158,3,1
5,5998,9158,3,1
1,5999,9634,4,1
2,6000,9634,5,1
3,6001,9634,2,1
4,6002,9634,4,1
5,6003,9634,3,1
1,6004,10174,4,1
2,6005,10174,4,1
3,6006,10174,2,1
4,6007,10174,5,1
5,6008,10174,2,1
1,6009,7779,8,1
2,6010,7779,6,1
3,6011,7779,3,1
5,6012,7779,3,1
1,6013,7924,4,1
3,6014,7924,4,1
4,6015,7924,3,1
5,6016,7924,2,1
1,6017,9389,4,1
2,6018,9389,5,2
3,6019,9389,1,1
4,6020,9389,3,1
5,6021,9389,1,1
1,6022,8434,6,1
2,6023,8434,7,1
3,6024,8434,3,1
4,6025,8434,2,1
1,6026,9415,6,1
2,6027,9415,6,1
3,6028,9415,5,1
4,6029,9415,4,1
5,6030,9415,1,1
1,6031,8897,2,1
2,6032,8897,4,1
3,6033,8897,5,1
4,6034,8897,5,1
5,6035,8897,5,1
1,6036,8300,3,1
2,6037,8300,8,1
3,6038,8300,2,1
4,6039,8300,1,1
5,6040,8300,4,1
1,6041,9109,4,1
2,6042,9109,4,1
3,6043,9109,5,1
4,6044,9109,3,1
5,6045,9109,1,1
1,6046,9191,2,1
2,6047,9191,7,1
3,6048,9191,7,1
4,6049,9191,1,1
5,6050,9191,2,1
1,6051,7769,5,1
2,6052,7769,5,1
3,6053,7769,2,1
4,6054,7769,6,1
5,6055,7769,3,1
2,6056,8007,2,1
4,6057,8007,3,1
5,6058,8007,2,1
1,6059,10138,4,1
3,6060,10138,1,1
4,6061,10138,5,1
5,6062,10138,1,1
1,6063,12535,5,1
3,6064,12535,3,1
5,6065,12535,6,1
1,6066,12200,5,1
2,6067,12200,1,1
3,6068,12200,1,1
4,6069,12200,3,1
5,6070,12200,2,1
2,6071,10117,1,1
3,6072,10117,2,1
4,6073,10117,1,1
5,6074,10117,7,1
1,6075,9672,1,1
2,6076,9672,2,1
3,6077,9672,3,1
4,6078,9672,4,1
5,6079,9672,6,1
1,6080,12245,4,1
3,6081,12245,4,1
5,6082,12245,1,1
2,6083,16327,4,1
3,6084,16327,5,1
5,6085,16327,2,1
1,6086,9189,4,1
2,6087,9189,4,1
3,6088,9189,3,1
4,6089,9189,5,1
5,6090,9189,1,1
1,6091,14003,6,1
2,6092,14003,3,1
3,6093,14003,5,1
4,6094,14003,2,1
5,6095,14003,2,1
1,6096,7734,3,1
3,6097,7734,3,1
4,6098,7734,6,1
5,6099,7734,4,1
1,6100,8701,3,1
2,6101,8701,1,1
3,6102,8701,10,1
4,6103,8701,5,1
5,6104,8701,4,1
1,6105,8510,4,1
2,6106,8510,9,1
3,6107,8510,1,1
4,6108,8510,5,1
5,6109,8510,2,1
1,6110,8822,5,1
2,6111,8822,4,1
4,6112,8822,6,1
5,6113,8822,5,1
1,6114,8183,5,1
2,6115,8183,3,1
3,6116,8183,3,1
4,6117,8183,6,1
5,6118,8183,3,1
1,6119,8910,5,1
2,6120,8910,1,1
3,6121,8910,3,1
4,6122,8910,4,1
5,6123,8910,5,1
1,6124,8345,2,1
2,6125,8345,2,1
3,6126,8345,3,1
4,6127,8345,3,1
5,6128,8345,1,1
1,6129,9468,2,1
2,6130,9468,2,1
3,6131,9468,2,1
4,6132,9468,3,1
5,6133,9468,3,1
1,6134,9090,4,1
2,6135,9090,4,1
3,6136,9090,6,1
4,6137,9090,4,1
5,6138,9090,2,1
1,6139,8849,1,1
2,6140,8849,1,1
3,6141,8849,11,1
4,6142,8849,3,1
5,6143,8849,5,1
