"EDICION","ANIO","TLOC","EST_DIS","UPM_DIS","REGION","FOLIO","VIV_SEL","HOGAR","N_REN","P3_2","P3_5","P4_1","P4_5","P5_1_3","P5_1_4","P5_1_6","P5_1_5","P5_1_1","P5_1_2","P6_1_4","P6_1_3","P6_1_1","P6_1_2","P6_1_5","P9_1","P10_1","P11_3_1","P11_3_2","P11_3_4","P14_1","GRA","NIV","P10_4","P3_11","P5_23","P6_2_2","P6_17","P8_1","P10_7","P11_3_9","P14_2_3","P14_2_2","P14_2_1","P14_2_4","SEXO","EDAD","FAC_HOG","P1_1","P1_2","FAC_VIV"
2,2018,1,46,579,4,911193,5,1,3,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,8,1,1,1,1,2,1,1,2,2,1,2,2,2,32,2553,4,1,2553
2,2018,1,46,580,4,911305,1,1,4,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,5,8,1,1,1,1,2,1,2,1,2,2,2,2,2,42,2294,5,1,2294
2,2018,1,46,580,4,911305,2,1,2,5,5,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,3,3,2,1,1,2,3,2,2,2,2,2,2,2,2,44,2294,7,1,2294
2,2018,1,46,580,4,911305,3,1,2,5,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,6,8,1,1,2,1,2,2,1,1,2,2,2,2,2,58,2294,4,1,2294
2,2018,1,46,580,4,911305,4,1,2,1,5,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,3,2,2,2,2,1,1,2,2,27,2294,4,1,2294
2,2018,1,46,580,4,911305,5,1,2,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,6,2,1,1,2,2,3,2,2,1,2,2,2,2,2,53,2294,4,1,2294
2,2018,1,46,581,4,911325,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,3,7,2,1,2,1,2,2,2,1,2,2,2,2,1,38,2835,3,1,2835
2,2018,1,46,581,4,911325,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,4,2,1,2,2,3,2,2,2,2,2,1,2,1,47,2835,4,1,2835
2,2018,1,46,581,4,911325,3,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,7,1,1,2,2,3,2,2,1,2,2,2,2,2,50,2835,5,1,2835
2,2018,1,46,581,4,911325,4,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,8,1,1,1,2,3,2,2,1,2,2,2,2,2,31,2835,2,1,2835
2,2018,1,46,581,4,911325,5,1,3,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,6,2,1,2,2,3,2,2,1,2,2,2,2,1,22,2835,4,1,2835
2,2018,1,46,582,4,911458,1,1,2,5,5,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,3,7,2,1,1,2,2,1,1,2,2,2,2,2,2,38,2435,5,1,2435
2,2018,1,46,582,4,911458,2,1,1,6,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,3,7,1,1,2,2,1,2,2,2,2,2,2,2,2,36,2435,7,2,2435
2,2018,1,46,582,4,911458,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,7,2,1,2,1,1,2,1,2,2,2,2,2,1,30,2435,7,2,2435
2,2018,1,46,582,4,911458,3,1,2,5,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,6,2,2,1,2,2,3,2,1,1,2,2,1,2,2,53,2435,4,1,2435
2,2018,1,46,582,4,911458,4,1,8,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,6,2,1,1,2,3,2,2,2,2,2,2,2,2,18,2435,8,1,2435
2,2018,1,46,582,4,911458,5,1,2,1,5,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,4,8,2,1,2,2,3,2,2,2,2,2,2,2,2,25,2435,3,1,2435
2,2018,1,47,583,4,911478,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,7,2,2,2,2,3,2,1,2,2,2,1,2,1,60,2588,4,1,2588
2,2018,1,47,583,4,911478,3,1,2,6,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,3,3,6,1,1,1,2,3,1,1,2,2,2,2,2,2,18,2588,2,1,2588
2,2018,1,47,583,4,911478,4,1,2,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,3,8,1,2,1,1,3,2,2,1,2,2,2,2,2,33,2588,3,1,2588
2,2018,1,47,583,4,911478,5,1,1,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,8,1,1,1,1,2,1,1,1,1,1,1,2,2,60,2588,2,1,2588
2,2018,1,46,584,4,911553,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,6,2,2,1,2,2,3,2,1,2,2,2,2,2,1,60,2120,1,1,2120
2,2018,1,46,584,4,911553,2,1,1,6,6,1,2,2,2,2,2,2,2,1,2,2,2,2,9,1,1,1,2,1,2,4,1,1,1,2,3,2,2,1,2,2,2,2,2,65,2120,1,1,2120
2,2018,1,46,584,4,911553,4,2,1,6,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,3,1,2,2,2,2,2,2,1,43,2120,1,1,2120
2,2018,1,46,584,4,911553,5,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,66,2120,1,1,2120
2,2018,1,47,585,4,911983,1,1,1,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,7,1,1,1,2,1,1,1,1,2,2,2,2,2,32,3334,2,1,3334
2,2018,1,47,585,4,911983,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,7,1,1,1,2,3,1,1,1,2,2,2,2,2,45,3334,5,1,3334
2,2018,1,47,585,4,911983,4,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,2,3,4,1,1,1,1,2,1,1,2,2,2,2,2,1,31,3334,3,1,3334
2,2018,1,47,585,4,911983,5,1,2,4,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,68,3334,2,1,3334
2,2018,1,47,586,4,912034,1,1,2,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,6,1,1,2,2,3,2,2,1,2,2,2,2,1,18,3005,2,1,3005
2,2018,1,47,586,4,912034,2,1,1,6,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,6,2,1,1,2,2,2,2,2,1,2,2,1,2,1,68,3005,1,1,3005
2,2018,1,47,586,4,912034,3,1,3,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,4,8,1,1,2,2,3,2,2,2,2,2,2,2,1,25,3005,3,1,3005
2,2018,1,47,586,4,912034,4,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,4,9,1,1,1,1,3,2,1,2,2,2,2,2,1,51,3005,4,1,3005
2,2018,1,47,586,4,912034,5,1,2,6,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,5,8,1,1,2,1,1,1,2,1,2,2,2,2,2,55,3005,3,1,3005
2,2018,1,48,587,4,912080,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,3,6,2,1,2,1,1,3,1,2,2,2,2,2,2,1,51,1463,3,1,1463
2,2018,1,48,587,4,912080,2,1,3,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,6,2,1,2,2,3,2,2,2,2,2,2,2,1,22,1463,4,1,1463
2,2018,1,48,587,4,912080,3,1,2,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,3,4,1,1,2,2,1,2,1,1,2,2,2,2,2,38,1463,3,1,1463
2,2018,1,48,587,4,912080,4,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,3,7,1,1,1,2,2,2,2,1,2,2,1,2,2,35,1463,2,1,1463
2,2018,1,48,587,4,912080,5,1,3,6,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,9,1,1,2,2,3,1,2,1,2,1,2,2,2,38,1463,8,1,1463
2,2018,1,48,588,4,912088,1,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,5,8,2,1,2,2,3,2,2,1,2,2,2,2,1,30,3703,6,1,3703
2,2018,1,48,588,4,912088,2,1,2,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,8,1,1,1,2,2,2,2,1,2,2,2,2,2,29,3703,3,1,3703
2,2018,1,48,588,4,912088,3,1,1,5,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,5,8,1,1,1,1,3,1,2,1,2,1,1,2,1,51,3703,5,1,3703
2,2018,1,48,588,4,912088,4,1,1,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,8,2,2,1,2,2,2,2,1,2,2,2,2,1,65,3703,2,1,3703
2,2018,1,48,588,4,912088,5,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,5,8,1,1,1,1,2,1,2,1,2,1,1,2,2,38,3703,2,1,3703
2,2018,1,48,589,4,912116,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,8,1,1,2,1,2,1,1,1,2,1,2,2,1,48,5179,4,1,5179
2,2018,1,46,590,4,912476,1,1,1,6,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,6,2,2,1,2,2,3,2,1,2,1,2,1,2,1,62,2137,2,1,2137
2,2018,1,46,590,4,912476,2,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,3,6,2,1,2,2,3,2,2,2,2,2,2,2,1,41,2137,5,1,2137
2,2018,1,46,590,4,912476,3,1,3,3,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,2,2,1,38,2137,3,1,2137
2,2018,1,46,590,4,912476,4,1,2,6,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,7,1,1,2,2,3,2,2,2,2,2,2,2,1,35,2137,5,1,2137
2,2018,1,46,590,4,912476,5,1,1,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,2,1,1,2,6,2,1,2,2,2,3,2,1,1,2,1,2,2,1,53,2137,4,1,2137
2,2018,1,46,591,4,912503,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,6,2,1,1,1,2,3,2,1,1,2,2,1,2,2,52,2618,4,1,2618
2,2018,1,46,591,4,912503,2,1,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,5,8,1,1,2,1,2,2,2,1,2,2,2,2,2,36,2618,7,1,2618
2,2018,1,46,591,4,912503,3,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,2,2,3,2,2,1,2,2,1,2,2,57,2618,1,1,2618
2,2018,1,46,591,4,912503,4,1,3,6,5,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,6,2,1,2,2,3,2,2,1,2,2,2,2,2,19,2618,5,1,2618
2,2018,1,46,591,4,912503,5,1,2,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,70,2618,3,1,2618
2,2018,1,47,592,4,912617,1,1,3,6,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,8,2,1,2,2,3,2,1,2,2,2,2,2,2,21,3299,5,1,3299
2,2018,1,47,592,4,912617,3,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,4,8,1,1,2,2,3,2,2,1,2,2,1,2,2,42,3299,3,1,3299
2,2018,1,47,592,4,912617,4,1,2,5,5,2,2,2,2,1,2,1,2,2,2,2,2,2,9,1,2,1,1,2,2,2,2,1,1,2,3,2,1,1,2,2,1,2,2,52,3299,5,1,3299
2,2018,1,47,592,4,912617,5,1,3,6,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,3,6,1,1,2,1,3,1,1,1,2,2,2,2,2,22,3299,4,1,3299
2,2018,1,46,593,4,912688,1,1,4,1,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,3,7,2,1,2,2,3,2,1,2,2,2,2,2,2,22,2269,6,1,2269
2,2018,1,46,593,4,912688,2,1,3,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,6,1,1,1,2,3,2,2,2,2,2,2,2,1,28,2269,3,1,2269
2,2018,1,46,593,4,912688,3,1,1,6,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,4,1,1,2,1,1,2,2,1,2,2,2,2,2,52,2269,1,1,2269
2,2018,1,46,593,4,912688,4,1,3,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,6,2,1,2,2,3,2,2,1,2,2,2,2,1,18,2269,5,1,2269
2,2018,1,46,593,4,912688,5,1,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,2,1,2,2,3,2,2,2,2,2,2,2,1,36,2269,5,1,2269
2,2018,1,48,594,4,912816,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,8,1,1,1,1,2,1,2,1,2,1,2,2,2,40,4060,2,1,4060
2,2018,1,48,594,4,912816,2,1,3,5,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,8,1,1,1,1,3,1,1,1,2,2,2,2,2,48,4060,3,1,4060
2,2018,1,48,594,4,912816,5,1,2,5,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,5,8,1,1,2,2,1,1,1,1,2,1,2,2,2,31,4060,5,1,4060
2,2018,1,48,595,4,912822,1,1,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,5,8,1,1,1,2,2,1,1,1,1,1,1,2,1,49,3876,4,1,3876
2,2018,1,48,595,4,912822,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,4,8,1,1,1,2,3,1,1,1,2,1,1,2,1,57,3876,3,1,3876
2,2018,1,48,595,4,912822,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,3,2,1,2,2,3,2,2,1,2,2,2,2,1,36,3876,9,1,3876
2,2018,1,48,595,4,912822,5,1,2,5,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,8,2,1,2,2,3,2,1,1,2,2,2,2,2,44,3876,3,1,3876
2,2018,1,47,596,4,912853,1,1,1,5,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,3,7,1,1,2,2,2,2,1,2,2,2,2,2,1,48,2842,8,1,2842
2,2018,1,47,596,4,912853,2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,3,2,1,2,1,1,1,1,1,2,1,2,2,1,53,2842,8,1,2842
2,2018,1,47,596,4,912853,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,7,2,1,1,2,3,2,2,1,2,2,2,2,2,52,2842,2,1,2842
2,2018,1,47,596,4,912853,4,1,1,5,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,4,2,2,1,2,2,3,2,1,1,2,2,2,2,1,59,2842,4,1,2842
2,2018,1,47,596,4,912853,5,1,2,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,5,8,1,1,1,2,3,2,1,1,2,2,2,2,2,64,2842,3,1,2842
2,2018,1,47,597,4,912925,1,1,2,5,5,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,3,3,2,2,1,2,3,2,2,2,2,2,2,2,2,39,3380,4,1,3380
2,2018,1,47,597,4,912925,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,1,1,2,3,2,2,2,1,2,2,2,1,29,3380,3,1,3380
2,2018,1,47,597,4,912925,3,1,1,5,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,5,8,1,1,1,1,2,1,1,1,1,1,2,2,1,43,3380,3,1,3380
2,2018,1,47,597,4,912925,4,1,2,1,5,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,6,2,2,1,2,1,3,2,1,2,2,2,2,2,2,32,3380,7,1,3380
2,2018,1,47,597,4,912925,5,1,2,5,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,3,2,2,2,2,2,2,2,1,48,3380,3,1,3380
2,2018,1,47,598,4,913010,1,1,2,5,5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,8,2,1,1,2,2,2,2,1,2,2,1,2,2,57,2850,4,1,2850
2,2018,1,47,598,4,913010,2,1,5,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,9,1,1,2,2,2,1,2,1,2,2,2,2,2,32,2850,6,1,2850
2,2018,1,47,598,4,913010,3,1,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,1,2,2,1,2,2,1,2,2,2,2,2,33,2850,6,1,2850
2,2018,1,47,598,4,913010,4,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,6,2,1,1,2,2,3,1,2,1,2,2,2,2,2,33,2850,7,1,2850
2,2018,1,47,598,4,913010,5,1,2,5,5,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,6,2,1,1,2,1,2,2,2,1,2,1,2,2,2,57,2850,5,1,2850
2,2018,1,47,599,4,913449,2,1,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,7,2,1,1,2,2,2,2,1,2,2,1,2,2,52,2999,4,1,2999
2,2018,1,47,599,4,913449,3,1,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,2,2,3,2,2,1,2,1,2,2,2,41,2999,5,1,2999
2,2018,1,47,599,4,913449,4,1,1,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,4,2,2,2,2,2,3,2,2,2,2,2,1,2,2,60,2999,5,1,2999
2,2018,1,47,599,4,913449,5,1,3,6,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,3,2,8,2,1,2,2,3,2,2,2,2,2,2,2,2,22,2999,4,1,2999
2,2018,1,47,600,4,913732,1,1,3,6,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,5,8,2,1,1,2,2,1,1,1,2,2,1,2,1,38,2701,8,1,2701
2,2018,1,47,600,4,913732,2,1,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,2,1,2,2,3,2,1,2,2,2,2,2,2,43,2701,5,1,2701
2,2018,1,47,600,4,913732,3,1,1,6,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,9,1,1,1,2,2,1,1,1,2,2,2,2,1,48,2701,1,1,2701
2,2018,1,47,600,4,913732,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,2,1,1,2,2,2,1,1,2,2,2,2,1,42,2701,1,1,2701
2,2018,1,47,600,4,913732,5,1,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,6,2,1,2,2,2,2,2,1,2,2,2,2,2,18,2701,5,1,2701
2,2018,1,46,601,4,913887,1,1,5,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,5,8,1,1,2,1,2,2,1,1,2,1,2,2,2,31,2802,8,1,2802
2,2018,1,46,601,4,913887,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,2,3,2,1,2,2,2,2,2,2,31,2802,6,1,2802
2,2018,1,46,601,4,913887,3,1,2,6,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,3,2,1,2,2,3,2,2,1,2,2,2,2,1,28,2802,5,1,2802
2,2018,1,46,601,4,913887,4,1,3,1,5,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,25,2802,5,1,2802
2,2018,1,46,601,4,913887,5,1,3,6,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,3,2,1,2,2,3,2,2,2,2,2,2,2,1,18,2802,4,1,2802
2,2018,1,47,602,4,914081,1,1,2,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,7,2,1,2,2,3,2,2,1,2,2,2,2,2,60,2775,4,1,2775
2,2018,1,47,602,4,914081,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,7,1,1,2,1,2,2,2,1,2,2,2,2,1,35,2775,2,1,2775
