FOLIO,VIV_SEL,HOGAR,N_REN,P2_3,SEXO,EDAD,TLOC,REGION,EST_DIS,UPM_DIS,FAC_HOG
163,1,1,2,2,2,40,1,3,5,39,1812
163,1,1,1,1,1,38,1,3,5,39,1812
164,2,1,1,1,1,26,1,3,5,39,1812
164,2,1,2,2,2,24,1,3,5,39,1812
164,2,1,3,3,2,7,1,3,5,39,1812
164,2,1,4,3,2,2,1,3,5,39,1812
165,3,1,1,1,1,54,1,3,5,39,1812
165,3,1,4,3,1,25,1,3,5,39,1812
165,3,1,3,3,2,30,1,3,5,39,1812
165,3,1,2,2,2,51,1,3,5,39,1812
166,4,1,5,3,1,16,1,3,5,39,1812
166,4,1,4,3,2,17,1,3,5,39,1812
166,4,1,3,3,1,20,1,3,5,39,1812
166,4,1,2,2,2,43,1,3,5,39,1812
166,4,1,1,1,1,51,1,3,5,39,1812
166,4,1,6,3,1,6,1,3,5,39,1812
167,5,1,1,1,1,57,1,3,5,39,1812
167,5,1,2,2,2,53,1,3,5,39,1812
167,5,1,3,3,2,15,1,3,5,39,1812
167,5,1,4,3,2,11,1,3,5,39,1812
168,2,1,1,1,1,33,1,3,4,40,1315
168,2,1,2,2,2,25,1,3,4,40,1315
169,3,1,1,1,1,51,1,3,4,40,1315
169,3,1,2,2,2,53,1,3,4,40,1315
169,3,1,3,3,2,16,1,3,4,40,1315
170,4,1,2,2,2,23,1,3,4,40,1315
170,4,1,1,1,1,22,1,3,4,40,1315
170,4,1,3,3,2,0,1,3,4,40,1315
171,5,1,2,2,2,34,1,3,4,40,1315
171,5,1,1,1,1,38,1,3,4,40,1315
171,5,1,3,3,2,15,1,3,4,40,1315
171,5,1,4,3,1,14,1,3,4,40,1315
172,1,1,1,1,1,34,1,3,3,41,1028
173,2,1,1,1,1,34,1,3,3,41,1028
174,3,1,1,1,2,40,1,3,3,41,1028
174,3,1,2,3,2,11,1,3,3,41,1028
175,4,1,1,1,2,55,1,3,3,41,1028
175,4,1,2,2,1,59,1,3,3,41,1028
176,5,1,1,1,2,32,1,3,3,41,1028
176,5,1,2,3,1,16,1,3,3,41,1028
176,5,1,3,3,1,13,1,3,3,41,1028
176,5,1,4,3,1,9,1,3,3,41,1028
177,1,1,1,1,1,28,1,3,3,42,1058
177,1,1,2,2,2,28,1,3,3,42,1058
177,1,1,5,3,1,4,1,3,3,42,1058
177,1,1,4,3,2,8,1,3,3,42,1058
177,1,1,3,3,2,12,1,3,3,42,1058
178,2,1,1,1,1,30,1,3,3,42,1058
178,2,1,2,2,2,30,1,3,3,42,1058
179,3,1,1,1,1,41,1,3,3,42,1058
180,4,1,3,2,2,19,1,3,3,42,1058
180,4,1,2,5,1,44,1,3,3,42,1058
180,4,1,4,3,1,1,1,3,3,42,1058
180,4,1,1,1,1,20,1,3,3,42,1058
181,5,1,3,3,1,14,1,3,3,42,1058
181,5,1,1,1,1,33,1,3,3,42,1058
181,5,1,5,3,1,9,1,3,3,42,1058
181,5,1,4,3,1,12,1,3,3,42,1058
181,5,1,2,2,2,29,1,3,3,42,1058
182,2,1,2,2,2,46,1,3,5,43,1423
182,2,1,1,1,1,39,1,3,5,43,1423
183,4,1,4,3,2,8,1,3,5,43,1423
183,4,1,3,3,2,14,1,3,5,43,1423
183,4,1,1,1,1,43,1,3,5,43,1423
183,4,1,2,2,2,38,1,3,5,43,1423
184,1,1,3,3,2,13,1,3,5,44,1627
184,1,1,2,2,2,33,1,3,5,44,1627
184,1,1,5,3,2,12,1,3,5,44,1627
184,1,1,4,3,2,13,1,3,5,44,1627
184,1,1,1,1,1,33,1,3,5,44,1627
185,2,1,2,3,1,25,1,3,5,44,1627
185,2,1,1,1,1,52,1,3,5,44,1627
185,2,1,3,5,2,24,1,3,5,44,1627
186,3,1,5,3,2,3,1,3,5,44,1627
186,3,1,4,3,2,11,1,3,5,44,1627
186,3,1,3,3,1,13,1,3,5,44,1627
186,3,1,2,2,2,36,1,3,5,44,1627
186,3,1,1,1,1,36,1,3,5,44,1627
187,4,1,1,1,1,39,1,3,5,44,1627
188,5,1,1,1,1,41,1,3,5,44,1627
189,1,1,3,3,1,8,2,3,6,45,885
189,1,1,4,3,2,5,2,3,6,45,885
189,1,1,5,3,2,3,2,3,6,45,885
189,1,2,1,1,2,65,2,3,6,45,885
189,1,2,3,3,2,34,2,3,6,45,885
189,1,2,7,3,1,30,2,3,6,45,885
189,1,2,9,4,2,4,2,3,6,45,885
189,1,2,10,4,1,13,2,3,6,45,885
189,1,2,11,4,2,3,2,3,6,45,885
189,1,1,2,2,2,37,2,3,6,45,885
189,1,1,1,1,1,40,2,3,6,45,885
189,1,2,2,3,1,38,2,3,6,45,885
190,2,1,1,1,2,63,2,3,6,45,885
190,2,1,2,3,1,34,2,3,6,45,885
191,3,1,3,3,2,19,2,3,6,45,885
191,3,1,4,3,2,15,2,3,6,45,885
191,3,1,5,3,2,9,2,3,6,45,885
191,3,1,6,3,2,5,2,3,6,45,885
191,3,1,7,3,1,3,2,3,6,45,885
191,3,1,2,3,1,20,2,3,6,45,885
191,3,1,1,1,2,39,2,3,6,45,885
191,3,1,8,4,2,1,2,3,6,45,885
192,4,1,1,1,1,57,2,3,6,45,885
192,4,1,2,2,2,55,2,3,6,45,885
192,4,1,3,3,2,30,2,3,6,45,885
192,4,1,4,3,1,24,2,3,6,45,885
192,4,1,5,4,1,9,2,3,6,45,885
192,4,1,6,4,1,8,2,3,6,45,885
193,5,1,1,1,1,82,2,3,6,45,885
193,5,1,2,2,2,76,2,3,6,45,885
193,5,1,3,3,2,48,2,3,6,45,885
194,1,1,1,1,1,40,2,3,6,46,968
194,1,1,4,3,2,2,2,3,6,46,968
194,1,1,3,3,2,10,2,3,6,46,968
194,1,1,2,2,2,37,2,3,6,46,968
195,2,1,2,2,1,56,2,3,6,46,968
195,2,1,1,1,2,55,2,3,6,46,968
196,3,1,1,1,1,79,2,3,6,46,968
197,5,1,4,4,2,14,2,3,6,46,968
197,5,1,3,4,1,8,2,3,6,46,968
197,5,1,2,2,2,58,2,3,6,46,968
197,5,1,1,1,1,65,2,3,6,46,968
198,1,1,1,1,2,81,2,3,1,47,1209
199,2,1,6,4,1,17,2,3,1,47,1209
199,2,1,7,4,1,10,2,3,1,47,1209
199,2,1,8,4,2,3,2,3,1,47,1209
199,2,1,5,4,1,17,2,3,1,47,1209
199,2,1,4,3,1,38,2,3,1,47,1209
199,2,1,3,5,2,36,2,3,1,47,1209
199,2,1,2,3,2,40,2,3,1,47,1209
199,2,1,9,4,2,6,2,3,1,47,1209
199,2,1,1,1,2,74,2,3,1,47,1209
200,3,1,1,1,2,81,2,3,1,47,1209
201,4,1,3,4,1,15,2,3,1,47,1209
201,4,1,2,3,1,37,2,3,1,47,1209
201,4,1,1,1,2,59,2,3,1,47,1209
201,4,1,4,4,1,12,2,3,1,47,1209
202,5,1,1,1,1,38,2,3,1,47,1209
202,5,1,2,2,2,31,2,3,1,47,1209
202,5,1,3,3,1,11,2,3,1,47,1209
203,6,1,1,1,1,45,2,3,1,47,1209
203,6,1,2,2,2,40,2,3,1,47,1209
203,6,1,3,3,2,17,2,3,1,47,1209
203,6,1,4,3,1,13,2,3,1,47,1209
203,6,1,5,3,2,10,2,3,1,47,1209
204,7,1,4,4,2,13,2,3,1,47,1209
204,7,1,3,3,2,38,2,3,1,47,1209
204,7,1,2,3,2,56,2,3,1,47,1209
204,7,1,1,1,2,80,2,3,1,47,1209
204,7,1,5,4,2,4,2,3,1,47,1209
205,8,1,1,1,2,65,2,3,1,47,1209
205,8,1,2,3,2,35,2,3,1,47,1209
205,8,1,3,4,2,16,2,3,1,47,1209
205,8,1,4,4,2,16,2,3,1,47,1209
205,8,1,5,4,2,7,2,3,1,47,1209
205,8,1,6,4,2,3,2,3,1,47,1209
206,9,1,1,1,1,75,2,3,1,47,1209
207,10,1,1,1,2,73,2,3,1,47,1209
207,10,1,2,3,2,36,2,3,1,47,1209
207,10,1,3,3,2,38,2,3,1,47,1209
208,11,1,1,1,1,58,2,3,1,47,1209
208,11,1,2,2,2,55,2,3,1,47,1209
208,11,1,3,3,1,25,2,3,1,47,1209
208,11,1,4,5,2,23,2,3,1,47,1209
209,13,1,1,1,1,54,2,3,1,47,1209
209,13,1,2,2,2,48,2,3,1,47,1209
209,13,1,3,3,1,24,2,3,1,47,1209
210,14,1,1,1,2,69,2,3,1,47,1209
211,15,1,2,2,1,60,2,3,1,47,1209
211,15,1,1,1,2,59,2,3,1,47,1209
211,15,1,10,4,2,2,2,3,1,47,1209
211,15,1,4,3,2,27,2,3,1,47,1209
211,15,1,5,3,1,23,2,3,1,47,1209
211,15,1,3,3,1,30,2,3,1,47,1209
211,15,1,9,4,2,1,2,3,1,47,1209
211,15,1,8,4,2,3,2,3,1,47,1209
211,15,1,7,3,1,19,2,3,1,47,1209
211,15,1,6,3,2,20,2,3,1,47,1209
212,16,1,1,1,2,30,2,3,1,47,1209
212,16,1,2,3,2,8,2,3,1,47,1209
213,17,1,1,1,2,70,2,3,1,47,1209
214,18,2,2,2,2,65,2,3,1,47,1209
214,18,1,4,5,1,58,2,3,1,47,1209
214,18,1,5,5,2,23,2,3,1,47,1209
214,18,2,1,1,1,52,2,3,1,47,1209
214,18,1,3,5,2,60,2,3,1,47,1209
214,18,1,2,5,2,62,2,3,1,47,1209
214,18,1,1,1,2,68,2,3,1,47,1209
215,19,1,1,1,2,28,2,3,1,47,1209
215,19,1,2,3,2,1,2,3,1,47,1209
216,20,1,2,3,1,20,2,3,1,47,1209
216,20,1,1,1,2,50,2,3,1,47,1209
216,20,2,1,1,2,78,2,3,1,47,1209
217,1,1,1,1,1,37,3,3,6,48,1108
217,1,1,2,2,2,39,3,3,6,48,1108
217,1,1,3,3,2,15,3,3,6,48,1108
217,1,1,5,3,2,7,3,3,6,48,1108
217,1,1,6,3,1,6,3,3,6,48,1108
217,1,1,7,3,2,1,3,3,6,48,1108
217,1,1,4,3,2,9,3,3,6,48,1108
218,2,1,2,2,1,74,3,3,6,48,1108
218,2,1,1,1,2,74,3,3,6,48,1108
218,2,1,3,4,1,12,3,3,6,48,1108
219,3,1,1,1,1,40,3,3,6,48,1108
219,3,1,2,2,2,37,3,3,6,48,1108
219,3,1,3,3,1,18,3,3,6,48,1108
219,3,1,4,3,1,7,3,3,6,48,1108
219,3,1,5,3,1,2,3,3,6,48,1108
220,4,1,1,1,2,54,3,3,6,48,1108
220,4,1,2,2,1,59,3,3,6,48,1108
220,4,1,3,3,1,27,3,3,6,48,1108
220,4,1,4,5,2,19,3,3,6,48,1108
221,5,1,1,1,1,65,3,3,6,48,1108
221,5,1,2,2,2,65,3,3,6,48,1108
222,1,1,1,1,1,36,3,3,1,49,1466
222,1,1,2,2,2,34,3,3,1,49,1466
222,1,1,4,3,1,11,3,3,1,49,1466
222,1,1,3,3,2,14,3,3,1,49,1466
223,2,1,1,1,1,89,3,3,1,49,1466
223,2,1,2,2,2,83,3,3,1,49,1466
224,3,1,1,1,1,47,3,3,1,49,1466
224,3,1,3,3,1,11,3,3,1,49,1466
224,3,1,2,2,2,36,3,3,1,49,1466
224,3,1,4,3,2,9,3,3,1,49,1466
225,4,1,1,1,1,43,3,3,1,49,1466
225,4,1,2,2,2,41,3,3,1,49,1466
225,4,1,4,3,2,12,3,3,1,49,1466
225,4,1,3,3,2,15,3,3,1,49,1466
226,5,1,1,1,1,34,3,3,1,49,1466
226,5,1,2,2,2,32,3,3,1,49,1466
226,5,1,3,3,2,16,3,3,1,49,1466
226,5,1,4,3,1,14,3,3,1,49,1466
226,5,1,5,3,2,12,3,3,1,49,1466
226,5,1,6,3,2,2,3,3,1,49,1466
227,6,1,1,1,1,58,3,3,1,49,1466
227,6,1,2,2,2,49,3,3,1,49,1466
227,6,1,5,3,1,16,3,3,1,49,1466
227,6,1,4,3,1,19,3,3,1,49,1466
227,6,1,3,3,2,21,3,3,1,49,1466
228,7,1,1,1,1,67,3,3,1,49,1466
229,8,1,1,1,1,31,3,3,1,49,1466
229,8,1,2,2,2,26,3,3,1,49,1466
229,8,1,3,3,1,3,3,3,1,49,1466
230,9,1,1,1,1,49,3,3,1,49,1466
230,9,1,2,2,2,46,3,3,1,49,1466
230,9,1,4,3,2,15,3,3,1,49,1466
230,9,1,3,3,2,20,3,3,1,49,1466
231,10,1,2,2,2,69,3,3,1,49,1466
231,10,1,3,3,2,26,3,3,1,49,1466
231,10,1,4,4,1,9,3,3,1,49,1466
231,10,1,1,1,1,74,3,3,1,49,1466
232,11,1,4,4,1,8,3,3,1,49,1466
232,11,1,3,3,2,29,3,3,1,49,1466
232,11,1,2,2,2,56,3,3,1,49,1466
232,11,1,5,4,2,4,3,3,1,49,1466
232,11,1,1,1,1,59,3,3,1,49,1466
233,12,1,1,1,1,70,3,3,1,49,1466
234,13,1,4,3,2,1,3,3,1,49,1466
234,13,1,3,3,1,3,3,3,1,49,1466
234,13,1,1,1,1,23,3,3,1,49,1466
234,13,1,2,2,2,21,3,3,1,49,1466
235,14,1,4,3,1,13,3,3,1,49,1466
235,14,1,3,3,2,18,3,3,1,49,1466
235,14,1,2,2,2,56,3,3,1,49,1466
235,14,1,1,1,1,58,3,3,1,49,1466
236,15,1,5,5,1,10,3,3,1,49,1466
236,15,1,2,2,2,42,3,3,1,49,1466
236,15,1,3,5,2,16,3,3,1,49,1466
236,15,1,4,5,2,13,3,3,1,49,1466
236,15,1,1,1,1,33,3,3,1,49,1466
237,16,1,1,1,1,46,3,3,1,49,1466
237,16,1,2,5,2,49,3,3,1,49,1466
237,16,1,3,5,2,86,3,3,1,49,1466
238,17,1,5,3,1,14,3,3,1,49,1466
238,17,1,2,3,1,20,3,3,1,49,1466
238,17,1,6,3,2,9,3,3,1,49,1466
238,17,1,1,1,2,40,3,3,1,49,1466
238,17,1,7,4,1,2,3,3,1,49,1466
238,17,1,3,5,2,19,3,3,1,49,1466
238,17,1,4,3,2,19,3,3,1,49,1466
239,18,1,4,3,2,14,3,3,1,49,1466
239,18,1,2,2,2,36,3,3,1,49,1466
239,18,1,1,1,1,37,3,3,1,49,1466
239,18,1,3,3,2,17,3,3,1,49,1466
240,19,1,2,2,2,31,3,3,1,49,1466
240,19,1,3,3,1,8,3,3,1,49,1466
240,19,1,1,1,1,28,3,3,1,49,1466
241,20,1,4,3,1,15,3,3,1,49,1466
241,20,1,2,2,1,39,3,3,1,49,1466
241,20,1,1,1,2,36,3,3,1,49,1466
241,20,1,5,3,2,13,3,3,1,49,1466
241,20,1,7,3,1,9,3,3,1,49,1466
241,20,1,6,3,2,11,3,3,1,49,1466
241,20,1,3,3,1,16,3,3,1,49,1466
242,1,1,2,2,2,30,4,3,2,50,777
242,1,1,4,3,1,2,4,3,2,50,777
242,1,1,3,3,1,4,4,3,2,50,777
242,1,1,1,1,1,31,4,3,2,50,777
243,2,1,2,4,1,20,4,3,2,50,777
243,2,1,1,1,2,81,4,3,2,50,777
243,2,1,3,3,2,45,4,3,2,50,777
244,3,1,2,3,2,17,4,3,2,50,777
244,3,1,1,1,2,40,4,3,2,50,777
244,3,1,3,3,1,12,4,3,2,50,777
245,4,1,4,3,1,5,4,3,2,50,777
245,4,1,3,3,1,6,4,3,2,50,777
245,4,1,2,2,1,24,4,3,2,50,777
245,4,1,1,1,2,23,4,3,2,50,777
246,5,1,4,3,1,14,4,3,2,50,777
246,5,1,3,3,1,18,4,3,2,50,777
246,5,1,2,2,2,45,4,3,2,50,777
246,5,1,1,1,1,48,4,3,2,50,777
247,6,1,3,3,1,10,4,3,2,50,777
247,6,1,1,1,1,57,4,3,2,50,777
247,6,1,2,2,2,39,4,3,2,50,777
247,6,1,4,3,1,4,4,3,2,50,777
248,7,1,4,3,2,5,4,3,2,50,777
248,7,1,3,3,2,7,4,3,2,50,777
248,7,1,2,2,2,26,4,3,2,50,777
248,7,1,1,1,1,27,4,3,2,50,777
248,7,1,5,3,2,0,4,3,2,50,777
249,8,1,2,3,2,21,4,3,2,50,777
249,8,1,4,3,2,12,4,3,2,50,777
249,8,1,1,1,2,46,4,3,2,50,777
249,8,1,3,3,2,20,4,3,2,50,777
250,9,1,1,1,2,32,4,3,2,50,777
250,9,1,2,2,1,27,4,3,2,50,777
250,9,1,3,3,2,7,4,3,2,50,777
250,9,1,4,3,2,1,4,3,2,50,777
250,9,1,5,3,2,0,4,3,2,50,777
251,10,1,3,3,1,13,4,3,2,50,777
251,10,1,2,3,1,15,4,3,2,50,777
251,10,1,1,1,2,36,4,3,2,50,777
251,10,1,4,3,2,6,4,3,2,50,777
252,11,1,1,1,1,60,4,3,2,50,777
252,11,1,2,3,1,26,4,3,2,50,777
252,11,1,3,5,2,26,4,3,2,50,777
252,11,1,4,4,1,8,4,3,2,50,777
252,11,1,5,4,1,3,4,3,2,50,777
252,11,1,6,4,1,2,4,3,2,50,777
253,12,1,1,1,2,49,4,3,2,50,777
253,12,1,2,3,2,14,4,3,2,50,777
253,12,1,3,3,2,6,4,3,2,50,777
254,13,1,3,6,1,16,4,3,2,50,777
254,13,1,2,2,2,37,4,3,2,50,777
254,13,1,1,1,1,47,4,3,2,50,777
254,13,1,4,6,2,14,4,3,2,50,777
254,13,1,6,3,2,9,4,3,2,50,777
254,13,1,5,6,2,10,4,3,2,50,777
255,14,1,3,3,2,21,4,3,2,50,777
255,14,1,2,3,1,22,4,3,2,50,777
255,14,1,1,1,2,43,4,3,2,50,777
255,14,1,4,3,1,19,4,3,2,50,777
255,14,1,5,3,2,17,4,3,2,50,777
255,14,1,6,3,1,3,4,3,2,50,777
256,15,1,3,3,1,25,4,3,2,50,777
256,15,1,2,2,2,60,4,3,2,50,777
256,15,1,1,1,1,63,4,3,2,50,777
256,15,1,4,4,2,11,4,3,2,50,777
257,16,1,1,1,2,68,4,3,2,50,777
257,16,1,2,2,1,72,4,3,2,50,777
257,16,1,3,3,2,47,4,3,2,50,777
258,18,1,1,1,1,65,4,3,2,50,777
258,18,1,2,2,2,65,4,3,2,50,777
259,19,1,1,1,2,61,4,3,2,50,777
259,19,1,3,4,2,14,4,3,2,50,777
259,19,1,2,3,2,26,4,3,2,50,777
259,19,1,4,4,1,1,4,3,2,50,777
260,20,1,1,1,2,57,4,3,2,50,777
261,1,1,1,1,1,30,4,3,2,51,1070
261,1,1,2,2,2,30,4,3,2,51,1070
261,1,1,3,6,1,31,4,3,2,51,1070
262,2,1,1,1,1,45,4,3,2,51,1070
262,2,1,3,3,2,16,4,3,2,51,1070
262,2,1,2,2,2,43,4,3,2,51,1070
263,3,1,1,1,1,40,4,3,2,51,1070
263,3,1,2,6,1,45,4,3,2,51,1070
264,4,1,1,1,1,46,4,3,2,51,1070
264,4,1,2,2,2,46,4,3,2,51,1070
264,4,1,3,3,2,13,4,3,2,51,1070
264,4,1,4,3,2,12,4,3,2,51,1070
264,4,1,5,3,2,10,4,3,2,51,1070
265,5,1,1,1,1,28,4,3,2,51,1070
265,5,1,2,2,2,28,4,3,2,51,1070
265,5,1,3,3,1,1,4,3,2,51,1070
265,5,1,4,3,2,0,4,3,2,51,1070
266,6,1,1,1,1,32,4,3,2,51,1070
266,6,1,2,2,2,27,4,3,2,51,1070
266,6,1,3,3,2,3,4,3,2,51,1070
267,7,1,1,1,1,43,4,3,2,51,1070
267,7,1,2,2,2,47,4,3,2,51,1070
267,7,1,3,3,1,9,4,3,2,51,1070
268,8,1,1,1,1,41,4,3,2,51,1070
268,8,1,2,2,2,28,4,3,2,51,1070
268,8,1,3,3,1,2,4,3,2,51,1070
269,10,1,1,1,1,36,4,3,2,51,1070
269,10,1,2,2,2,33,4,3,2,51,1070
269,10,1,3,5,1,59,4,3,2,51,1070
269,10,1,4,3,1,2,4,3,2,51,1070
270,11,1,1,1,2,45,4,3,2,51,1070
270,11,1,2,3,1,25,4,3,2,51,1070
271,12,1,1,1,2,46,4,3,2,51,1070
271,12,1,2,3,1,8,4,3,2,51,1070
272,13,1,1,1,1,60,4,3,2,51,1070
272,13,1,2,5,1,28,4,3,2,51,1070
272,13,1,6,4,1,2,4,3,2,51,1070
272,13,1,3,3,2,26,4,3,2,51,1070
272,13,1,4,4,1,4,4,3,2,51,1070
272,13,1,5,4,2,3,4,3,2,51,1070
273,14,1,1,1,1,67,4,3,2,51,1070
273,14,1,2,2,2,68,4,3,2,51,1070
274,16,1,1,1,1,39,4,3,2,51,1070
274,16,1,2,2,2,38,4,3,2,51,1070
275,17,1,1,1,1,62,4,3,2,51,1070
275,17,1,2,5,1,40,4,3,2,51,1070
275,17,1,3,5,2,65,4,3,2,51,1070
276,18,1,1,1,2,46,4,3,2,51,1070
276,18,1,2,3,1,10,4,3,2,51,1070
277,19,1,1,1,2,54,4,3,2,51,1070
278,20,1,1,1,1,40,4,3,2,51,1070
278,20,1,2,2,2,45,4,3,2,51,1070
279,1,1,1,1,1,60,4,3,2,52,955
279,1,1,2,2,2,60,4,3,2,52,955
279,1,1,3,3,2,29,4,3,2,52,955
279,1,1,4,3,2,10,4,3,2,52,955
279,1,1,5,4,2,7,4,3,2,52,955
280,2,1,1,1,1,30,4,3,2,52,955
280,2,1,2,2,2,21,4,3,2,52,955
281,3,1,2,2,2,46,4,3,2,52,955
281,3,1,3,3,2,13,4,3,2,52,955
281,3,1,1,1,1,45,4,3,2,52,955
282,4,1,4,4,1,16,4,3,2,52,955
282,4,1,1,1,2,61,4,3,2,52,955
282,4,1,2,2,1,65,4,3,2,52,955
282,4,1,3,4,1,19,4,3,2,52,955
283,5,1,3,3,2,22,4,3,2,52,955
283,5,1,4,4,1,5,4,3,2,52,955
283,5,1,2,2,2,49,4,3,2,52,955
283,5,1,1,1,1,46,4,3,2,52,955
284,6,1,2,2,2,25,4,3,2,52,955
284,6,1,3,3,2,5,4,3,2,52,955
284,6,1,4,3,1,0,4,3,2,52,955
284,6,1,1,1,1,27,4,3,2,52,955
285,7,1,2,2,2,46,4,3,2,52,955
285,7,1,1,1,1,49,4,3,2,52,955
285,7,1,3,3,1,20,4,3,2,52,955
286,8,1,1,1,1,77,4,3,2,52,955
286,8,1,2,2,2,76,4,3,2,52,955
287,9,1,1,1,2,34,4,3,2,52,955
287,9,1,2,3,1,17,4,3,2,52,955
287,9,1,3,3,2,15,4,3,2,52,955
288,10,1,2,2,2,32,4,3,2,52,955
288,10,1,3,3,2,15,4,3,2,52,955
288,10,1,4,3,1,12,4,3,2,52,955
288,10,1,5,3,2,4,4,3,2,52,955
288,10,1,1,1,1,37,4,3,2,52,955
289,11,1,2,3,2,23,4,3,2,52,955
289,11,1,1,1,2,50,4,3,2,52,955
289,11,1,3,3,1,20,4,3,2,52,955
289,11,1,4,3,2,12,4,3,2,52,955
290,12,1,7,4,1,2,4,3,2,52,955
290,12,1,6,4,2,7,4,3,2,52,955
290,12,1,5,4,2,7,4,3,2,52,955
290,12,1,4,4,2,12,4,3,2,52,955
290,12,1,3,3,2,26,4,3,2,52,955
290,12,1,2,2,2,47,4,3,2,52,955
290,12,1,1,1,1,68,4,3,2,52,955
291,13,1,1,1,1,53,4,3,2,52,955
291,13,1,2,2,2,50,4,3,2,52,955
291,13,1,5,4,2,9,4,3,2,52,955
291,13,1,4,3,2,19,4,3,2,52,955
291,13,1,3,3,2,29,4,3,2,52,955
292,14,1,1,1,2,46,4,3,2,52,955
292,14,1,2,3,1,19,4,3,2,52,955
293,15,1,3,3,1,18,4,3,2,52,955
293,15,1,2,2,2,42,4,3,2,52,955
293,15,1,1,1,1,48,4,3,2,52,955
293,15,1,4,3,2,14,4,3,2,52,955
294,16,2,1,1,1,28,4,3,2,52,955
294,16,1,6,3,2,5,4,3,2,52,955
294,16,1,5,3,1,9,4,3,2,52,955
294,16,1,4,3,2,22,4,3,2,52,955
294,16,1,3,3,1,14,4,3,2,52,955
294,16,1,2,2,2,46,4,3,2,52,955
294,16,1,1,1,1,47,4,3,2,52,955
294,16,2,2,2,2,31,4,3,2,52,955
294,16,2,5,3,2,0,4,3,2,52,955
294,16,2,4,3,2,2,4,3,2,52,955
294,16,2,3,5,1,11,4,3,2,52,955
295,17,1,4,3,2,10,4,3,2,52,955
295,17,1,3,3,1,14,4,3,2,52,955
295,17,1,2,3,1,16,4,3,2,52,955
295,17,1,1,1,2,42,4,3,2,52,955
296,18,1,4,3,1,37,4,3,2,52,955
296,18,1,3,5,1,25,4,3,2,52,955
296,18,1,2,2,2,63,4,3,2,52,955
296,18,1,5,3,2,24,4,3,2,52,955
296,18,1,1,1,1,65,4,3,2,52,955
297,19,1,1,1,2,46,4,3,2,52,955
297,19,1,2,3,2,21,4,3,2,52,955
297,19,1,4,3,2,9,4,3,2,52,955
297,19,1,3,3,2,16,4,3,2,52,955
298,20,1,2,2,2,59,4,3,2,52,955
298,20,1,1,1,1,59,4,3,2,52,955
298,20,1,3,3,1,29,4,3,2,52,955
299,2,1,3,3,2,21,4,3,2,53,826
299,2,1,4,3,2,18,4,3,2,53,826
299,2,1,5,3,2,14,4,3,2,53,826
299,2,1,6,3,2,8,4,3,2,53,826
299,2,1,1,1,1,44,4,3,2,53,826
299,2,1,2,2,2,40,4,3,2,53,826
300,3,1,1,1,1,29,4,3,2,53,826
301,4,1,1,1,1,30,4,3,2,53,826
301,4,1,2,2,2,26,4,3,2,53,826
301,4,1,3,3,2,8,4,3,2,53,826
301,4,1,4,3,2,0,4,3,2,53,826
302,5,1,1,1,1,29,4,3,2,53,826
302,5,1,2,2,2,31,4,3,2,53,826
302,5,1,3,3,2,2,4,3,2,53,826
303,7,1,1,1,2,74,4,3,2,53,826
303,7,1,2,5,1,83,4,3,2,53,826
304,8,1,1,1,2,71,4,3,2,53,826
304,8,1,2,3,2,36,4,3,2,53,826
304,8,1,3,3,1,52,4,3,2,53,826
304,8,1,4,3,1,46,4,3,2,53,826
305,9,1,1,1,2,53,4,3,2,53,826
305,9,1,4,4,1,5,4,3,2,53,826
305,9,1,3,5,2,23,4,3,2,53,826
305,9,1,2,3,1,25,4,3,2,53,826
306,10,1,1,1,1,49,4,3,2,53,826
306,10,1,2,2,2,48,4,3,2,53,826
306,10,1,3,3,2,20,4,3,2,53,826
306,10,1,4,3,2,9,4,3,2,53,826
307,11,1,1,1,1,47,4,3,2,53,826
307,11,1,2,2,2,45,4,3,2,53,826
307,11,1,3,3,1,25,4,3,2,53,826
308,12,1,1,1,1,40,4,3,2,53,826
309,13,1,3,5,2,5,4,3,2,53,826
309,13,1,2,2,2,27,4,3,2,53,826
309,13,1,1,1,1,27,4,3,2,53,826
309,13,1,4,3,1,3,4,3,2,53,826
310,14,1,1,1,1,28,4,3,2,53,826
310,14,1,2,2,2,26,4,3,2,53,826
310,14,1,3,3,1,7,4,3,2,53,826
311,15,1,4,3,2,11,4,3,2,53,826
311,15,1,3,3,2,14,4,3,2,53,826
311,15,1,1,1,1,40,4,3,2,53,826
311,15,1,2,2,2,41,4,3,2,53,826
312,16,1,6,3,2,4,4,3,2,53,826
312,16,1,5,3,1,6,4,3,2,53,826
312,16,1,4,3,2,12,4,3,2,53,826
312,16,1,1,1,1,48,4,3,2,53,826
312,16,1,2,2,2,37,4,3,2,53,826
312,16,1,3,3,1,13,4,3,2,53,826
313,17,1,1,1,1,29,4,3,2,53,826
313,17,1,3,3,1,4,4,3,2,53,826
313,17,1,2,2,2,31,4,3,2,53,826
314,18,1,1,1,1,48,4,3,2,53,826
314,18,1,3,5,2,17,4,3,2,53,826
314,18,1,2,3,1,20,4,3,2,53,826
314,18,1,4,4,1,2,4,3,2,53,826
315,19,1,1,1,1,53,4,3,2,53,826
316,20,1,3,3,1,27,4,3,2,53,826
316,20,1,1,1,2,98,4,3,2,53,826
316,20,1,2,3,2,23,4,3,2,53,826
317,2,1,1,1,1,26,1,1,11,54,1984
317,2,1,2,5,2,54,1,1,11,54,1984
