"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"3009675","20","1","2","29","1","5","3","166","1826","11568","6","2","3","1","6","1","1","2","1","2","2","1","2","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","2","2","2","3","2","2","1","1","2","2","2","1","2","2","2","2","0","0","0","0","1","1","1","1","1","2","2","2","2","2","1","1","9","1","1","9","1","2","9","9","2","2","9","1","2","1"
"3010340","1","1","2","32","2","5","3","169","1827","13737","6","2","2","1","1","2","5","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","2","1","3","2","2","2","2","2","1","1","1","1","1","9","1","2","2","2","2","2","1","2","4","1"
"3010340","2","1","3","28","2","5","3","169","1827","10617","5","8","3","1","2","2","1","2","1","1","1","1","2","1","2","2","2","1","1","1","2","1","1","1","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","2","0","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","1","2","3","1"
"3010340","3","1","2","22","2","5","3","169","1827","10617","2","8","5","1","6","0","4","2","2","2","1","1","2","1","2","1","2","1","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","1","1","1","1","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","2","9","9","1","1","1","2","2","1","1","1","2","2","2","1"
"3010340","4","1","1","50","1","5","3","169","1827","7266","5","8","1","1","2","3","1","1","1","2","2","1","1","2","2","2","1","1","1","3","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","0","0","1","0","0","1","1","1","3","1","1","1","2","2","1","1","9","1","1","1","1","1","1","2","2","1","2","2","1","1"
"3010340","5","1","1","35","2","5","3","169","1827","6869","3","3","1","1","5","3","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","0","0","0","0","1","1","1","1","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","4","1"
"3061095","1","1","2","64","2","5","4","167","1828","22261","0","0","2","2","5","0","5","2","2","2","2","1","2","2","2","1","2","1","1","3","9","1","1","1","2","2","2","2","1","1","1","1","2","3","2","2","2","2","2","1","2","2","2","2","2","2","0","0","0","0","1","1","9","9","9","2","2","2","2","2","1","1","9","9","1","9","1","1","2","1","2","1","1","2","4","1"
"3061095","2","1","2","21","1","5","4","167","1828","10694","6","2","5","1","6","0","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","2","2","3","1","2","1","2","2","1","1","9","9","1","1","1","1","2","2","1","1","2","2","2","1"
"3061095","3","1","2","23","2","5","4","167","1828","9383","1","6","2","1","1","0","5","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","3","2","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","9","9","3","4","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","4","1"
"3061095","4","1","1","64","1","5","4","167","1828","9753","4","2","1","2","5","1","1","2","1","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","9","9","3","2","1","2","1","2","1","1","9","9","1","1","1","1","2","2","1","2","2","2","2","1"
"3061095","5","1","1","34","1","5","4","167","1828","13819","2","3","1","1","5","6","1","1","2","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","1","1","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","1","2","2","1","1","9","9","1","1","1","2","1","1","1","1","1","2","4","1"
"3061095","6","1","5","53","1","5","4","167","1828","19263","0","0","2","1","5","4","1","2","2","2","2","1","2","2","2","2","2","1","1","3","9","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","1","1","1","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","9","2","1","2","2","2","1","1","9","9","1","9","1","1","2","1","2","2","1","2","5","1"
"3061095","7","1","4","21","1","5","4","167","1828","21388","3","6","3","1","6","0","1","2","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","1","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","1","1","2","4","1"
"3061095","8","1","3","28","2","5","4","167","1828","18767","3","3","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","1","1","1","3","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","1","2","1","1","9","1","1","1","1","1","2","1","2","2","1","2","8","1"
"3061095","9","1","3","18","2","5","4","167","1828","4692","1","7","4","1","6","3","1","1","1","1","1","1","2","1","2","2","2","1","1","3","1","1","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","2","3","2","2","2","2","2","1","1","9","9","9","1","1","2","2","1","1","2","2","2","4","1"
"3061095","10","1","4","21","2","5","4","167","1828","18767","6","2","5","1","1","2","5","1","1","2","2","1","2","2","2","2","2","1","2","3","2","2","1","1","2","1","2","2","2","1","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","0","0","0","0","1","1","3","9","3","1","2","2","2","2","1","1","9","9","1","9","1","1","2","1","2","2","1","2","6","1"
"3061095","11","1","3","35","1","5","4","167","1828","20728","6","2","3","1","6","2","1","1","1","2","2","2","2","2","2","2","2","1","1","2","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","0","0","0","0","1","1","1","1","3","2","2","1","1","2","1","1","9","1","1","1","1","2","1","2","1","1","2","2","3","1"
"3061095","12","1","2","34","2","5","4","167","1828","12140","3","3","2","1","5","2","5","2","2","2","2","1","2","1","2","2","2","1","1","1","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","9","9","1","1","1","1","2","2","9","2","2","1","2","4","1"
"3061095","13","1","1","52","1","5","4","167","1828","19263","2","2","1","2","5","3","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","1","1","2","2","1","1","2","2","1","1","9","1","1","1","9","2","9","1","2","2","1","9","4","1"
"3061095","14","1","2","28","1","5","4","167","1828","10694","1","6","3","1","6","1","1","2","1","1","1","1","2","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","3","2","2","2","1","2","1","1","1","2","2","2","2","0","0","1","0","0","1","1","1","3","2","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","9","2","1"
"3061095","15","1","2","33","2","5","4","167","1828","12140","3","3","2","1","1","3","5","2","2","2","1","1","1","2","2","2","2","1","1","1","1","9","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","0","0","0","0","1","1","9","9","1","2","2","1","2","2","1","1","9","9","1","1","9","2","2","9","2","2","1","9","6","2"
"3061095","15","2","2","60","2","5","4","167","1828","11131","3","2","2","2","5","0","5","2","1","2","2","1","2","2","2","1","2","1","1","3","2","1","1","1","2","1","1","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","3","2","2","1","2","1","1","9","1","1","1","1","2","2","2","2","1","1","9","6","2"
"3061095","16","1","2","43","2","5","4","167","1828","20799","6","2","2","2","5","3","5","2","2","2","2","1","2","2","2","2","2","1","1","2","3","1","2","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","9","3","2","2","2","2","1","9","9","9","1","9","1","2","2","1","2","2","1","9","5","1"
"3061095","17","1","2","36","2","5","4","167","1828","12140","6","2","2","2","5","3","5","2","2","2","2","2","2","2","1","2","2","2","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","2","2","2","2","2","2","1","9","9","9","9","9","1","2","2","9","9","2","9","9","5","1"
"3061095","18","1","2","38","1","5","4","167","1828","20728","2","3","3","1","5","5","1","2","2","1","1","1","2","2","2","2","2","2","2","2","3","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","1","2","2","1","8","9","1","1","1","9","2","1","9","2","1","2","9","6","1"
"3061095","19","1","4","20","2","5","4","167","1828","18767","3","6","5","1","1","1","5","2","1","2","1","1","2","1","2","1","2","2","1","3","2","1","2","2","2","1","2","1","2","1","2","2","2","3","2","2","2","2","2","1","1","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","3","9","9","1","1","1","1","2","1","2","1","1","2","6","1"
"3061095","21","1","2","33","2","5","4","167","1828","12140","6","2","2","2","5","3","1","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","1","9","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","5","1"
"3061095","22","1","2","48","2","5","4","167","1828","13866","6","2","2","1","5","0","5","1","2","2","1","1","2","2","2","1","2","2","2","3","1","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","9","9","9","3","2","1","2","2","2","1","1","9","1","1","9","1","2","2","1","2","9","9","2","2","1"
"3061095","23","1","1","41","1","5","4","167","1828","13416","3","3","1","1","5","3","1","1","1","1","2","1","2","1","2","1","2","1","1","3","1","1","1","1","2","1","2","1","2","1","1","1","1","1","2","2","2","2","2","1","1","1","2","2","1","2","1","0","0","0","0","1","1","2","3","2","1","1","1","2","1","1","9","1","1","1","1","2","1","2","2","1","1","2","4","1"
"3061586","2","1","3","18","1","5","4","167","1829","19448","3","3","3","1","6","0","1","2","1","1","1","1","2","1","2","1","2","1","1","3","2","1","2","2","2","2","2","1","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","2","2","1","1","2","6","1"
"3061586","3","1","1","52","1","5","4","167","1829","23355","1","2","1","1","5","2","1","2","2","2","2","1","2","2","2","2","2","1","2","3","3","1","9","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","9","2","1","0","0","0","0","9","1","1","1","2","1","1","2","2","1","1","9","9","1","9","1","2","2","1","2","9","2","2","3","1"
"3061586","4","1","1","60","1","5","4","167","1829","5912","5","2","1","2","2","0","7","2","2","2","2","1","2","2","2","2","2","9","3","3","3","9","9","9","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","9","9","9","0","0","0","0","1","9","9","9","9","1","1","2","2","2","9","9","9","9","9","9","1","2","2","1","9","2","1","2","1","1"
"3061586","5","1","1","45","1","5","4","167","1829","24399","3","2","1","2","5","2","1","2","2","2","1","1","2","2","2","2","2","2","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","1","1","2","2","2","2","1","2","2","2","1","0","0","0","0","9","9","9","9","2","1","1","1","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","6","1"
"3061586","6","1","1","60","2","5","4","167","1829","6747","2","4","1","2","2","0","5","2","2","2","2","1","2","1","2","2","2","1","1","3","3","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","0","0","0","0","1","1","2","2","3","1","1","2","2","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","1","1"
"3061586","9","1","1","34","1","5","4","167","1829","16753","6","2","1","2","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","3","2","1","1","1","2","1","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","1","2","2","1","1","9","1","1","9","1","2","1","1","1","2","2","2","2","1"
"3061586","10","1","3","23","2","5","4","167","1829","17064","3","3","3","2","6","1","5","2","2","2","2","1","2","1","2","2","2","1","1","3","1","1","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","9","9","1","2","9","1","2","2","2","2","8","1"
"3061586","11","1","3","18","1","5","4","167","1829","19448","1","7","3","1","6","0","4","2","1","2","2","1","2","1","2","1","2","3","1","3","1","1","1","1","1","1","1","2","2","1","2","1","2","3","1","2","2","2","2","2","1","1","1","2","2","2","0","0","0","0","1","1","3","3","3","2","2","1","2","2","1","1","9","9","9","1","1","9","2","2","9","1","9","9","3","1"
"3061586","12","1","1","43","1","5","4","167","1829","24399","6","2","1","1","5","7","1","2","1","2","1","1","2","1","2","2","2","1","1","3","3","2","2","1","2","2","2","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","3","3","1","2","1","1","2","1","1","9","1","1","1","1","2","2","1","9","2","1","9","4","1"
"3061586","14","1","1","58","1","5","4","167","1829","15570","1","2","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","1","1","2","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","1","1","1","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","9","1","9","1","2","2","9","9","2","1","9","2","1"
"3061586","15","1","2","36","2","5","4","167","1829","14719","3","3","2","2","1","2","5","2","1","2","2","2","2","2","2","2","2","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","4","1"
"3061586","16","1","2","53","2","5","4","167","1829","13158","5","2","2","2","5","1","5","2","2","2","1","1","2","2","2","2","2","1","1","3","2","1","9","1","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","1","1","2","2","1"
"3061586","18","1","1","58","1","5","4","167","1829","15570","3","3","1","2","5","2","1","2","2","2","1","1","2","2","2","2","2","1","1","3","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","2","2","1","1","2","2","1","1","9","1","1","1","1","2","1","1","1","1","2","2","3","1"
"3061586","19","1","1","29","1","5","4","167","1829","12965","1","6","1","2","5","4","1","2","2","2","2","1","2","1","2","2","2","1","1","3","3","1","1","2","2","2","2","2","2","1","2","1","1","3","2","2","1","1","2","2","1","2","2","2","2","2","0","0","0","1","0","1","2","2","3","2","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","1","1","2","5","1"
"3061705","1","1","3","55","1","5","4","168","1830","13179","0","0","3","2","6","1","1","2","2","1","2","1","2","2","2","1","2","1","1","2","3","1","1","2","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","1","3","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","3","1"
"3061705","2","1","1","24","1","5","4","168","1830","10974","3","3","1","1","5","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","1","1","0","0","0","0","1","1","1","1","2","2","2","1","2","2","1","1","9","1","1","1","1","2","2","2","2","1","2","2","3","1"
"3061705","3","1","2","40","2","5","4","168","1830","14229","0","0","2","2","1","2","5","2","2","2","1","1","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","2","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","4","1"
"3061705","5","1","3","52","2","5","4","168","1830","5569","2","3","3","2","6","0","5","2","2","2","1","1","2","2","2","1","2","1","1","2","1","1","2","2","1","2","2","2","1","1","1","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","1","0","1","1","1","3","2","2","2","2","2","1","1","9","1","9","9","1","2","2","1","2","2","1","2","3","1"
"3061705","7","1","1","69","1","5","4","168","1830","5004","0","0","1","2","4","5","1","2","1","2","1","1","1","2","2","1","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","2","2","9","2","2","1","0","0","0","0","1","9","9","9","1","1","2","1","2","1","1","9","1","1","1","1","2","1","2","1","1","2","2","1","1"
"3061705","8","1","1","47","1","5","4","168","1830","13768","6","2","1","2","5","2","1","2","2","1","2","1","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","0","1","9","9","2","2","1","1","1","2","1","1","9","9","1","9","1","2","9","1","9","2","9","2","3","1"
"3061705","9","1","1","32","1","5","4","168","1830","14181","3","6","1","1","1","3","1","2","2","1","1","1","1","2","2","2","2","1","1","3","3","1","1","2","2","2","1","2","2","2","1","1","1","2","2","2","1","1","2","1","1","2","1","2","2","2","1","0","0","0","0","1","1","1","3","1","1","1","2","2","1","3","9","9","1","1","1","2","1","9","1","2","2","2","4","1"
"3061705","10","1","5","24","2","5","4","168","1830","28888","3","6","3","1","1","1","3","1","2","2","2","1","2","1","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","1","2","7","1"
"3061705","11","1","1","28","1","5","4","168","1830","10974","2","3","1","2","5","3","1","2","2","1","2","1","2","2","2","1","2","1","2","3","2","1","1","1","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","1","2","2","2","0","0","0","0","1","1","2","2","3","2","1","1","2","2","1","1","9","1","1","9","1","1","1","1","1","2","1","2","4","1"
"3061705","12","1","1","38","1","5","4","168","1830","21271","3","3","1","1","5","4","1","2","1","2","2","1","2","1","2","1","2","1","1","3","1","1","1","1","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","1","3","2","2","1","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","5","1"
"3061705","13","1","1","57","1","5","4","168","1830","13179","0","0","1","2","1","2","1","1","2","1","2","1","2","2","2","1","2","3","1","3","2","2","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","1","2","2","2","1","2","1","1","9","9","1","9","1","2","2","1","2","1","1","2","3","1"
"3061705","14","1","1","58","2","5","4","168","1830","16706","0","0","1","2","5","0","5","2","2","2","1","1","2","2","2","2","2","1","1","2","2","9","2","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","9","9","9","3","1","1","2","2","2","1","1","9","9","1","9","1","2","2","1","2","9","1","2","3","1"
"3061705","15","1","4","30","2","5","4","168","1830","31146","3","7","3","1","6","2","1","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","3","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","4","2","2","2","2","1","1","1","1","1","9","1","2","1","9","1","9","2","2","7","1"
"3061705","16","1","2","33","2","5","4","168","1830","12458","3","3","2","2","5","0","5","2","2","2","2","1","2","2","2","2","2","1","1","3","9","1","1","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","9","2","1","0","0","0","0","1","9","9","3","2","1","2","2","2","1","1","1","9","1","9","1","9","2","1","9","2","1","2","6","1"
"3061705","17","1","2","38","2","5","4","168","1830","12458","6","2","2","1","1","2","5","2","2","2","2","1","2","2","2","2","2","1","1","3","3","1","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","9","9","2","2","1","2","2","2","1","1","9","1","1","9","1","1","2","9","2","2","1","9","4","1"
"3061705","18","1","1","58","1","5","4","168","1830","19768","6","2","1","2","2","0","1","2","2","2","2","1","2","2","2","1","2","1","1","3","9","1","9","2","2","2","2","2","1","1","2","1","2","3","2","2","1","1","2","2","1","2","2","2","2","2","1","0","0","0","0","1","1","1","1","2","1","2","1","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","4","1"
"3061705","19","1","2","41","2","5","4","168","1830","21344","2","2","2","2","5","1","5","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","9","2","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","3","2","9","1","1","2","1","2","1","1","9","9","1","9","1","2","2","1","2","2","1","2","3","1"
"3061705","20","1","2","37","2","5","4","168","1830","12458","6","2","2","2","5","2","5","2","2","2","2","1","2","2","2","2","2","1","1","3","2","1","1","2","2","2","2","2","2","1","2","1","1","3","1","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","2","1","1","2","2","1","1","9","1","1","9","1","2","2","1","2","1","1","2","4","1"
"3061933","1","1","1","46","2","5","4","167","1831","24289","6","2","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","1","0","0","0","0","1","2","1","1","1","2","2","1","2","1","1","9","9","1","1","1","1","2","1","2","2","1","2","3","1"
"3061933","2","1","3","38","1","5","4","167","1831","32274","6","2","3","2","6","0","1","1","1","2","2","2","2","2","2","1","2","1","2","3","2","1","1","2","2","1","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","3","1","2","2","2","2","1","1","9","9","1","9","1","2","2","1","2","1","2","2","4","1"
"3061933","3","1","1","49","2","5","4","167","1831","8096","5","2","1","2","2","3","1","1","2","2","2","1","2","2","2","2","2","1","2","3","2","1","1","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","2","9","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","9","9","9","9","4","1"
"3061933","4","1","2","29","2","5","4","167","1831","10958","3","6","2","1","1","1","5","1","2","2","2","1","2","2","2","2","2","1","1","3","1","1","9","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","1","2","1","1","9","9","1","9","1","2","1","1","1","1","1","2","3","1"
"3061933","5","1","1","50","1","5","4","167","1831","14997","4","2","1","1","5","1","1","2","2","2","2","1","2","1","2","2","2","1","1","3","3","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","2","2","1","1","9","9","1","9","1","2","2","1","2","2","9","2","2","1"
"3061933","7","1","1","36","1","5","4","167","1831","16137","3","3","1","1","5","3","1","1","2","2","1","1","2","2","2","2","2","1","1","2","2","1","9","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","8","1","9","1","2","2","9","2","2","2","9","3","1"
"3061933","9","1","1","27","1","5","4","167","1831","12488","3","3","1","1","5","3","1","2","1","2","1","1","2","2","2","1","2","2","1","3","1","1","2","9","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","1","1","9","2","2","1","2","2","1","9","9","1","1","1","9","2","1","1","1","1","1","9","3","1"
"3061933","10","1","2","19","2","5","4","167","1831","10958","2","7","3","1","6","0","1","2","1","2","1","1","2","2","2","2","2","3","1","3","2","1","2","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","1","9","2","1","9","3","1"
"3061933","11","1","1","67","2","5","4","167","1831","6499","0","0","1","2","2","0","5","2","2","2","2","1","2","2","2","2","2","1","1","3","9","1","9","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","9","0","0","0","0","1","9","9","9","9","1","1","2","2","2","1","9","9","9","1","9","1","2","2","1","2","2","1","2","1","1"
"3061933","12","1","1","48","1","5","4","167","1831","23501","3","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","0","0","0","0","1","3","1","1","1","1","2","2","2","1","1","9","1","1","9","1","2","1","1","1","2","2","2","3","1"
"3061933","13","1","1","45","1","5","4","167","1831","31335","6","2","1","1","1","3","8","2","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","0","1","1","1","3","2","1","2","1","2","1","9","9","9","1","9","1","2","9","1","2","2","1","2","9","1"
"3061933","14","1","1","40","2","5","4","167","1831","8096","3","3","1","1","6","1","1","2","1","1","2","1","2","2","2","2","2","1","1","3","1","1","1","9","2","2","2","2","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","1","1","2","2","2","1","9","9","1","1","9","1","2","2","1","2","2","1","2","2","1"
"3061933","15","1","2","50","1","5","4","167","1831","7499","1","2","3","2","6","1","1","2","2","2","2","1","2","2","2","1","2","1","1","3","9","9","9","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","9","2","0","0","0","0","1","9","9","9","9","4","2","2","2","2","1","9","9","9","1","9","1","2","2","1","2","2","1","2","2","1"
